date,location,review,stars,username
9/30/2019,"Stadtbezirk 10, Dusseldorf, Germany",We had a truly amazing breakfast.Two giant plates with French toast and a grilled vegetable sandwich filled us sooo much. Would definitely come back. Friendly staff! And great Ambiente! Amazing succulents everywhere!,5 star rating,Vivien E.
9/29/2020,"Long Beach, CA","I had 'Three Pigs' here one time. Thought I'd try it again. The place was empty, but the 10 year old hostess said they were booked full. I can just wrap pork tenderloin in bacon myself. It only takes one bad experience to ruin a place in my mind. The burger joint down the street has better food and they will not break your bank.",2 star rating,Timmy N.
3/1/2020,"Van Nuys, Los Angeles, CA","At first seating I was ready to roll my eyes and think it was gonna be a hipster, nothing place. The food was crazy good!! The homemade biscuits ... Visions of comfort come to mind. The duck was delicious, perfectly cooked, the halibut was perfect and fresh. I gotta give a shout out to our waitress, Kelly, she was awesome! Perfect suggestions of wine to food. This place exceeded my expectations. This is a must visit for Solvang!!!",5 star rating,Bobbie L.
9/13/2020,"Compton, CA",I only had to wait a few mins to get seated. They have nice outdoor seating. Ordered the bacon burger and the short ribs. Both meals were delicious. Got the flourless chocolate cake for dessert. It was super chocolatey rich.,5 star rating,R. F.
6/20/2020,"Huntington Beach, CA","Just had breakfast on the patio today... both indoor and patio seating were available, spaced at least 6 ft apart. Food was amazing (we loved the biscuit and short ribs). Service was so friendly and all servers were masks, gloves and there was sanitizer on all the tables. They opened at 9am today, Saturday, and a line had formed... we were lucky to be the first ones there and we loved the savory food!",5 star rating,Carolyn N.
8/11/2020,"Studio City, CA","Delicious! Beautiful patio, tasty food, and wonderful service. We shared the salmon dinner and a bowl of minestrone. Cleaned our plates. But the ultimate is their little biscuits served with sides of homemade raspberry jam and bacon gravy. So satisfying.",5 star rating,Annette G.
8/10/2020,"Los Angeles, CA","Could have better service, but the food is 100 times better than Paula's next door. A bit pricier, but if you are someone who knows quality, go here for a Solvang breakfast to remember. I have admittedly only had 3 things on the menu (2 eggs Benedict variations and French toast), but they were amazing. But if you're a simpleton who likes crowds and cheap thin pancakes, go to Paula's, they'll hook you and your 5 whining piglets up.",4 star rating,Zach M.
8/30/2020,"Robbinsville, NJ","Such a cute and delicious cafe right in the heart of Solvang! The fried chicken biscuit with gravy was so good, a must! The outdoor patio was beautiful with hand sanitizer at each table and the tables were 6ft apart or more. Defiantly recommend while you're in town",5 star rating,Alexandra L.
2/9/2020,"Los Angeles, CA","It is an awesome place. They have everyything here. Coffee, cocktails, wine and beer! The food is delicious and they have charcuterie boards. I came with my wife and son and we were all able to sit talk and enjoy ourselves very well. Highly recommend!",5 star rating,Danny H.
11/23/2019,"Santa Barbara, CA","My friend and I went in for a couple snacks and a glass of wine on a friday evening. We sat at the bar and were attended to fairly quickly. It wasn't a very busy night so our food order came quickly as well. The brussel sprouts were a little undercooked and we ordered the artichoke dip which was served chilled ( like right out of the fridge).  We mentioned to the bartender that the dip was strange because it was so cold and it would probably be better served warm or at least room temperature, she responded that vegetarians seem to like it. Hmm. Ok. I wasn't impressed being that we only ordered appetizers and neither of them were very good. I used to order a smoked onion dip from their menu, but I was told they eliminated it because it wasn't popular so I don't see much of a reason to go back.",3 star rating,Kristy O.
2/8/2020,"Benton Park, Bakersfield, CA",Food was a so yummy and tasty. I had the succulent burger with fries. I definitely recommend it.,5 star rating,Elizabeth M.
7/16/2019,"Elk Grove, CA",Food: Pulled pork sandwich. This was a pretty solid pulled pork sandwich. The meat was really tender and soft. I think the bbq sauce was missing something though. Paired with the Mind Haze IPA.The whole place was really nice and had a good outdoor seating area.,4 star rating,Jimmy M.
9/10/2019,"Atascadero, CA","We must be the luckiest people in the West. We dropped into the succulent Cafe, and noted all the awards how did been selected as one of the finest restaurants in town year after year, so we were confident good things would happen there were about 10 of us and they seated us to all together and served as very well, although we didn't have a big dinner we did have a bunch of appetizers and snacky things and these people made up so beautiful beautiful items the wine was good the service was good and I think I need to come back here and have dinner or at least lunch and see what the rest of the men he's like. So far so good and I can't wait for my next trip to Solvang",5 star rating,Charley C.
6/20/2020,"Los Angeles, CA",The food was ok not that good. The food came out fast but the waitress was not that helpful. She never came to bring drinks. I had a higher expectation of this place.,3 star rating,Brian S.
9/29/2019,"Thousand Oaks, CA","Oh gear God, never again. 4 waiters around us and zero service. Not even fork and a water for entire family and a cherry on the top: after asking for those (water and a fork) I was told that this place is ""casual"".Do you want anything else?Well, you forced to pay upfront (now I know why) + tips and after treatment like this and overpriced cold sandwich... nope, thank you.",1 star rating,Pavel K.
8/31/2020,"Los Angeles, CA","Absolutely disaster. Food is old and dry and simply disgusting. Paid $80 for nothing. Scallops were dry, bacon burned and meat was chewy and and unflavored. Stay away unless you want to have a horrible experience.",1 star rating,Valery G.
8/17/2020,"Poway, CA",Super nice and delicious!!!Also very clean and friendly!!And geographically very convenient.,5 star rating,Nina V.
8/16/2020,"Whittier, CA","Dinner was amazing, I had the short rib, it was so tender and full of great rich flavor five star for taste ! And service was very fast 15-20 min",5 star rating,Fred M.
12/17/2018,"Porter Ranch, Los Angeles, CA",Definitely this place has a WOW factor after you eat here. Spicy Hen and pumpkin soup was AMAZING. Service was excellent as well. I'm always hesitant to try $20+ dish cause I had a few bad experiences in the past but I'm glad I tried here. Most definitely I'll be stopping by again whenever I visit Solvang.,5 star rating,Don K.
4/6/2019,"Covina, CA","Pros: 4-5 Nice outdoor seating, dogs welcome, pasta & mimosa were decentCons: 3-5 Service-took a few minutes to be addressed when arriving, price for what you get isn't worth it in my opinion- macaroni and cheese was runny, not many options on the menusOverall nice place to sit outside & order a drink",4 star rating,Francis E.
8/12/2020,"Long Beach, CA","The food here is delicious!  Got food to go since, you know, Covid...ugh...They have a separate take out window and you can get alcoholic beverages to go. (You can eat at their outdoor dining if you desire.) The to-go window felt safe and socially distanced.  The first night we got the meatloaf and the 2nd the salmon!  Meatloaf for the win!  The mac-n-cheese appetizer was amazing!  It was just a 2 minute walk from our hotel.  We'd eat their every night, trying new entrees if we stayed longer!  Highly recommend!  Service was really good, too!",5 star rating,Michele F.
12/10/2017,"Santa Barbara, CA","We've been to Succulent Cafe for brunch twice now and have loved it both times!! The food is excellent so of course there is sometimes a wait, but both times it's been entirely worth it. They have a great outdoor patio but also a large dining room with a wine bar. The brunch portions appear to be small but we've never left hungry and, in fact, have always left with a to-go box! This most recent trip my husband ordered the eggs Benedict with salmon which were amazing. The salmon was definitely worth paying a little extra. I ordered the fried chicken and gravy biscuit for an incredibly hearty breakfast. I got a side of breakfast potatoes to go with it. The potatoes were big chunks which I usually don't like since they're typically undercooked, but these potatoes were perfectly cooked!! It went extremely well with my petrov Bacon Bloody Mary!! Our friend, seeing the smaller plates coming out of the kitchen, decided to order TWO entrees, the French toast AND the Short Rib Hash with Eggs. When his plates came not only were they larger plates but they both tasted delicious!! The Short Rib Hash was by far the biggest breakfast dish they serve and easily the most delicious! The short ribs were cooked in cinnamon and cumin, I think. It was amazing combo. We also got to use our Santa Barbara Axxess card for buy one, get one free on our entrees!",5 star rating,Abbey F.
7/19/2020,"Riverside, CA","This spot has a nice outdoor seating area. The service is very good and the staff are friendly and eager to help. I ordered a cocktail with a non-traditional mix and they accommodated me with no hassle at all. The food is very good, the atmosphere is peaceful, and the prices are reasonable.",5 star rating,Mike W.
8/9/2020,"Solvang, CA",Delicious food & wine - great spot for a glass of wine & charcuterie.,5 star rating,Angie H.
11/22/2019,"San Diego, CA",Excellent food friendly knowledgeable service - the atmosphere is modern clean with excellent serviceIf you're visiting Solvang you must take time to enjoy a culinary treat,4 star rating,Ed B.
6/21/2020,"Los Angeles, CA","The food really wasn't worth the money. All pretty okay. The vegan options were kind of boring but oh well. I wouldn't eat here again. My mom loves her food. It's been awhile but I think she got ribs. It has a cute view. This isn't a lunch date atmosphere. If you're looking for a place for a romantic dinner date, I would eat here on a less busy night.",4 star rating,Alexis A.
8/22/2019,"San Diego, CA","I am changing my review from 5 to 3. When I visited last year they had a variety of options and many veggie options as well. This time when we visited solvang with family, I compelled everyone to go this place, based on my previous experience.Very disappointed that they have reduced the menu options drastically. And the quality of food has also gone down significantly !",3 star rating,N G.
2/1/2019,"Los Angeles, CA","Bloody Mary is great. The bacon in it is amazing. Make sure anything you order here includes bacon! The spicy fried chicken sandwich is fine, nothing special. Wish it had some actual heat (could've borrowed some from the Bloody).Charcuterie is fine, too. Again, nothing special.I like Copenhagen Sausage Garden more for lunch options in Solvang.",3 star rating,Delan B.
2/14/2018,"Pismo Beach, CA","We came down to Solvang for Valentine's Day. We yelped places for lunch and the Succulent Cafe came up as number 1. We walked in. There were beautiful succulents everywhere (hence the name).  It's the kind of place you order at the counter and they bring you the food out to your table. The guy that took our order was very friendly and helpful. They had a great menu for cheese boards but we decided to save that for another time. My SO ordered the curry chicken salad sandwich with French fries and I ordered the fried chicken salad. We took our number (which was a utensil and napkin holder) and found a table outside. The weather was perfect. After 10-15 mins here comes our food. The curry chicken salad sandwich looked amazing and my fried chicken salad looked more like curry chicken. I ask the waitress if this was the fried chicken and she said no. They had made a mistake. She apologized and corrected it and about another 10 mins I got my friend chicken salad. It was really good!  I'm from the South so I know what fried chicken is suppose to taste like. The sandwich my SO got was also good but he said it was a little on the sweet side (it had raisins and apples in it) and the fries were good but a little soggy.  We're debating on giving this place a 3 or 4 star review. We agree it was probably a 3 1/2. The ambiance is great and the food mostly good. It's a little pricey for the quality, but still good enough that we would go back.",3 star rating,Jennifer B.
8/30/2019,"Los Angeles, CA","Well, customer service is amazing. A dog friendly place. Servers are very attentive... but, 18-$ pizza is so small. I was expecting more food for this money.",3 star rating,Vlad M.
7/10/2020,"Las Vegas, NV","Very good food! had the meatloaf, it has a whitish gravy on it, best meatloaf i have ever had! delicious vegetables, excellent service. Great outdoor dining experience.",5 star rating,Deborah J.
9/7/2017,"Riverside, CA","On our trip through Solvang on Labor Day we decided to stop by and get breakfast. As most new people in town we turned to Yelp for help us find some good eats. We decided to go to Paula's Pancake House and was told by the staff at the podium that that the wait time would be a 30 - 40 minute for the two counter seats. Looking at the seats filled with guest at the patio and the number of people waiting outside it sounded about right. So I ask my girlfriend if she wanted to check out the Succulent Cafe we passed by on the way to Paula's Pancake House. She said sure, so we went on our way to check it out while we wait. We walked back passing a few shops and stopped at the Succulent Cafe Wine Charcuterie. The line here wasn't long only a few guest in line. Good thing we came to check it out early, soon after we got our food, the line for the cafe extended past the patio. Most of the guest were already seated and eating egg benedict or some other egg dishes. After looking through the menu we settled on getting the spicy fried chicken sandwich ($14) with a petite  green salad drizzled with red wine vinaigrette.We sat at the window counter, which caused  the server some issues locating our number since he walked around a few times outside and through the separate dinning room at the side of the patio area, but he eventually found us. As the food arrived, we were ready to eat, after we took a few snap shots for Yelp we dug right in. The chicken was crispy and juicy with just enough spicy kick in the sauce. The salad with the dressing was delicious as well with a creamy and sweet taste. Next time we come back will try something new.",4 star rating,Sam W.
9/3/2019,"Anaheim, CA",Me and bf decided to stopped by at Solvang before headed back home to OC. We decided to try this place after walking around the Main Street and checking out other breakfast option the town has to offer during Labor Day. The place was kinda packed. Plenty of sitting outside and inside. We both ordered bacon Bloody Mary and it was a good choice but I wanted celery. Food was great and service was attentive. Would go back again if in town.,4 star rating,Hannah P.
6/29/2020,"San Diego, CA","FOOD GOOD, COVID SAFETY NOT FOLLOWED.The food was very delicious and presented well! The floor plan was very spacious for social distancing.However, the Male bar tender (specifically during the afternoon of 6/27/20) was not wearing his mask during our entire time there. This made us feel extremely uncomfortable to buy any drinks (we went from wanting to order 6 mimosas to none). We noticed our waitress speak to him which we appreciated but he still didn't. This made us pretty uncomfortable because if he wasn't out in the open floor we were concerned that the cooks might not either. Obviously we want our food to be held with safety in mind during the pandemic",3 star rating,Rose H.
10/27/2019,"Palmdale, CA","Amazingly good food, drink, and service. I loved everything we ordered. Small portions but excellent flavors. We will defiantly be back. Came at approx 3:30 Saturday and there was no wait. It was also happy hours so most of their signature cocktails were half off!",5 star rating,L M.
10/13/2018,"Santa Barbara, CA",Our first time here and the line was pretty long. Outdoor indoor/seating. Dog friendly patio.   You order in line then grab your seat but it was New Year's Day and it was busy so we saved a table then one of us got in line to order. Line took about 10 min to reach the front. You could see all the food coming out of the window. It looked and smelled heavenly.  Order breakfast platter with an iced coffee and the spare rib and poached egg plate. Everything was so good and was a big portion. I had to take it to go. Also got an oj. And it was pretty small for $4. There's servers walking around checking on stuff. I would be back if I'm in town. Only thing I'd say is the bacon was way too done for my taste but still pretty,5 star rating,Jenay B.
6/23/2020,"Huntington Beach, CA","Grilled Tuna Melt Sandwich: the sourdough bread was spot on, tuna was good, fresh veggies and super nice slices of avocados. It was nice you had side choices which I choose a side salad. It was too fresh with a good mix of different veggies. Worth the visit :)",4 star rating,Joe G.
9/26/2017,"Newark, CA","The eggs Benedict is perfect. The taste, the texture and the presentation are all A+. The Hollandaise sauce they used was amazing. We've never tasted anything like it. This dish alone is worthy of anyone returning to this restaurant. Every ingredient on this delectable dish was impressively fresh and delicious. The hot pastrami sandwich was sensational. The meat was tender, not over cooked and the flavors were bursting. It wasn't anywhere near too salty either. The bread on which it was served was soft. I got sweet potato fries on the side which were fried just right (not over cooked). Of course, my kids loved them too and grabbed and ate all of mine before I could eat a handful of em; kids love these fries and so will you adults. Employees are all courteous and knowledgeable about their menu. This restaurant is immaculate inside the dining room and so are the bathrooms. They serve water for pets. Lord willing, we shall return and we are bringing more family and friends with us. Watch out!",5 star rating,Steven G.
8/6/2017,"Sacramento, CA","Solvang is such a small city yet very interesting for anyone from LA playing tourist. I stayed in Solvang on my mini vacay to SB. With so many places to eat it was hard to choose from but I decided to go to Succulent for their menu and great reviews. The food was ok. Nothing superb. I had the stuffed hen, it was good but nothing I would come back for and definitely not $29. My sister had the meat pizza and it was beyond flat, more like a paper thin layer of dough just to have something to throw ingredients on. As far as drinks, they didn't offer flights and knowing they have so many wineries down the road I would've expected a $10 cup of Rose not $15 for less than half a glass. I enjoyed eating outside, nice patio area, small menu but enough for all tastes. The service was great, our waitress checked on us multiple times.",3 star rating,Dahlia Y.
2/8/2019,"Corona, CA","Succulent Biscuit & Succulent Eggs Benedict!Great service, don't forget to tip the staff!",5 star rating,Brandon G.
11/2/2019,"Ventura, CA","So the place is beautiful but the lunch we got was just okay. My meatloaf sandwich sounded good but tasted nothing like meatloaf! It tasted more like a meatball with pepperoni taste??? Really bizarre! My husbands burger was good, nothing special. The Brickbarn Chardonnay was amazing!!!",3 star rating,Lisa T.
8/19/2017,"Arroyo Grande, CA","We came for breakfast after attempting to get a table for 10 at Paula's. The wait there was over a hour so we decided to go next door Succulent Cafe instead and boy am I glad we did! A table of 10 and every single person raved about their food. The biscuits especially. Their Maple Sausage was also a huge hit! You order at the register, you are then given a number to bring to your table and they bring out your food. I can't wait to return for dinner!",5 star rating,Kimberly A.
10/12/2020,"Los Angeles, CA","The feedback I'm giving is solely because of a situation I had. I can't eat bacon and I'm very adamant about it. I ordered the fried chicken with the Mac on the side. My food came and the Mac n cheese tasted a lot like bacon, so I did my due diligence before taking another bite and asked whether or not it had bacon. The server assured me there was no bacon. I kept on eating my food, only to find bacon in the Mac n cheese (mind you I have been served bacon before and have been around it enough to know if it's bacon). My server again assured me it couldn't be bacon, and she took the dish back. Then the manager came out to again, assure me it wasn't bacon but it was ""chicken skin"". To be frank, it smelled like bacon and I've seen bacon previous times... enough to know if a dish has it. Considering the entire restaurant is known for bacon, I'm not entirely surprised the Mac n cheese had it. What bothers me the most is how adamant both the server and the manager were considering the dish blatantly had bacon pieces in it. I was not accommodated for the dish or anything further. Thoroughly disappointed because the food otherwise was delicious.",1 star rating,Mahnoor M.
10/29/2019,"Fremont, CA","We visited Solvang for a weekend trip and this was hands down the best meal we had while there. I can't get over how delicious my Succulent Biscuit was--I've never had a breakfast so delicious. My husband said his eggs Benedict was the best he's ever had. The service was great, restaurant was kid-friendly, and I can't wait to go back",5 star rating,Briana S.
11/14/2020,"Los Angeles, CA","Great experience, 3 lil pigs choice was delicious despite only being that as the food. I loved it great quality. My girlfriend got a steak meal with 2 sides.  Total with 2 meals and beer with jack and coke with shot of jack 108",5 star rating,Jay J.
11/14/2017,"San Jose, CA","Came here after going to Ostrichland USA. My bf ordered the fried chicken sandwich and I ordered the succulent bacon burger. Both were AMAZING. The burger was perfectly cooked. They also have wines available by the glass or the bottle since it's a charcuterie. They have meat and cheese plates to go with your wine. They don't have a full bar, but they do have some signature cocktails on the menu. We tried the basil gimlet and the tropical pig. The basil gimlet was good, refreshing. I wish there was more punch in the tropical pig, it was more of a hard cider. The cashier was friendly and helpful. All around good experience. Next time I'm in solvang and feeling bougie, I would try one of their wines",5 star rating,Theresa D.
8/2/2020,"Bellflower, CA",Not worth the wait!! Food is not great and the portions are extremely small for the price.  Don't waist your time eating here. Sorry!,1 star rating,Sysy L.
11/6/2017,"Long Beach, CA","After a long morning of driving up here, my boyfriend and I stopped by here because I'm a sucker for succulents! Plenty of those out in the patio.I ordered the artisan grilled cheese with bacon and a side of pasta salad, he ordered the spicy chicken sandwich with fries. The winner was definitely the pasta salad, which wasn't even the main entree.. Neither one really impressed the two of us.Grilled cheese had plenty of bacon, tomato, cheese (duh), and super crispy and buttery bread! I loved the bacon, but unfortunately half of them were burnt. The side of pasta salad was surprising at first bite. I wasn't expecting the slight kick with it, but definitely refreshing and something I enjoyed a little too much. The spicy chicken sandwich was good... while we still had the chicken. The bread to chicken ratio was horrible; the chicken was only half the size of the bread, so halfway through, we'd just be having bread with spread. Aside from that, the chicken was seasoned very well and wasn't dry at all. I did wish it had a little more kick since it is a ""spicy"" chicken sandwich. The fries that came with it were super cripsy! :) The outside patio was also great for people watching, but definitely watch out for the bees! There was one that would not leave me alone! :(",3 star rating,Angela T.
2/22/2020,"San Francisco, CA","We come here every time we go to Solvang for the french toast alone! Even when it's lunch, we still order the french toast. Check it out - it never gets too busy, so you'll always find a table.",4 star rating,Apple P.
9/2/2017,"Los Angeles, CA","It's hard to call anything a ""hidden gem"" on the main drag in Solvang, a tourist village so small you could walk from one side of town to the other in less than an hour. This is a hidden gem.Why? It's more of a big-city menu, with an upscale feel, then you'd expect from a touristy place fashioned like rural Denmark. I had bourbon vanilla French toast for lunch, and the texture (crispy outside, warm and soft inside) and shape (cylindrical) was unlike any French toast I've had. Did I mention bourbon vanilla?Tried the charcuterie because I had to. Not as ambitious as some other menu items, but still satisfying. Feels like the restaurant is still transitioning from campy family style to upscale/urban, but it's almost there. This restaurant wouldn't be out of place in, say, Portland. Every small tourist village should have one of those!",5 star rating,JP H.
11/18/2020,"Temecula, CA","Went there for breakfast, service was awesome! Food was ok....but I never rate somewhere just off their food (believe it or not). The French toast was amazing!!! The eggs Benedict were probably the worst I've had. The eggs may as well have been advertised as hard boiled, not poached by any manner; Eggs Benedict should be poached and runny! This problem is the chefs fault, because the waitress we had was on top of her game, no complaints there. HOWEVER.....we tried to return in the evening to get drinks a half hour before they closed and were denied service. I understand things are weird during these Covid times (I work in the industry myself) but I know customer service comes first.",2 star rating,Monica H.
11/18/2020,"Ojai, CA","Can't recommend this restaurant enough. Fantastic food, fantastic staff, fantastic service, LOVE The Succulant Cafe!!",5 star rating,Christen R.
7/7/2018,"Cupertino, CA","Fabulous variety of food items, perfect for a group! You order in the side kitchen and seat yourself either on the patio (dog-friendly) or inside. We opted for the patio and it was great. Got the spicy fried chicken salad, biscuit+jam side, 3 cheeses board, and the pastrami sandwich+fries. The fries are delicious - crispy, lengthy, amazing. The fried chicken was great warm and moist on the inside, crunchy and flavorful on the outside. The chicken itself seems marinated in spicy marinade prior to being breaded and fried which makes the heat embedded and still light. Loved this place and would definitely go back again! It had something for everybody!!!",5 star rating,Anna M.
3/17/2020,"Murrieta, CA","Place was really nice and had a great ambience. Service was very helpful and nice. Probably would have gave 5 stars but the food here was very bland and lacked flavor. It wasn't terrible but for the price I was paying for each plate it was very disappointing. I almost wanted to just return the plates because I was so dissatisfied with how ""watered down"" everything tasted. The drinks were good here so I'd recommend this place if your just looking at hanging out at the bar for drinks but would not recommend their food. The best thing I probably had there was their biscuits that they give you at the very beginning.",3 star rating,Phil R.
10/5/2020,"Brea, CA","Stood outside for 5 minutes while the restaurant was filled with people inside. There was a sign that said ""please wait to be seated"". Finally we walked inside the restaurant after everyone ignoring us only to be told that they open at 4pm ‍ Walked across the street to the Italian restaurant; was told the same exact thing. No where in Yelp or Google does it say they close during the day. Finally we left solvang and ate in Santa Barbara. I don't get why in Solvang they don't let people in during the afternoon. Weird.",3 star rating,Brian B.
10/25/2019,"Merced, CA","I came here with my sisters for brunch. I order the bourbon peach French toast. The French toast was okay, but I had better. The whipped cream was super rich and creamy. We sat outside, there was a self-serve water station. We order our food and sat outside. The service was mediocre.",4 star rating,Farm S.
4/23/2020,"Goleta, CA","This place is great, the portions are filling and the food is tasty! When things go normal (as they should) I look to support this business and come by for another great meal! Open up Merica!",5 star rating,Chris W.
11/14/2020,"Santa Paula, CA","Our waitress Sarah was extremely helpful with questions about the menu. She was absolutely fantastic, and the food was terrific, too! My wife had the Short Rib hash and it was, dare I say, succulent! I had the bacon burger and am thinking about going back for dinner and having a second one. Great food and great service made this a winner! Highly recommended!",5 star rating,Aaron P.
1/30/2020,"Lompoc, CA","I was a little skeptical about this place when my boyfriend suggested it because a friend had told me the food was way over priced and didnt taste good, but boy was I surprised! We shared their Mac and cheese as an appetizer and it was AMAZING! I wish I could recreate it every night at home. They had a HUGE wine selection although I'm more of a beer girl myself. Still, they had a very pleasant selection of beers for whatever your preference might be. I ordered the beet salad and my bf got the Three Little Pigs. I dream about the salad every night and the pork tenderloins with the potato cakes had my mouth watering. Staff was very nice and made sure we had a pleasant experience. 11/10 would recommend to a friend!!",5 star rating,Ashley R.
3/14/2020,"Newport Beach, CA",This place is delicious!!! I had the curry chicken salad sandwich with sea salt Fries and tomato jam!!! Mt friend had the tuna melt on gluten free bread. You won't go wrong choosing to have lunch here!!,5 star rating,Kimberley W.
10/1/2020,"Los Angeles, CA","Exceptional lunch spot. The turkey sandwhich and cobb salad where both really, really good. Quality ingredients and the ciabata bread is fire. Highly recommend.",5 star rating,Ryan S.
1/23/2020,"Nipomo, CA","We visit this wonderful cafe all throughout the year. Usually it's for lunch, but this time it was for breakfast on a Sunday. Sooooo glad we stayed even tho the wait time was 1/2hr because we were starving lol. (During the week days there's never been a wait for us) Well, with that being said it was quite busy. We had a chance to look at the menu during the waiting time so we knew what we wanted while being seated. We received our drinks and shortly after placed our order. The food took awhile to get to us, but it was a nice time spent enjoying the atmosphere and drinks. When the food arrived we got 1/2 our order (Cali eggs Benedict with sausage & side of French fries) and about 2-3min later the other 1/2 came out. (Bourbon vanilla French toast) the fries were hot and delicious. As well as the French toast, but the eggs Benedict & sausage were cold. (Reason why I can only give this place a 4 star) NOW, the flavor was still enjoyable so I don't feel 1 partial mistake should make for a bad review being that we attend quite often for lunch, (which is amazing) and haven't had cold food ever. My review is to simply be honest and informative for anyone new to this location. It's still a must try to anyone who visits Solvang.",4 star rating,Kayla F.
10/20/2019,"Grand Terrace, CA","We got the Succulent Biscuit. It was so good! The cinnamon, cumin, and pineapple flavors came together so well! On our first bite, my husband and I made eye contact and said ""Oh my goodness"". It was like our pupils dilated and our taste buds exploded! We sat outside and the succulent garden that surrounded us was so relaxing! If we weren't passing through, we would have come back!",5 star rating,Becca B.
11/7/2020,"Phoenix, AZ",Worst service ever don't come here if you want a positive time servers were very rude and Kelly was extra rude she made us feel like we weren't allowed to have any fun and we kept being reprended for being normal save your time and go somewhere else food is good but service is horrible don't waste your time,1 star rating,Martha L.
6/1/2019,"Los Angeles, CA","Acting like a big bad wolf on the hunt for some pork, I decided to try the Succulent Cafe in Solvang. The photos posted on YELP looked intriguing enough to drive my wife and I to Solvang for the experience.We decided to start off with the roasted eggplant bruschetta which resulted in a disappointing experience. So we moved on to the roasted beet salad that had enough dressing for a small kiddie pool.For the entree I ordered the three little pigs plate and my wife ordered the spicy hen dish. The three little pigs was a bit awkward to eat and needed some green vegetables on the plate somewhere. My wife's dish was better than mine in flavor and a lot easier to eat than my 3 pigs and it came with veggies.Most definitely not the one of the best eating experiences we've had, falling way short of our expectations.This little bad wolf left this place huffing and puffing all the way home!Because this place was not worth the drive!",2 star rating,Simon S.
10/15/2020,"El Cajon, CA","My wife and I came to Solvang, CA to celebrate her 28th birthday. We decided to stop at Succulent Cafe for dinner the first night based of reviews and Hype of the place. Upon entering we were seated at a table. The waitress noticed dried up bird poop on the table and cleaned it wasn't a big deal but looked like it was there for a while and should have been cleaned before hand. We decided to order the Mac and cheese as a appetizer it was ok I would give it a 3.5 out of 5. For the main course I ordered the top sirloin steak (medium well)  with veggies and mashed potatoes. The steak was good a little under medium well but it was still fine with me. The mashed potatoes were good and the veggies were good. My wife ordered the burger no bacon well done. While eating I noticed her burger was rare at most and knowing her not liking any blood in her beef she was disgusted and couldn't eat anymore. We brought it to the waitress attention Audrey. She agreed 100 percent the meat was well undercooked and took it back and reiterated to us that she would get a new one but my wife lost her appetite. AUDREY our waitress apologized sincerely multiple times and was super sweet and the only 5 out of 5 stars there her customer service was amazing and we let her know it wasn't her fault, because I saw her write well done on the order. She complimented us with free dessert for my wife's birthday and recommended the flourless chocolate cake with a scoop of vanilla ice cream which was delicious! I wouldn't return but however if you decide to go make sure Audrey is taking your order she is amazing made everything ok and tipped her purely based of her custom service or otherwise the food was not worth it. Thanks Audrey for making the experience much better then how bad it could have been.",3 star rating,Sarkar S.
9/23/2018,"Mission Hills, CA","Yes yes yes. Currently here now and it's our first time. It's a farm-to-table joint. This place was recommended to us by a wine pourer from a tasting room called Sort this out Cellars down the street. So we decided to come for brunch this Sunday morning. Upon driving up, we saw that it didn't look too busy so we didn't have to worry about waiting. It's a walk up and order then sit yourself down kinda place. We ordered the chicken and biscuit plate and the meatloaf and biscuit plate. They were AMAZING. The portions are perfect, not too big but still pretty substantial. The chicken was nicely fried with a little spicy kick to it (which is perfect, it gave another flavor dimension) and the gravy was tasty. The biscuits themselves are not too crumbly, like a cross between a biscuit and a bagel. Very good to hold up to the dish and not disintegrate and get lost in the sauce. The meatloaf was tender and the tomato sauce it was drenched in was delicious. One thing I'd add (which you can do add-ons) is a sunny side up egg on top of the hockey and biscuit dish. But still AMAZING on its own. Self serve water and drinks. All good!We will definitely come back and try other stuff on the menu.",5 star rating,Catherine V.
9/21/2018,"Rose Valley, WA","Definitely delicious food. The lemonade was tart and makes you pucker! It's the way real lemonade is supposed to taste. I had the artesian grilled cheese sandwich, and a side salad with blue cheese. It was delicious. My husband had the succulent burger, with bacon and cheese and a side of fries. He was very satisfied with his meal.  The staff is friendly and pleasant. We really enjoyed dining on the outdoor, dog friendly patio. We plan on returning for dinner the next time we're in town. We will be enjoying the charcuterie and evening offerings.",4 star rating,Dianna M.
9/20/2017,"San Diego, CA","Location was great. Food was good. Service not so good.Our party of 6 stood around their patio area for a while before one of us figured out that you seat yourselves. Two servers walked by and no one said anything! So helpful. Much appreciated when I'm hangry.The food was good, but I doubt I'll be back.",2 star rating,Hang L.
10/10/2020,"Newport Beach, CA",The food was disgusting and overpriced. The drinks were slightly below average. Service was average. Our 1 modification on our order was neglected. Overall a crummy experience.,2 star rating,Elise C.
8/4/2018,"Seattle, WA","Loved this place for brunch. Order at the counter and seat yourself with a number.Vanilla bourbon french toast - absolutely delicious. Nice size portion with plenty of pecans. The star was the whipped cream which may be the best I've ever tasted. Highly recommending getting this dish!Fried chicken and gravy biscuit - also delicious. The breading of the chicken had a great flavor with a little spiciness. Again, nice size portion. The gravy was also very flavorful.",5 star rating,Sara V.
10/5/2020,"Whittier, CA","Walked into this place without knowing anything about it, and we were not disappointed.  The food was delicious and reasonably priced.  We ordered the turkey sandwich and tuna melt.  Fries are so yummy, seasoned with sea salt.",5 star rating,Marcy E.
