date,location,review,stars,username
1/18/2019,"San Ramon, CA","Now let me put it this way - don't waist your time coming out to this place. Award winning beer turned out to be water blended foamless tasteless drink. Grilled chicken salad was nothing else but unmixed beens, corn, lettuce, chips and chicken on triangle plate. The American burger, which is really hard to spoil dish, was nothing special, just a regular flat burger.Thank you, but never again would I come here.",1 star rating,Slava C.
8/26/2020,"Westminster, CA",This is our favorite spot every time we come out to Solvang. We were there last week and everything is different due to Covid. We use to get great service there but this time when I asked an employee for the sauces.. he didn't look happy and was a little irritated when I asked for 2 more sauce.,3 star rating,Joy N.
10/18/2020,"Costa Mesa, CA","Good hazy Ipa on tap. Fish and chips were good, Pizza just ok.",4 star rating,C. W.
10/26/2020,"Santa Barbara, CA","We live locally and have given this place 2 chances since re-opening. The food is just awful. The pizza seems like it's frozen with horrible cracker like crust and sparse ingredients. Sandwiches are made at home quality; nothing special. With all of the fresh produce/ingredients in the valley, so sad to see low quality food at a restaurant. This is what I'd call a tourist trap if I've ever seen one.",1 star rating,Sal S.
7/26/2018,"Los Angeles, CA","As if Solvang couldn't get any better! We had an absolute blast on a Sunday afternoon sitting at the bar. I wish I caught the bartenders name because she was on her ""A"" game making me one heck of a Bloody Mary. The bacon, you guys.... yummmmm! In addition, the food was absolutely delicious ( please refer to the photos I took)! We sat for quite some time ordering different beers we wanted to try. We ended up migrating to the room with the pool table and video games.  The pool table kept braking down but the employees were on it helping us figure out what was going on. We also took advantage of the ""juke box"" picking songs through the app! It would have been awesome if there was an actual juke box though.",5 star rating,Ashley S.
4/19/2019,"Los Angeles, CA","Solvang Brewing Compagny is one of a few of restaurant is opening late in Solvang. the restaurant is also a bar very popular . Very good atmosphere, the food was delicious. Turkey sandwich, Caesar salad was tasty and the bread was just perfect the outside was not bad.                         the waiting time to be served was a little bit longer 25 min .",4 star rating,Florence M.
5/6/2020,"Thousand Oaks, CA","Decided to go on a last minute trip to Solvang this past weekend with my boyfriend. Stopped by the Brewery and immediately made friends with the owner and his wife! They had a tent out front and were selling $1.00 beer! Once the passerby's noticed they were $1.00 it got kinda busy, so we offered to help them sell a few!! We had so much fun! We can't wait for everything to open back up! We'll definitely be going back!",5 star rating,Lola B.
8/2/2019,"Torrance, CA","We had the chipotle bbq wings and the chicken blt. The wings we're perfectly cooked and the sauce was delicious. The blt was good we just needed to add some of the vinaigrette and it was complete. Beers where also good would recommend the Blue Eyed Blond, the Brown, and the Oden.",5 star rating,Wilber M.
11/23/2020,"La Habra Heights, CA","My family and I were  looking forward to having a  relaxing dinner. We decided to try this restaurant. We were seated promptly. That's the only positive thing I can say about this establishment. The waitress took close to an hour to  bring us our food.  Everyone in the party got their food at different times. The orders were wrong and they didn't give us any utensils. My wife had to get them herself. To make things worse, we were out in the COLD waiting for our server to bring us our food. Only 3 heaters for all customers to share. I had ordered a to go sandwich and asked for no cheese due to food allergies. When I arrived at my hotel room, I discover melted cheese in the sandwich after I specifically said my son was allergic! I had to walk all the way back to the restaurant to return it. The waitress felt horrible that she gave us a 50% discount. I hope management reads this review to improve their customer service.",1 star rating,Joe R.
10/18/2018,"San Marcos, CA",This bar is pretty laid back. Good atmosphere. It was crazy how their were so many people in there talking to eachother and you didnt have to yell over your friends. Was nice being in a loud place but so calm at the same time. Couldve honestly just been at the time and day i went . I would go back. Was my first time here. Also french fries were very good!,4 star rating,Christina L.
3/4/2020,"Calabasas, CA","-20 stars for putting drinks we didn't actually drink nor order on our tab. If you can avoid this vortex of manure, do so.",1 star rating,Marie S A.
8/3/2019,"Pensacola, FL","Hard to give this a thorough review as we didn't eat food here this time around. We had some tester beers and some dessert. Our waitress was a sweetheart who clearly showed that she cared and took pride in her work, and for me that means a lot. A little loud in there, but that's perhaps expected in a brewery as opposed to a wine tasting room. All in all, we enjoyed ourselves and were pleased with the customer service. 5 stars because of that.",5 star rating,Jacob C.
10/28/2019,"Riverside, CA","Omg... me and my dude ordered the Tri-tip sandwiches... Santa Maria and French Dip... omg  our bartender, Stephanie, did not steer us wrong  #beers #tritipsandwiches killen it",5 star rating,AGirlHasNoName S.
6/13/2018,"South Pasadena, CA","Stopped here for lunch when passing through. A nice place, with a ""pub"" sort of feel. They also offer a small outdoor patio but it was a little warm for us, however on such a beautiful day they're dark interior was a little depressing. The food was very good. We shared two appetizers, the sliders and the zucchini planks and it was plenty for the two of us. I regret that because we were on the road we weren't able to try the beer.",4 star rating,Kelsey H.
10/22/2019,"Merced, CA","I came with three of my sisters, two of them like to drink a lot, we sat outside because the inside was warm and dark and outside had plenty of shades. The service was slow, and it wasn't even busy. The food wasn't that great, I order the fish taco (not that great look like nuggets and taste plain), sister 1 order the carnitas tacos (the carnitas was actually delicious), sister 2 order the nachos (was soggy), and sister 3 order the sausage platter (pretty good except for one). Also, we order some beers but a lot of them were out of stock.",3 star rating,Farm S.
12/26/2019,"Vallejo, CA",There are only a few options in Solvang on Christmas Eve and were pleasantly surprised. Kept it simple with the sausage and pretzel plate appetizer and garlic fries. Really good. Service was very friendly.,3 star rating,Gennyfer S.
8/21/2019,"Aliso Viejo, CA","I loved this place! We sat outside with our dog and had a wonderful time eating delicious food and drinking excellent beer! Our waitress was so nice and accommodating, she wanted to make sure we were happy and I love that extra customer service! It was a Sunday early evening and most restaurants close by 5pm in Solvang so we were so happy to find this supper yummy place! The French dip sandwich was delicious and one of the employees went out of his way to get me horseradish sauce, it was a fantastic sandwich and I am picky! The IPA sampler was filled with yummy hoppy goodness and the onion rings were the best I think I've ever had! We had originally planned on going to the Stone brewery for dinner but were too tired to drive there but I'm so glad we went to the Solvang Brewing Company ! We will be back!",5 star rating,Don K.
6/21/2019,"Placentia, CA","We came to Solvang for a 2 day getaway and chose this place as our first dining experience. It took a few minutes to get seated and we chose an indoor table. The ambience is somewhat rustic. There is a full bar and craft beer on tap. The manager, possibly the owner, was our server. He offered me a free beer, apparently just poured by mistake, which I found generous. My wife got the tri-tip sandwich and I ordered an individual marguerita pizza, both good. It took too long to get our food. I would give the service 2-3 stars, but the manager apologized, telling us that they were very understaffed that day. I'll give them the benefit of the doubt and say that with a little better service our experience would have been great, not just good. We will definitely come again when we return to Solvang.",4 star rating,Paul H.
7/5/2017,"Studio City, Los Angeles, CA","Honestly I can't believe I had written a review for this yet, that's crazy. This is one of the best places that I've ever been to in my entire life. The first time we ever came was back in 2012, when my husband and I came to Solvang for the first time for our anniversary. We came during a Halloween party with amazing live 80s music from a local band, and everyone was much more festive than we were (which is CRAZY). It's probably the most crowded place in all of Solvang because it's so great--and I mean locals, nice people, so you don't feel claustrophobic at all. We are quite the introverts but we've never felt more welcomed at a place. We constantly come back just for the music, the amazing food, and the beers that they craft themselves right here. One time, they gave us a tour in the morning and how they brew it themselves. It's quite amazing! & my mother, who doesn't prefer tap at all, loved the raspberry recipe, that's their most popular. Also, the most local wine they have is also a dry white raspberry flavor & it's fun to have them both to compliment the able-skiver dessert (Solvang's favorite!)  The onion rings are to die for, if you love Irish pub food here you go. This is also a great place to celebrate St. Patrick's Day.I've heard that they have karaoke some nights, they also have a jukebox whenever there's not live music. When they do have live music, it's never too loud because of the noise ordinance. I could go on forever about this place, but it's probably best experienced. This is definitely a wonderful spot that is dear to my heart.",5 star rating,Amber R.
9/28/2020,"Santa Barbara, CA",The food is amazing. I love the bbq chicken salad! The new outdoor seating is amazing. They did a great job remodeling. I really recommend this restaurant!,5 star rating,Jen P.
8/13/2019,"Alameda, CA","This place was okay. We first went by on Sat 8/10/19 to see if we could have a beer. The place has great reviews, so we were excited to try some of the brews. There's two entrances. One to the brewery and one to the restaurant. Both were open. We walked to the brew side and entered and were then told by a server that we entered the wrong way and needed to go to the restaurant to get a table. She directed us up front. As we were walking through, another server told us we had walked through the wrong entrance, and then another told us, and then another told us. It was uncomfortable. Then when we told the hostess we just wanted beer, she told us we would have to get a table, not the bar. Huh. We ended up leaving.The next day 8/11/19 we decided to try it again on our way out of town. We tries t ok enter through the restaurant side, as so many servers had directed us the day before, but there was piece of tape blocking it a s directed us to enter through the brew side. Huh. So we entered, were seated, and then the waiting game began. Service was slow as molasses. We ordered tacos, and waited about 45 minutes for them to arrive. At one point our server told us that there was a large party ahead of us and they'd have to serve all of them before they got to us. Then she came back on another occasion and told us that our food was the next to be out and we would be served next...We waited and waited and waited.Finally, the food arrived. Food was good. Not impressive. Just good. My carnitas street tacos were dripping with grease and at one point I even took a napkin to soak it up before I took a bite. 3 stars for the food, 0 for service.",3 star rating,Joy S.
7/21/2019,"Santa Rosa, CA","We were so excited to see a brewery in Solvang. Unfortunately, you can tell this is a wine town. The beers were ok and the food was lack luster at best. Service was terrible. I'm not even sure who our server was. The kid working the front seemed like he hated his job or his mom was making him do it. He wasn't pleasant at all. After we sat down, we had more than enough to time to look at the menu, multiple times before anyone came over. I had the raspberry wheat beer and it was not great. I love a good raspberry beer and this is now at the bottom of my list. My BF has the IPA which wasn't terrible , it was better than the raspberry. Our food was meh. I had the French dip and apparently ended up with the fatty part of the meat cut. Dan had pulled pork and it was pretty good. Meat was tender and delicious. Overall, everything was meh.",2 star rating,Mandi K.
7/7/2018,"Chicago, IL","We ordered a sample of every beer they brew here and they all felt very average. A lot of the beers are very similar and taste like standard mass brewed lagers. There was nothing special about them. I usually love wit beers and specifically did not like their wit. It had a weird flat flavor. Pros - cute patio with a Danish look with a windmill, very affordable and decent service.",3 star rating,Aakanksha M.
8/5/2019,"Lakewood, CA","As I read the reviews on here, it said service was on-par. Boy, they were wrong! It didn't look like a busy night; therefore, the service should have been, but it was not sadly. First off, my mom asked for lemon for her water. The waitress seriously forgot and thought it was a straw she asked. I see no similar of a ""straw"" & ""lemon.""Secondly, we ordered an appetizer. After 30+ minutes, still NOTHING. I see our waitress on the corner of my eye dealing with other peoples dinners while she should be dealing with our pretzel appetizers!Lastly, my fiancé ordered a wheat ale and he has already finished it! You should be eating food with alcohol; however, we have not received it at all yet! If something happens to him in a sick matter later, I know who we should be blaming.Customer service is EVERYTHING in any type of place that deals with people! The waitress did come out to tell us; however, she should've told us 10-20 minutes ago!!! This was the time she then asked if my fiancé wanted a refill!!As you can see, I gave this place a 3 star rating because I am a FIRM believer of customer service when I eat out and this place didn't meet my expectation at all!This will definitely be my first & last place to eat here!!",3 star rating,Jessica Ann A.
8/31/2019,"Whittier, CA","This place is awesome! My husband and I got into Solvang around 9pm on a Friday night and this was pretty much the only place still open. We were able to catch the kitchen before it closed and I'm so happy we did! The sausage sampler was soo good! It came with 3 types of sausage and a pretzel with a cheese, honey, and horseradish mustard sauce. All were great! The pub fries were tasty too! They also have beers (obvi) and a cocktail menu which was perfect. Our waiter, Carlos, was very nice and quick and the busser was really sweet too! There was a DJ and chill people just having a good time. So if you're looking for an poppin spot to hang out at night then this is the place!",5 star rating,Rachel M.
12/28/2019,"Denver, CO",Came on Christmas night 2019. It was slammed since it was one of a few restaurants open. Staff was super friendly and composed the entire time which was impressive given the magnitude of people trying to find a place to eat in a small town w nothing else open. Beer was great and service and people were fantastic. I'm not the biggest fan of bar food but this did the trick for my family and I.,4 star rating,Matt T.
5/21/2018,"Granada Hills, Los Angeles, CA","Great food,  beer brewed there and the spicy bloody Maria was delicious. I also really enjoy the large nachos to share with their ultimate margarita. Really fun bar in Solvang.",5 star rating,Justin R.
12/7/2019,"Beaverton, OR","The waiter took our order without writing it down, and we questioned him that he would remember, and he said he would. We ordered 2 pizzas and they brought us 3. We sent back the 3rd pizza and realized that one of the others was wrong also. The waiter never came back to check on us. When we got the bill there were 3 pizzas on it. We pointed out that they were charging us for 3 when we only had 2 and that one of those was wrong. They agreed to fix the bill. However when the bill came back it was still wrong. At that point my sister went back to our original waiter to point this out ... at which point that waiter decided to be a total jerk to her and refuse to do anything. That's why the tip was zero, and we'll never eat there again.",1 star rating,Bernie G.
2/23/2019,"Fullerton, CA","One word review: GarbageAllow me to elaborate.  My wife and I arrived on a Saturday evening and it was a little busy, we put in our name and said it didn't matter if we sat in the restaurant or the tap room (probably our first mistake, since we wanted to eat). We got seated in the tap room (bar) less than 10 minutes later (nice). It was a little loud in there, but whatever, I can deal with that.We were promptly given menus, told about the ""busy the keg"" special, given waters and told Carlos would be our server and be by shortly. Carlos came by pretty quick, was pleasant enough and took our order for a couple of pints of their session IPA.Carlos quickly returned with our beers and took our dinner order, stating it'd be out quickly.Then we never saw Carlos again. I mean, we saw him...but it was in various other areas of the restaurant/bar - we never saw him at our table again.Almost an hour later, no food, no additional drinks, and no Carlos seemingly forthcoming, I left the cash for the two beers on the table and hit the road.Maybe the issue was the deep complexity of our dinner order...one cup of French onion soup, a dinner salad, a warm pretzel, and fried zucchini.  I probably expect too much.Beware...or better yet just stay away or maybe go into the bar just for a beer. The session was pretty tasty, but it's been a long time since I've had service this bad - I actually walked right past Carlos on my way out and didn't even get an acknowledgment. Unreal.",1 star rating,Mark V.
2/22/2018,"Rosemead, CA","Had to stop by while in the SB area. Stopped by around 4pm and asked to be seated at the bar. Sat down and the lady helped us out. She seemed pretty irritated and her tone of voice was a bit rude but she got the job done. They were out of their popular Solvang Session and regular french fries so that was a down-er. We ended up getting two craft beers. I got the windmill Wheat, and I forgot which one my boyfriend got but it was much darker than mine. We also ordered a Carnitas Street Tacos to munch on because the fries were out. Tacos were pretty good, but their tortilla was too soft that it ripped right through and I had to eat everything separately. Chips were good as normal chips are. Overall, good experience, but wished the service was better and they would have more stock of their popular items.",4 star rating,Nancy T.
2/9/2020,"Lakewood, CA",Let's start with the staff. They're awesome! Great customer service always on point. Live band wednesday and karaoke Thursdays are my favorite just like the chicken wings OMG the chicken wings are sooo good. My only concern is the amount of salt they use on their food. Just too much. The fries are alwaays salty and the burgers seem to as well. I know  they'll catch it so I'll be there weds and thurs for sure hope you will too.,3 star rating,Chris J.
7/25/2019,"Whittier, CA","We always enjoy getting a bite to eat here. I had the Blue cheese burger super good. Tangy blue cheese had a kick to it. My husband gets the sausage sampler, which is always a hit we especially like the three dipping sauce.",5 star rating,Nona W.
5/3/2019,"Fresno, CA","Visited on Black Friday 2018 at about 8pm--a crush of patrons arrived around that time and apparently got them pretty backed up backed up, so it took a long time to get a table and for the food to ultimately arrive. We were helped greatly by a great bartender (I think his name was Ryan) who had a cool laid-back attitude but seemed to genuinely want us to have a good experience. While we waited at the bar to be called for a table, he advised us we could place our food order with him to get in line for the kitchen which he said was scrambling to catch up on orders.After placing our food order and having a couple drinks at the bar, we were granted a table outside. Even after we had left the bar, he kept checking on our drinks, even brought out our food, and was happy to attend to little things like if we needed extra condiments. We saw him more than our actual server. In fact, he turned what would've been a below-average experience into a pleasant one, and he did all this seemingly completely in-stride. He picked up their slack big time.Great ambiance and vibe. Outdoor seating at night was pleasant due to good space heating. The food did take a long time on this visit, but when it arrived it was very well received. Beers 4.5 out of 5 (props for the ""Silent Treatment"" DIPA). Service 3.5 (2.5 of this was the bartender alone). Ambiance 4.2. Food a solid 3.8. Would come back here!",3 star rating,Kelly H.
5/17/2019,"Winter Springs, FL",This place has an awesome vibe. Every  thing he had was great. The clam chowder ($4) was the best. Sausage sample was amazing. It came with a pretzel and 3 dipping sauce.  There was two things in the menu that they didn't have. Tri tip which my husband really wanted. And one of their speciality beers. That was disappointing. We ended up just having the soups and appetizers.,4 star rating,Carolyn B.
1/22/2018,"Los Angeles, CA","This is really one of the best dining options in Solvang.Not a tourist trap like most of the other places here.The food alone is worth coming for, I really enjoyed myself even without trying any of the beer.I am a huge fan of their pizzas, the brewery wheat dough is hearty and tasty, toppings plentiful and good quality.Burgers were also fantastic, huge and filling.Service is great, food does take a bit and it can get pretty full here, makes sense as it was really one of the highlights in the area, worth checking out.",4 star rating,Nijole T.
1/4/2020,"CA, CA","Stopped in to this place to have a drink and grab a lite bite on a chilly afternoon. We decided to try the New England clam chowder and we both ordered the Solvang Mule for drinks.  Since I wanted to try their beer I ordered a Blue Eyed Blonde Ale. The soup came out luke warm (at best) and the oyster crackers were stale!  On a 10 point rating the soup was a 4, at best and was ultra salty. The Solvang mules?  Not served in copper mugs and not sure there was ginger beer in it. I think it was Sprite and it was flat. The beer?  Come on. Even IT was flat. That was one of the WORST $40 meals (appetizer) I have ever had in my life.",1 star rating,Tony A.
2/19/2019,"San Jose, CA","I tried the sausage sampler, but didn't like too many of the items in there besides the bread. I guess I'm just not a sausage person. The waiters didn't really seem to be paying attention to us at all. They sat us and it took forever for someone to come and take our order, even though we were near the front and people kept passing us by. When our order finally did come, we ate it quickly but it took forever for us to get the bill. It wouuld have been fine if we weren't in a hurry, but for me the customer service could have done better. I love the city though, it's my 2nd time here and I hadn't been to this brewing company yet, so I'm happy I got a chance to try out something new. It has a cool vibe inside, with decorations everywhere and a windmill outside. I took a bunch of photos to remember the ambiance!",4 star rating,Apoorva D.
6/23/2019,"Perris, CA",The food was okay.  But service was great!  Prices was in moderate considering we are in Solvang.,4 star rating,Vanessa B.
4/11/2018,"Los Angeles, CA",Looking for incredibly spicy wings? Look no further. Their Blazing Habanero Hot Wings are super spicy and delicious. We also ordered the buffalo hot wings and they were good too. Our waiter was friendly and we had our order in 10 minutes. The let down was the crusted zucchini planks. Imagine the thinnest layer of zucchini battered with bread crumbs. Disappointing. The last time we came here they were so much better.,4 star rating,Samantha M.
7/9/2019,"Los Angeles, CA","We had a great day visiting vineyards and wanted to have a hearty meal.  Our AirBnB host had recommendations listed and this one jumped out at us.  Glad we did.  Cold beer, hot food and pleasant company.  Our bartender Adrianna was fun to hang out with.  Highly recommend",5 star rating,Garrett L.
4/16/2019,"Alameda, CA","WORST CUSTOMER SERVICE EVER.  Long waits, forgotten orders, REPEATED reminders of things asked for and still not brought.  Almost comedic in their incompetence, the staff is nice enough; but you will go slowly, quietly insane, waiting for them to display the least little bit of competence --- and being cruelly disappointed.The beer was good and the food was OK. (IPA really nice; food was on the meh to OK spectrum.). But it's hard to get past the incredibly crummy service.",2 star rating,Samuel B.
8/8/2016,"Los Angeles, CA","This spot is legit.Perfectly located with a great view and outside seating and an awesome beer menu.The drive from SLO was brief and even though we had snacks on the road, we still managed to work up an appetite after walking around town.All I really wanted was some meatballs and boy were my prayers answered.My nieces and nephew were being their picky selves and got chicken fingers. My sister and I split the beets salad and the Danish meatballs. The salad was so good. Despite its boring look, I killed the plate. The kids don't like beets, but that only meant more for me. The meatballs was hands down the best thing I ate this weekend. I questioned the red cabbage being served with it because when I tasted it all I coulda taste was vinegar, but mixed with the mashed potatoes, gravy and meatballs.....my my my - what a perfect combo. I forced myself to finish the whole plate.Also worth noting - the chicken strips that the kids got was actually very good. Even the fries were delicious. So much so that I ended up finishing what the kids couldn't.",4 star rating,Julie D.
2/16/2018,"Huntington Beach, CA",I was pretty impressed with their food. I didn't go in with very high expectations because a lot of times breweries don't have great dinner. But my burger was great. My coworkers beef stroganoff was surprisingly amazing. But the sausage trio was by far the table favorite. It comes with a variety of mustard's and sausages. But the best part of the sausage trio is it comes with pickled cabbage that is so delicious. The place has a good atmosphere definitely a bar/brewery. It's reasonably price and reasonably quick pretty good stop. Tipsy pro: there sometimes secret parking in their front area that a lot of people overlook. Tipsy con: no hard cider.,4 star rating,M M.
5/20/2019,"Monterey Park, CA",Good burgers and good beer.Went there for din and drinks.Worth every penny.Nice vibe.Kid friendly.Burgers are delicious,4 star rating,Lucho V.
3/12/2017,"San Francisco, CA","Yummmm. I got the windmill wheat and my parents got the session and something I forgot the name of. The wheat was soooo good. It met my standard of what a home brewed beer should be. We also got the sausage sampler and I really liked the variety of sausages and mustards they give you. I was slightly disappointed by the lack of sauerkraut though. Maybe thats just not their style of cuisine? Idk. I wish I got to try like 4 more beers, especially the stouts and double ipa",4 star rating,Stephanie K.
2/17/2020,"Newbury Park, Thousand Oaks, CA","If you decide to come here on a Saturday afternoon/evening, be prepared for a long wait for your food, however, if you're not in a hurry it's worth the wait. The food is very good. We ordered their BBQ Bacon burger & their Pastrami sandwich with beer battered onion wings. Our waitress was very nice & friendly. You could tell she was extremely busy with her tables, but she seemed to handle it well. Overall, it's definitely worth a try!",4 star rating,Elizabeth C.
8/17/2019,"Ballwin, Saint Louis, MO",Slllloooowwwww. The other comments around the same date as mine are exactly accurate. Not busy and we were there over an hour. We were seated 15 minutes before a party of 6 and their food somehow came out before ours.Only giving an extra star because the tacos I got were pretty good.Won't be back though!,2 star rating,Ariel H.
1/20/2019,"Mission Viejo, CA","Jan. 2019- Disappointing. Slow. Long wait times for food that came out cold? I can understand a longer wait if the place was busy (it wasn't). I can understand a longer wait for food but when it comes out cold, that's just unacceptable. The nachos were cold, cheese was burnt and hard and the meat was greasy. We didn't eat them. On the bright side the manager was nice and took them off the bill. Hard pass on this place for food.",1 star rating,James S.
5/21/2018,"Los Angeles, CA","A group of friends and I were walking around Solvang and decided we needed a little pick me up. I've been to Solvang Brew Co a couple times, but this was the first time I sat at the bar. We all ordered spicy bloody mary's, and they were delicious!The other times I visited were also great. Staff is friendly and their food is very good.",4 star rating,Jennifer R.
9/20/2019,"Trabuco Canyon, CA",Michelle was the most amazing waitress so nice !!! The best nachos ever it was like a meal  please come check out this place it's the best in solvang !!!!!,5 star rating,Renee T.
2/19/2018,"Los Angeles, CA","Ordered the SVY Bacon burger , the beef patty is great! Cooked with perfection, generous portion on the beef patty comes with bacon and beer onion ring, and the sausage dish was great for appetizer , they gave beer sauce for the sausage and it felt magicaly good ! I'd love to go back to this place.",5 star rating,Chris W.
8/13/2019,"Sahuarita, AZ","We walked to Solvang Brewing Company from our hotel which was just across the street. The atmosphere was happy. People talking and eating. Busy place. I ordered a blueberry beer which was good and also the tri tip dip and it was so good. Husband ordered the burger, son ordered the sausage platter and daughter the fish. Drinks were good but many beers were unavailable. Service was good. Jennifer our waitress was exceptional.  She was very nice and professional with very nice. We would come back again. Maybe sit outside next time. Four dinners, two beers, 2 French onion soups plus pretzels we spent about $106.  Oh before I forget, if you read the online menu it may have changed already. They no longer have the schnitzel and other items. Mainly burgers and finger food.",4 star rating,Stephanie L.
12/17/2017,"Chicago, IL","Got into town late on a Friday night, and decided not to go straight to bed after we checked into our hotel. A block away, we found the Solvang Brewing Company was still open,  so we decided to drop in. The place was in full swing, with a live band playing classic rock and a local crowd getting a bit too drunk but having a good time. There was no cover, the house IPAs were great, and the bartenders were fast and friendly while keeping an eye out towards crowd control. We seemed to be the only out-of towners there, and the locals were very friendly, stopping by to say hello, introducing us around, giving us a list of favorite wineries to check out, and challenging us to a game of pool. We stayed a while. It's always fun to feel welcome in a new place. If you can handle some really wasted but friendly people, then a late night here is a fun time.If not, I would recommend coming here earlier in the evening before the crowd really gets going. It's nicely decorated in old Danish style, and the beers are great, so I bet it's got a nice beer hall ambience earlier in the night.",4 star rating,Justin R.
9/19/2020,"San Jose, CA","It is unfortunate that the atmosphere is so well thought out and the service and quality of food is so terrible. There were plenty of tables open when we arrived yet it still took over 15 minutes for server to even come over and welcome us. Appetizers did not come out in time and the entrees lacked seasoning and three of the four entrees were cold on arrival. Additional beer took another 20 mins to arrive. The manager was apologetic (we appreciated that and he did take a couple drinks off our bill) but the service still did not get better after that. I had to walk our bill back up there to get them to rung it up. They said they would bring it right over 12 mins later still no cards back. Another person in our group had to go over and ask for it. It is truly unfortunate that such a great environment is spoiled. Bad service, cold food, and the entire disappointment took over 3  hours to complete as we tried to have patience. Perspective..there were only 4 of us and it was not a busy traffic time.",1 star rating,Kristen S.
4/30/2019,"San Francisco Bay Area, CA","Good brews, food not bad but not great, portions are a good size (large). Service, just okay.",3 star rating,John D.
2/1/2020,"Los Angeles, CA",Foods are good but sever is very unfriendly and I don't know he's name one guy is racist.,1 star rating,Juliet J.
5/22/2019,"Riverside, CA","Really cool place, Great food. My husband had the fish & Chips and I had a Cheese pizza, our waitress Aubrey kicked butt with service and smiling face!",5 star rating,Teri S.
1/1/2019,"San Jose, CA","For my first visit to Solvang, I wanted to do something authentic to Solvang that I can't do anywhere else. There's no better activity to do than drink beer that was brewed right there! I tried out a bunch of different kinds of beer, and the sausage appetizer sampler. I like the sausages and a few of the sauces, especially the bread. I also liked the vibe of the brewery itself, people were super chill and there were differen tthings on the menu than in regular places. The city itself is pretty unique and I definitely recommend you come here if you're visiting!",4 star rating,Akshay P.
12/12/2017,"Pasadena, CA","Stopped by on Saturday night to grab a bite and watch our boys in blue play. We were surprisingly seated right away. We placed our order fairly quickly and received our food not to long after that.  We started with the fried zucchini ($8) which was pretty good minus that weird lemony ranch they provided. I was tempted to ask for ""normal"" ranch but thought if they had ""normal"" ranch then they would've just given that to me. Besides our server didn't give us the time of day. Literally we only saw him to place our order and to pay for the check. I had a burger which was huge and hardy with some really thick and juicy bacon. The fries were disappointing. It was as if they forgot to put salt on it. My husband had the beef stroganoff which was tasty. Overall, the food was pretty good, the ambiance was nice but the service was disappointing. We probably would've ordered additional items and drinks if it weren't for that.",3 star rating,Lauren S.
12/31/2018,"Santa Cruz, CA",At first we sat next to the mindless guy yelling at the TV that had football on it. We moved over a table and his yelling was slightly less loud. We definitely enjoyed our meals... and our beers!!! Their IPA was darn good. Our company was raving about the pastrami on a roll & Pastrami on rye bread. Both brought satisfaction to their taste budsThe Turkey BLT we ordered and shared was great for sharing since one half of the sandwich was pretty large. It was also delicious. The service was prompt and promising and was friendly as well.The gal forgot my $1 YELP check-in but I didnt hold it against her. I would definitely choose to revisit for the beer and sandwiches.,5 star rating,Mac H.
1/14/2018,"Huntington Beach, CA",Wow!!!!! That's really all ones needs to say. My table of 4 all ordered differently and once the food was served there wasn't a single word said! I recommend the Bloody Mary and Pastrami sandwich or All American Burger,5 star rating,John M.
7/4/2018,"Newport Beach, CA","In the Solvang area this is probably one of the only places open late on a weekday, which is why I stopped by as soon as I arrived.To start, the beer is good. I tried the Windmill Wheat & Raspberry Wheat-- both were good (crafted for the Hefe or Blue Moon lovers). They serve about 12 different beer options all brewed on site.The food was good. My friend tried the Tap House Burger and loved it. They cook the meat to your liking, so that's great. I tried the nachos and those were a great vegetarian option. The food menu is limited after 10 p.m. and includes only appetizers and a couple burgers. The portions are large so definitely enough to share with a friend.As for the service, nothing special. Bartender takes your order and brings you your food. The staff is not friendly but they also not rude.Also, the vibe is what I least liked. The place is a bit boring and the ambiance is dry, or it could just be the time of day I visited.",3 star rating,Desiree H.
12/21/2018,"Monterey Park, CA","A bar that stays open past 5.00p in Solvang! Yay! The overall feel of the bar is very European, especially if you sit outside with the windmills in the background; the inside reminded me of a British pub. I was here with some friends on a Saturday and the service was a little slow. But then again, it's Solvang so there's really no rush. The food was alright - it's you typical bar/pub food (Carnita nachos, pretzels, burgers, etc). They have cocktails but the beer is where it's at. Their beer selection is good and traditional. I was a fan of their Odin Stout, Mocha Brown Ale and their holiday Yule.",4 star rating,Giovanni S.
5/26/2019,"Clovis, CA",Great place to just sit enjoy a craft made beer and enjoy a meal as you watch the game on tv! There isn't a lot to do in Solvang after 8 pm and thank goodness for SBC! The beers are all made on site and the food is damn good. Lots of seating and after 8 a live band plays on the weekend. This is a gotta try it out kind of place and the only night life to speak of when in Solvang in a weekend.,4 star rating,Sta F.
3/28/2016,"Los Angeles, CA","The ONLY thing in Solvang opened past 11!!  Came to Solvang for a bachelorette weekend and basically saw the whole town in 2 hours. There were 5 of us on Friday for dinner - first went to Succulent next door but the wait was over an hour.  We got seated here right away.Since it was a brewery, we ordered drinks.  My friends got a few flights and we were able to try a variety of drinks, which is cool.  The food is okay - had a salad that was just okay but nothing great.  Fried pickles were tasty. Staff is nice.Came back here later that night with 3 more girls who got to Solvang late and wanted to grab a drink. As I said, it's the only thing in Solvang opened late.  We grabbed a drink and had to deal with a group of drunk guys at the table nearby who were a little annoying.  We then proceeded to the game room and played a game of pool, which was cool.  Overall a cool place to hang out, good drinks, decent food. Some annoying drunk people but that's to be expected.",3 star rating,Rachel S.
