date,location,review,stars,username
9/3/2019,"San Bruno, CA","Great food! There's a line and a wait, but it's worth it. We had the chorizo, super rica special. The cheese and salsa were yum.",5 star rating,Umang S.
3/3/2020,"Walnut Creek, CA",The meat was okay. Homemade tortillas made the dish. Don't miss out on their quesadillas. Horchata is amazing!! Worth all the hype? Kinda of. I would return if I was in the neighborhood but I wouldn't not drive across the state for (or more than 30 minutes). Cash only. Expect lines,3 star rating,Liz L.
5/29/2017,"Long Beach, CA","A great spot right off the freeway! I enjoyed all of our food there. The watermelon agua fresco was so good and very cheap. I enjoyed the large chunks of watermelon after. I also tried the horchata and AMAZING. It was not overpowered by cinnamon and had the perfect amount of sweetness. I was hoping that the tortillas would taste better because they were freshly made, but they were okay. The tacos are pretty small but perfect for the price. You'll need to get at least three if you're hungry. The best plate we got was the tri tip with onion and bell peppers. Our wait was only 10 minutes and worth it. I would go back again to try other dishes. The parking was a little tough but we found some street parking. It's cash only so remember to bring some!",4 star rating,Momo S.
5/11/2015,"Los Angeles, CA","Wow, the #14 chorizo especial is amazing. So cheesy and perfect with their handmade tortillas. I got the bistec taco which was also good, not wow, but good and clean. Cheap good eats!",5 star rating,Cara H.
10/17/2019,"Montecito, CA","Honestly La Super-Rica is mostly hype. It's still good and something to try if you're in town, but it's so touristy these days you can probably save time and have an even better meal if continue up Milpas to Buen Gusto! Buen Gusto is extremely authentic and tasty, draws a very local Latina and Mexican heritage crowd and is more fairly priced.",3 star rating,Mark C.
4/10/2015,"Austin, TX","I love and miss this place. A Santa Barbara must have every time I'd come up here. Really authentic Mexican food. Wonderfully fresh corn tortillas that are literally pressed and grilled right in front of you. The line is worth the wait and the staff is always super nice. If you can, I recommend getting everything.A note about the pozole, if I remember correctly, they don't always have it. If you are there when they do, get it!",4 star rating,Darren B.
8/6/2017,"Austin, TX","My second visit, my husband's first. We both LOVED! We went on Sunday of Fiesta weekend and from start to finish, was about 45 minutes. I took a few pics of the menu because I couldn't find any on-line. Also, seemed like if you didn't want the full experience you could phone in your order.",5 star rating,Kim F.
6/13/2019,"New Bern, NC","Still the best Mexican food I've had anywhere in Santa Barbara or anywhere in California from LA to Sacramento . It's not fast food , so yes there is usually a wait . They make the tortillas fresh right when you order, I always order extra tortillas and a side of guac. For people complaining about the all cash establishment ... WHO CARES ! I own a business and only deal in cash as well. Why give credit card companies part of your hard earned cash . Anyway , just eat here , and know there will be a wait and excellent food !",5 star rating,Karyn R.
2/27/2017,"Long Beach, CA","So much passion here! And it starts with a nice smile at the ordering window.A few months ago, I showed up to Super Rica to realize they still had 20 minutes to start. I met a Santa looking man named Don and he convinced me to order the plantain chicken tamal. 5 minutes later, we were told they were serving shredded beef tacos. Super Rica USUALLY doesn't serve anything shredded. The line was awesomely long by 11 and Don and I had priority. Don spared me $1.19, another man spared more than half of his guacamole, then Don shared the last bites of his tamal with me. Thankful at the very least. I LOVE this place. My plans now revolve around going here whenever I'm passing through.Will order again.. and again:- Obviously, extra handmade tortillas- Guacamole- Rajas!!!!!- Special Shredded beef tacos. So buttery delicious.- Mexican style, simple rice- Plantain chicken tamalEnjoy!",5 star rating,Tiffany B.
11/29/2016,"Culver City, CA","Are you hungry verging on hangry and is it about 1pm on a weekend? Probably best not to rely on La Super-Rica Taqueria. There will likely be a line out the door and it'll take you a while to finally get your food, at which point, you'll probably be in a horrible mood. This is a place to plan out, even arriving a bit before they open to avoid the wait. That's what I did and it's a big reason why I had an overall very good experience here. I knew this place was legendary and honestly, I think I was expecting a bit more flavor-wise and didn't realize that most things would come doused in melted cheese. Then again, how can you stay mad at a bunch of melted cheese?The best way to go is to share a bunch of dishes with a group. As you'll see in my photos, a group of four split I'd say close to 10 dishes and paid about $70 total. Very affordable in the grand scheme of things, but not dirt cheap for Mexican food. I can say for sure that it's all made fresh as you can see them preparing all of your dishes through the little windows in the kitchen. It all came out piping hot and served with a smile both by those in the kitchen and at the cash register though, so that counts for something in my book.The standout for me was the fresh corn tortillas, so expertly made. The surprising least favorite were the tacos de bistec - though they were piled high with steak, I found the meat to be dry. Nothing a dollop of guac or hot sauce can't help, though. Overall, it's a great little spot with lots of seating, friendly service, tons of options, and lots of melted cheese. Even if it's not the best Mexican you've ever had in your life, I'd say it at least partly lives up to the hype!",4 star rating,Christina P.
9/19/2015,"Manhattan, NY","Julia child's fav restaurant? I can see why. 4 stars for great food and a menu full of variety. Most ""street taco"" vendors have a just a few options but here there were so many to choose from! Get the Super Rica special and the taco de cabacita. I wasn't a fan of the chile relleno since it was drenched in sauce. The tamales were also a hit!",4 star rating,Anitha K.
1/3/2015,"San Francisco, CA","An extremely long line is sometimes a good thing. I had heard about this place for a couple of years before we were able to make it here. On a recent trip to the central coast, we stopped by and I braved the line while my husband waited in the car with our sleeping child. The chile stuffed with cheese and marinated pork sounded pretty much like the best thing ever and, as it was a house specialty, we were all in. It was pretty good and we did enjoy it. A bit blander than I would have thought, but still, a tasty and unique item. I can't say it merited an hour long wait, but it was most certainly above average. Nice homemade tortillas too and a cute patio for those eating in.",4 star rating,Sharon G.
11/5/2018,Bay Area,"It's probably a little ridiculous to stand in line here for who knows how long. There are several good taquerias in Santa Barbara, including one just down on the other side of the street toward the freeway and another as you head the other direction. I went to these because the line at La Super-Rica was just too long!However, that said, I've had excellent food here. Everything I've had is very good, very satisfying. And it's a cute little place. I think you have to have cash only though. Check on that so you don't stand in line for a long time only to discover that little issue.I don't think you can go wrong with anything you order here. Last time I had #16, a roasted pasilla pepper stuffed with pork, I believe. Fantastic. I've had chile rellenos here and they're also especially good. Whatever you order here, it will be good.",4 star rating,Mister K.
9/9/2018,"San Francisco, CA","ATMOSPHERE:Casual, cute, order at the counter. SERVICE:Even when there's a line out the door (which there always is thanks to a shout out years ago from Julia Child) the food comes out within minutes of sitting down after loading up at the salsa bar. FOOD:Super tasty, but regardless of the meat or veggies chosen, the star of the show is the freshly made tortillas for every order. Don't believe me? You can see them being made as you order :) OVERALL:Excellent place for taco lovers.",4 star rating,Tara P.
7/20/2019,"Alameda, CA","Whoops, I wrote asada when I meant al pastor...slap my hand!! :-) All of the tacos are great here. The tamal de verduras and pozole are still my faves along with the Super-Rica Especial. I still miss the food and go there every time I'm in Santa Barbara. I wish I were closer. So special.",5 star rating,Jill R.
1/2/2017,"Milpitas, CA","This place is so awesome that we visited this taqueria twice during our 3 day visit to Santa Barbara in christmas 2016. We had an option to go to another mexican 4.5 star restaurant close by with greater than 2000 reviews but we stuck to this place as we wanted to try the chilaquiles from their menu. And I swear by the old Gods and the new that you will not regret coming to this place, no matter what item from the menu you order. We waited for almost 1 hour in a huge line to eat here. But all that wait was worth it!!!This place is must try for anyone who wants to eat authentic mexican food. They have good vegetarian options as well. The watermelon juice is a must have. The have got small parking behind the taqueria. You can also find parking on the road. They also got a clean and well maintained restroom on the back side. Enough seating spaces. Clean, must-visit and amazing place to have lunch or dinner while in Santa barbara.",5 star rating,Jaya W.
6/21/2019,"Walnut, CA","This is a quaint little corner spot that can get really busy.  Don't be fooled by the entry area, there are more seats available behind the food order area.  The owner is professional, but warm to customers.  He gives the impression of both experience and efficiency.  Because of the initially narrow space where one orders and the way the menu is written, it can be stressful for a first timer (like me) to figure out what she wants while a large line waits behind her.  Although, I must mention the stress was really in my own mind, because I think everyone else seemed to know the routines of the place, and expected a wait.  Nonetheless, it was appreciated from a novice like me that Santa Barbrans were pretty laissez-faire about my slow and careful ordering.        I was unexpectedly fascinated with the open kitchen where I was able to observe the whole process of food to table.  Everyone was focused and serious, but seemed to do it all with ease and flow.   While waiting and watching, I overheard the conversation between the owner and a frequent customer (I assume).  It seems the owner is getting ready to retire and will be moving off to the midwest soon enough.   I am sure much of the community will be stopping by to offer well wishes and goodbyes.In regards to food, I did not think it was scintillating to my tastebuds.  However, my 4 stars go to the overall experience my family and I had there.  The staff was extremely cordial, and the atmosphere though very simply put together, was functional and reminds one of a family backyard bbq.  They have a self-serve salsa bar with everything frequently restocked.  Foods ordered:  Asada tacos were good, but not as memorable as the making of the dough and watching the freshly made corn tortillas on the griddle.Tri-tip with corn tortillas was okay.  Different salsas from the salsa bar enhanced the flavor.Chile relleno de queso con crema was not bad.  I had never encountered a chile relleno with cream sauce and was very eager to try.  The chile rellano itself was dense, and so the cream sauce made for an overly rich taste, in my opinion.  Adding salsa helped to cut the richness down.Sauteed strips of chile pasilla on tortilla with cheese was my ultimate favorite!  It was just a fantastic combination with the perfect flavors.  This is something that I would order again.In sum, the food was okay, but I really thought the food was fresh, and the friendly professional atmosphere is commendable.",4 star rating,Ais N.
3/16/2020,"Santa Barbara, CA","I have been coming here for years, and I love that it hasn't changed.The line can be very long, so I go when the line is smaller. It is simple, delicious food, and I always love coming here. The tortillas are delicious and everything I have had is wonderful.",5 star rating,Jes L.
2/22/2018,"Seattle, WA","I wanted to love this place... really! During my research on must-try places in SB, this came up as Julia Childs favorite on-record Mexican joint!  We arrived for lunch this afternoon, and after waiting in line for almost a solid 30min and then another 20min before our food started getting delivered, I was expecting greatness!It turned out greatness was lacking.  Hubby ordered the #7 ($5.80, Alambre de Filete: grilled tri-tip with bell pepper, onions, and bacon w/ 3 tortillas) & #8 ($5.80, Alambre de Pechuga: grilled chicken breast with bell pepper, onions, and mushrooms w/ 3 tortillas).  Chicken was dry to me, but to hubby more tender than the beef.  Beef to me was more flavorful, but quality of both meats was severely lacking!  My picks were much more successful, the #20 ($2.75, Gordita de Frijol: Handmade thick corn tortilla filled with spicy ground beans) & one of the specials ($???, Enchiladas de Plaza: Two corn tortillas filled with chicken breast, potato, mushroom, red chili sauce.  Topped w/ cheese, chile pasilla strips, cream sauce, avocado, & radish.  Two per order.)  Nothing was well seasoned, but I will say the green salsa at the help-yourself-bar went a long way towards the flavor department.All that with an order of 3 corn tortillas for $1 (for the little who needs chips, but they have none here) and $1.25 bottle of coke came to just under $30 with tax (before tip).Please note they only take cash, no credit/debit options here!Not worth the price, queue, or flavor.  Overrated Mexican place (maybe even the most overrated I've ever come across.)",2 star rating,Arti N.
10/18/2018,"Colorado Springs, CO",Ordered a ton of food and ate almost all of it. #13 was very unusual and delicious. #1 tacos were fabulous! Chili relleno super cheesy. Chorizo was amazing. Super delicious homemade tortillas!Next time I'm in Santa Barbara I will be back for certain.,5 star rating,Chris D.
7/19/2018,"Bellingham, WA","What great place we stumbled upon. No bells or whistles, just good food. The Specials, sopas, and cheese relleno were sooo good. The relleno was served in a cream sauce which I wanted on everything. The classic #16, super rica was fresh and a great portion. We over did it and ordered the chorizo and cheese but were not disappointed.  It had a delightfully smokey flavor.  So simple, so good. The bonus was reading that this was one of Julia Child's old favorites.",5 star rating,Allison B.
9/17/2016,"Santa Barbara, CA","I LOVE T A C O S ! Seriously, check my profile. So I was extremely excited when my boyfriend took me to this place. I didn't even know about it being Julia Child's go-to.FOOD: Tacos de Bistec - steak tacos. They were clearly marinated and tasted amazing. It is quality meat that is cooked to perfection. The slices are quite large for a taco but that didn't distract from the taco itself. This was my least favorite of the bunch.Tacos de adobado - Pork tacos. These were absolutely amazing. The meat was very tender and the flavors were heavenly.Tacos de chorizo - hesitated to get these because I like my chorizo with breakfast, but this taco stole the show. This and the adobado was my top two.Lomito suizo - Pork w/ melted cheese. This was very delicious. As someone who really loves cheese and craves it all the time, it was a little much for me.- All tortillas are homemade and amazing.- green sauce is amazing, a lot more citrusy than other places!- pico de gallo is spicer than most taco places, but yummy! SERVICE: It is verrryyy slow. But I am not docking any stars or even mad about it. We got there around 5:30 on a Sat and were lucky to wait in line for 10 mins. After we ordered there was a line out the door with an average wait of 15-20 mins. This is obviously a small establishment and they do what they can. They have plenty of seating at a covered patio. **TIP: THIS PLACE IS CASSSSHHH ONLY. There is a wells fargo a couple of blocks away.Overall I throughly enjoyed this place and will definitely be back!!!- J",4 star rating,Jess H.
4/16/2018,"Los Angeles, CA","Came here on a quick trip to Santa Barbara. The line was long but it moves fast, and the food comes out fast too. There is a lot on the menu to choose from, but I ended up trying the #16, the chorizo quesadilla, the veggie enchiladas, chilaquiles, and a watermelon juice to drink. All was delicious! I can't wait to go back and try more things on the menu.",5 star rating,Ana G.
6/8/2017,"San Francisco, CA","Just get the rajas. So goooooood. Otherwise, everything else is just okay. The line is long because they're cash only, they don't have a cash register, and they use a calculator for each order. But yes, get the rajas, forget everything else. The other stuff is mediocre. Also, be ready to wait in line. I also do like that they have kind of a greenhouse kind of place to sit in. No plants, but's it's an outdoor venue that can be turned to an indoor venue. Also, there is only one bathroom in the back of the restaurant, but it's pretty clean.",3 star rating,Julie L.
11/21/2016,"Los Angeles, CA","This Mexican food is ""as good as it gets!!!"" I went here based on a recommendation from a friend who said it was Julia Child's favorite restaurant. Although it's hard for me to say that anything is the ""best I've ever eaten"" (how could I remember EVERY dish I've ever had?), now that I've tried this Mexican food, I have to say it's the best tasting Mexican I've ever had!!THE EXPERIENCE:The menu is written on a chalk board, you walk up to the counter to order, and remember to take CASH to pay!! After wine tasting along the Urban Trail, we visited La Super-Rica near closing time, around 8:30pm on a Saturday night. The line was very short, and food came relatively quickly at this time. You can see inside the big windows of the taqueria that everything is made FRESH for your order -- even the tortilla dough is pressed and cooked on the spot!!! THE FOOD: I'm a big fan of BEEF, so I ordered #1 (Tacos de Bistec), #7 (Alambre de Filete) and #19 (Frijol Super-Rica). My bf ordered #14 (Chorizo Especial) #16 (Super-Rica Especial) and something else I'm forgetting. Everything was AMAZING. For the next 10-15 minutes, we demolished every plate. My favorites were probably the #7 and #14 (the melted cheese was fabulous - NOT like the queso you typically get at Mexican restaurants!). In terms of food quantity, 3 plates per person is fine if you're very hungry. After 6 plates between 2 hungry people, I was pretty stuffed!Next time I'm in or near Santa Barbara, I'm going again!!",5 star rating,Amy H.
12/31/2016,"Los Angeles, CA","TWO HOUR WAIT HERE. If there is one takeaway before going, understand the wait will be at least one hour. If you're okay with that, the food is good. Homemade tortillas made on the spot. Good tacos. That being said, there are Mexican restaurants all around the city with no wait. This place is good, just not worth the long wait with plenty of substitutes nearby.If you have no opportunity cost in life, feel free to check out.",3 star rating,Matthew M.
7/8/2018,"Las Vegas, NV","Summary: No frills, no AC, taco spot to head to when you are jonesing for some good Mexican food. Atmosphere: simple taco spot that stands out with its bright sea foam green paint job. There is seating in a shaded area but not air conditioning. This place has gotten more and more popular over the years so expect a line on the weekends. Cuisine: I love #16 ADABADO W/ CHEESE AND CHILE PASILLA. But I don't think you can go wrong so pick the meat you like and dive in. Alcohol:  they've got it. You typical beers Salsas: pico, good green sauce. Can't put my finger on what makes it different. Not a fan of the red sauce personally.",5 star rating,Nyla K.
3/9/2020,"Santa Barbara, CA","Great menu, phenomenal taste and flavor with great customer service to match! Can't compare to another Latino/Mexican restaurant because super rica has their own flavor!",5 star rating,Gregory G.
8/13/2018,"Fort Collins, CO","This place to me is legendary.    I first eat here in the summer of 1989, since then every change I get I made it a point to eat here.   Place is basic, their food is incredible tasty.    If you are in the area, do yourself a favor and try it out, you will not be sorry.Mike",5 star rating,Mihail B.
2/22/2018,"Redondo Beach, CA","I love everything they make! Julia Childs claims this to be her favorite Mexican Restaurant! So, who am I to doubt her...lolShe is spot on.. I drive all the way from Redondo Beach to have this food. It's worth the 2 hr drive.",4 star rating,Rob M.
7/4/2019,"Merced, CA","I had the Tacos de Bistec and I gotta be honest. It's cheap, but most street tacos are a couple cents more and are much better quality. Not enough fixings even with the salsa bar. The meat is so bland. A pinch of salt would do wonders. The flour tortillas are homemade and made to order BUT they are very doughy and theres no need for them to double up on their tacos. I personally don't care for them. We came here because the next door spot was closed for the 4th. If your priority is to save a buck come here. Otherwise, save your taste buds.",2 star rating,Jonathan H.
8/24/2019,"Downtown Las Vegas, Las Vegas, NV","Tradicional mexican food and served with authentical way. We chose n1, 8, 12, and guacamole and we wish we would have tried the enchiladas.",4 star rating,Martina S.
6/24/2017,"Burbank, CA","No words describe the amazing fresh food here - you must try anything that sounds good because it will be! I never order on the fly and I did here and was happy with every flavor put in front of me. We had 9 people for my nieces graduation  and every one of us was happy with our food! The horchata is out of this world! The coffee with cinnamon yummy! Not to mention the 17 and 12 and veggie tamales, enchiladas! Literally everything was AMAZING!! Thank you for the good handmade food you putout!!",5 star rating,Carolyn M.
7/8/2018,"Solvang, CA",Great Mexican food. Kid friendly. Hot on a hot day - no AC but still worth it. Great prices! Great tamales! Great tacos! My favorite is number 8 add cheese.,5 star rating,Kellie H.
6/16/2019,"Los Angeles, CA","The tacos are good.  But, try some of their other yummy dishes, we got the #6 and the #16. They were so good, and seemed like something you would get in a high end restaurant.",5 star rating,Sonya S.
6/14/2019,"Los Angeles, CA",Just delicious! I try and come here every time I go to Santa Barbara and it never disappoints. I would get the #16 special with the veggie tamale. I would have given 5 stars but they didn't have chips. They only serve chips on Monday's.,4 star rating,Ann A.
8/27/2019,"Santa Barbara, CA","Love this place. It's really really good, and super cheap. I don't like that the line is always loooooong, but it's definitely worth the wait. The salsa is bomb too! I will never stop coming to this place. It does get a little crowded so we always send someone to snag us a table, but people are pretty good about eating and getting the flip out of the way.",5 star rating,Jamie G.
10/27/2018,"Bakersfield, CA",The food was excellent! Also the bowl of beans with chorizo was on point!! We'll be returning for sure!,5 star rating,David P.
3/6/2017,"Chandler, AZ",Luckily we came in right when they opened so we didn't experience the crazy wait everyone always talks about.The menu was simple. I had some rajas and a carne quesadilla. The tortillas are amazing and the cheese is so good. It was the perfect little meal.There's definitely something very special about this place. Come early!,5 star rating,Lindsey P.
10/3/2016,"Ventura, CA","I'm glad I didn't pay attention to the negative reviews before I found myself in the neighborhood and in need of food. And fortunately I showed up at 2:30 and the line was only a few people.I saw a positive review for the #6 rajas, so decided to give that a try along with the #1 bistec. I'm so glad I ordered that #6. I'll come back for that. I wasn't as impressed with the #1 but it was still good. The salsa verde was my favorite.The only disappointing part of the experience was having to contend with the flies in the dining area. It's understandable because it's a covered patio with openings where flies can make their way in. Perhaps next time I'll get it to go and find a local park.",4 star rating,Ben K.
8/6/2016,"Redwood City, CA",Jumping on the 5 star Rica bandwagon. This place is unique.  It is one of the only places I know that it is worth waiting in line for as long as it takes (the other if you must know is in Paris -- Le Relais de Venise). Unique Mexican.  These are not your average tacos but traditional creations-- with a sometimes modern flair.  You can't go wrong.  Sometimes they have soup.  That is also delicious.  Come with a crowd and share a ton of dishes.  The flavors are great.  Casual atmosphere.  Goos pricing. Always a line.,5 star rating,Katharine A.
3/22/2019,"Santa Barbara, CA","The days of this being the best Mexican food in Santa Barbara are long gone. The only reason there is a line out the door is the extremely slow service. In addition to the lack of respect for their customers they charge an excessive amount of tax above what's the state requires. You'll see bare seating arrangements with open tables but a line outside. Their salsas seem weird with added garlic and other random ingredients meant to add complexity to them but falls short. You've got Rosales and other restaurants making better food. Other than the fame and name Julia child's gave this in the past is done. Not worth the wait, being overcharged and subpar food.",2 star rating,Chris G.
7/15/2019,"Lower State, Santa Barbara, CA",Alright so my review may be a little bit biased because I have had tacos from many better places and even lived in Mexico. But at La Super-rica I don't find anything special about there tacos they are a little bit on the small sized and in my opinion a bit overpriced. There tends to be a long line every time I go and I don't see why they take about an average of 10 min to get your food after ordering no matter what you get. Some claim that this place has the best tacos in town but honestly nothing shined through for me the salsa was average the meat was grisly and it wasn't worth the price. If I had to pick the best tacos in town I would have to go with Lilly's tacos.,2 star rating,Jacob P.
12/1/2014,"Denver, CO","There's a whole lot to love about this taqueria. First, TRI TIP. A lot of places ""have"" it but few actually do. The Tri Tip here is good, it's the real deal. This is awesome.Secondly, the tacos are amazing. The portion size is decent and the homemade tortillas are soo soo good.There's a lot of hype and the never-ending line outside the door demonstrates it. If you hate waiting you can walk down Milpas and try another taqueria but lemme tell you right now you won't find one as good as La Super-Rica.Count on it.",5 star rating,Greg W.
5/31/2019,"Long Beach, CA","Worth the drive, worth the wait, worth the iffy parking. Order it all, you won't be disappointed.",5 star rating,Irene P.
1/22/2018,"Ventura, CA","This might be my favorite restaurant in the world. You can't beat it for the price point. The fresh-made tortillas are amazing. The #16 is always good: marinated pork, peppers, and cheese. The chorizo quesadillas are fantastic. Some of the best meals though are on the Specials menu. On Mondays they have great chilaquiles. Not sure which days these are, but the fish tamales, veggie tamales, and veggie chile rellenos are incredible. It's not a standard taqueria: no chips, no burritos. It's cash only and closed on Tuesdays and Wednesdays. If it's peak hours on a weekend be prepared for a wait. But weekdays before 5:00 or after 8:15 or so it's usually not bad at all. And to all the people who say the food is not flavorful, I'm guessing you ordered the plain steak taco, what did you expect? There are tons of super flavorful choices. And again, the real gems are in the daily specials menu. I'd give it more stars if I could.",5 star rating,Alex M.
10/13/2019,"Santa Barbara, CA",The food isn't bad I guess.  The food is NOT worth the line and also the reputation from Julia Child is outdated.  There are plenty of other great traditional taquerias here in town that have better food than this place.  I've been there a couple times and the line is never worth it.  This is a place that people like to like because of one famous review.,1 star rating,Justin M.
5/31/2016,"Los Angeles, CA","First off, this place gets super crowded on weekends so do not come starving....you will probably have to wait at least 30 min. That being said the food is great and cheap!We ordered the chiliquiles, chorizo quesadilla, vegetable tamale and #16 which is their special. #16 was delicious it was pork mixed with chilis and cheese. I also loved the tamale (it tasted like vegetable lasagna) and was unlike any other Mexican food I have had before. The other 2 dishes were both really good as well but not my favorites. I also ordered a glass of horchata which was delicious, they serve a watermelon drink too which looks good and I wish I would have tried it. (Everything in total was only $30)My favorite tacos in SB are Lilly's, I didn't try any here so i can't compare but I didnt order them because they didn't look that good in the reviews. Anyways their other food is great and if you are looking to try some new dishes you may not have had before definetly give this place a try!",4 star rating,Meghan M.
7/21/2018,"Southeast Portland, Portland, OR","A-FREAKING-MAXING. First time in Santa Barbara and first spot I hit to eat. Line was out the door and let me tell you all, 100% worth the wait. Tortillas made fresh, steak cooked to absolute perfection. The number 16, oh my gosh, I can't even. Everything here so so delicious and the staff was so kind a friendly. Highly recommend!",5 star rating,Elena B.
8/26/2016,"Los Angeles, CA","Made a pit stop on our way to Solvang! Couldn't have come here at a better time, right before it opens at 10:45. The line was minimal. Everything here is delicious. The Lomito Suizo (Carnitas, Melted cheese) was amazing, but man, they put a LOT of cheese. You know you're going to have some issues after eating all that. Special-Taco de calabacita (sautéed zucchini, pork, cheese) - very DIFFERENT and cooked in delicious sauce.  Really messy so you can't eat it as a taco, but who needs the extra bread anyways.Got a couple of other tacos as well. All delicious, great price!Side note: They don't have burritos if that's your go to thing. And there's no AC here.",4 star rating,Bonnie C.
6/21/2019,"Panama City, FL","Very cool place!  Inexpensive, many choices, and delicious.  Bring some cash because it's a cash only joint.",5 star rating,Matt M.
11/1/2017,"Los Angeles, CA","I am a fan. Not just because Julia Child came here. But because their chorizo special is legit. So good. I'd highly recommend any of their items with cheese. The chorizo and pork were better than the chicken, but the chicken was still good. The adobado taco (just meat and tortilla) was great as well. And it's true what everyone says about the agua frescas de sandia. So amazing!!",4 star rating,Kerry K.
6/9/2018,"Palm Beach, FL","Fun experience, but I'm not going to be a regular. First of all, I live in Palm Beach, not Santa Barbara. But if I lived there I'd take out-of-towners for the rough-and-tumble experience. I respect the fact they make their own tortillas, but you'd better know what you'd want before taking a crack at ordering. The guacamole was good, but they don't have chips. A lot can be forgiven. This place is cheap!  Buds, for example, are $2.50. Entrees are $4-5 bucks. Definitely needed Tums before bed. Fun place, great experience.",4 star rating,Jack A.
5/31/2016,"Los Angeles, CA","I'm not quite understanding the hype?As expected the line was  long outside the door. Waiting in line for a while, I thought the food would be very tasty and filling.  We ordered the #16, tacos, quesadilla, horchata, and agua frescas.I was quite disappointed. It's nothing special in comparison to all the other Mexican food places throughout Los Angeles and even in San Diego. The meat in the tacos were dry and not as flavorful as I had hoped. The horchata was too overpowered with cinnamon. The #16 was pretty good and the chorizo in the quesadilla had good chunks in it. Usually chorizo is served grounded so I like that it was kept in slices.What really turned me off from this place was the fact that this family of four rolls up in their honda with tinted windows. They don't even wait in line for their food. The guy walks straight up to the window where they call out their food and orders there. I couldn't quite understand what the guy and the worker were saying to each other because they were talking in Spanish. As you can assume, that family of four that skipped the line got their food on the next called out order afterwards. I think that's pretty unfair that the the guy just walks up to the window and gets all his food for his family right away while many people are still waiting for theirs. I'm not happy with that service. Pretty unfair. CASH ONLY. There's street parking, and they have a small lot. It fits maybe like 3-5 cars.",2 star rating,Joyce D.
11/5/2017,"Los Angeles, CA","We were excited to visit this taqueria where Julia Childs ate and Katy Perry sang about. It wasn't horribly bad but it definitely wasn't good. And it's definitely not worth the wait. There's much better Mexican food, with better homemade corn tortillas, just a block away from this place. Here's what we ordered:1. #1 tacos de bistec - Steak was super dry, no seasoning, and bland. It's literally pieces of over-cooked steak and 2 corn tortillas on a plate. There's no onions or cilantro on the tacos or at the salsa bar. 2. #6 rajas - Took one bite and threw out the rest. It was slimey! So gross. 3. #8 alambre de pechuga - Dry and bland pieces of chicken sautéed with onions, mushroom, and pepper thrown on top of 3 corn tortillas. We didn't even see the tortillas until we used a fork to shift the food around on the plate. You have to assemble the tacos yourself. 4. #12 pechuga suizo - It's basically a quesadilla on corn tortilla. Melted cheese, a thin slice of dry chicken in between 2 corn tortillas. Nothing special. 5. agua fresca de sandia - decent but nothing special. There's a salsa bar with green sauce, red sauce, and pico de gallo. No onion, cilantro, lemon, radish. Maybe this place is good for Santa Barbara standards. Maybe I've been spoiled by all of the delicious tacos served in LA. I'm never ever going back here.",2 star rating,Cynthia C.
7/4/2019,"Tustin, CA",Excellent Food!! Our favorite place to eat in Santa Barbara. Get there early cause the line starts before they open.,5 star rating,Marian B.
2/11/2017,"South Pasadena, CA",What can I say about a place that is world famous in both the public and in the restaurant world. World famous Restauranteurs are the customers. People who love good food are customers. I wish every corn tortilla was etherial as La Super Rica. My faves the tri tip taco plate and the chicken with veg and mushroom taco plate.But the most important tip: if they have watermelon juice then order it and be happy.,5 star rating,John B.
3/10/2018,"Wilmington, NC","Used the pictures of popular orders and comments to help with our selections, definitely glad we did! The Rajas was hands down the tastiest item we ordered and I enjoyed the super rica especial with some pico and a side of guacamole. The pork was well seasoned and tender. Everything was so fresh, would love to go back if we had more time but thankful for the chance to try this local hot spot and long time classic - so delicious!!",5 star rating,Kristen D.
7/2/2018,"Santa Barbara, CA",this place looks like a total dump.  It is the best Mexican food around.  If you want atmosphere....no.....if you want fancy china....silverware.....no.If you want delicious food...in simple clean surroundings with no frills....yes.And...take it home.  It is the best.M(My cousin was Julia Child.....she swore by this place) if anyone is old enough to remember who she was!,5 star rating,Penelope B.
5/30/2016,"Seattle, WA","Apparently La Super Rica was high on the revered Julia Child's list of favorite places to eat.  Although I wouldn't necessarily think that Julia would know much about taqueria fare, she seems to have been on to something here.  The menu can be intimidating; there are so many items to choose from.  Some of the selections we made on this visit includedTacos De Chuleta (pork steak tacos)La Rica Especial (poblanos, pork and melted cheese)Chorizo and cheese quesadilla Bacon and cheese quesadillaGrilled chorizo tacosCarne Asada tacosGuacamoleAll tacos are served with tortillas that are handmade to order!  And everything was delicious and perfectly made.  The horchata served here is some of the very best I've ever had.  The salsas were just OK, nothing special.  But, the dishes had such good flavors so salsa was almost unnecessary.Expect a line, although it should go quickly.  The other vitally important thing to be aware is this place is cash only.  You definitely get a lot of food for the money here, though.  $90 fed 4 adults and 2 kids, and this included drinks!",4 star rating,Bryce B.
7/24/2018,"Millbrae, CA",Best Mexican food in California. 100% worth waiting in a long line. The ambiance is bery authentic to the food. Right behind the cashier you can see a woman handmaking the tortillas fresh to be eaten. The food had such a unique array of flavors. You can't go wrong- everything is amazing. Price is also extremely reasonable. I recommend ordering several different dishes and sharing family style because you will want to try everything. also... horchata!!!!,5 star rating,Mitra P.
