date,location,review,stars,username
2/14/2019,"Santa Barbara, CA",Great salsa bar. Expensive and good food. Super loud. Used to love coming here. Especially for breakfast on the weekend.,3 star rating,Bob C.
9/13/2019,"Bakersfield, CA",The food was delicious. Our group of four had each tried something different and we were very satisfied. Definitely will be returning especially for a refreshing mango margarita.,5 star rating,Gene M.
3/15/2015,"Washington, DC","Had the steak alambres. This place is the bomb. Authentic Mexican food in Santa Barbara is possible, folks. Huge portions, complimentary salsa bar, and decent prices make for an unforgettable meal!",5 star rating,Matthew H.
8/30/2015,"Los Angeles, CA",I DON'T GO TO SUPER RICA TAQUERA ANYMORE..now I go to Los Agave.  The food is outstanding and I look forward to going there again soon.  I don't want to bore you with one of those mile long reviews with specifically all that I ate (who reads those). The inside has good atmosphere and the food is mucho bueno.Super Rica just doesn't compare.  I wish I would have know about this place sooner.1566 mainly (well deserved) good reviews...a lot of people like this place and so do i,5 star rating,Claudia K.
2/7/2017,"Forest Hills, Queens, NY","While visiting Santa Barbara, a friend recommended los agaves. I am so glad he did! I order the los agaves enchiladas and it was delicious! I also couldn't get enough of their guacamole! The service was good overall, and the portions were very generous.",5 star rating,Anna C.
8/13/2017,"Northridge, CA",Stop for a late lunch. This was the best most diverse Mexican food we've had in a long time. I had salmon soft tacos with a fresh pineapple salsa. My husband had chicken mole' enchiladas that were amazing. It was pretty busy - but the service was amazing!Next time we're in Santa  Barbara - we'll be back!,5 star rating,Paula K.
4/21/2015,"Santa Barbara, CA","It's difficult for me to say this, cuz I've lived here all my life and grown up on home cooked Mexican food and my 5 stars are usually reserved for SB's hole in the wall, family run ""authentic""Mexican restaurants . . . But Los Agaves has made it to my #1 best of list for Mexican food. Every single meal I have had here has been excellent!I know most of you all think that the sun rises and sets on La Super Rica, but you're wrong. Super Rica has some great dishes but it doesn't cover all the bases like Agaves. Great food, great service, even great Horchata! Just sayin'",5 star rating,Adrienne O.
7/9/2017,"Ladera Ranch, CA","From OC and pretty close to SD so we have El Gordo nearby... with that being said, these were some of the best tacos we've ever eaten. Ordered the al pastor, asada, and fish. They were so tasty and had the most unique flavors. The tortillas were homemade and the service was exceptional. There was about a ten minute wait in line but the food came out pretty quickly. Definitely worth the wait and so glad we made it here on our last day!!!",5 star rating,Christine J.
1/10/2015,"Calabasas, CA","I guess i caught them at a good time because the line wasn't as long as i had heard.  Let me tell you as a Mexican who has had the cuisine all her life, this was a one of a kind experience, the Queso Fundido is a must definitely hits home. We also had the Tostada with steak, and a Torta de Milanesa all great. The green sauces are the way to go! THEY DELIVERRR!",4 star rating,Tiffany D.
5/1/2017,"Milpitas, CA","I was beyond pleased with this place for dinner. The enchiladas Guadalajara knocked my socks completely off! And that Pinot tho! Superb and extremely strong. One glass is all it took. The enchiladas had shredded chicken with a green sauce and sour cream drizzled on top. Chicken was seasoned perfectly and the sauce was just spicy enough. I was extremely pleased with this place, the ambiance, the food, the service, perfect dinner!",5 star rating,Marisa J.
5/5/2015,"Los Angeles, CA","Wow! Amazing for Mexican food! Was in SB for the weekend and checked trustly yelp.Ceviche. Agaves Burrito. Burrito Mojado.EVERYTHING was amazing!! Especially the ceviche - completely unexpected. The Burrito Mojado was okay, I enjoyed the Agaves Burrito more. The horchata was refreshing too!",5 star rating,Miralyne U.
12/8/2018,"Santa Barbara, CA","The appeal of Los Agaves isn't just the standard menu, though everything on it tastes very good. It's the specials board, with incredible and unexpected dishes like chile en nogada. And the specialties, like Molcajetes (bubbling hot-pot action!) and mole. The beef here is better than most (try the Tampiquena if you're extra hungry). The salads are pretty good too, though I got weirdly rubbery chicken on mine a couple of times.Brace yourself because the place can be busy (especially the Milpas location) and you order at the counter even though it's a sit-down restaurant.",4 star rating,Dennis T.
8/13/2017,"San Jose, CA","Amazing Mexican food! Best Mexican rice, salsa, and fish tacos I've ever had. There most likely will be a wait but oh man, it's worth it. We got the Tacos del Mar with hailbut and Agaves Burrito. Delicious!",5 star rating,Lisa W.
6/27/2017,"Corona, CA",Very delicious food here. I have been here 3 times so far and each time I have been impressed with the flavor.,5 star rating,Veronica V.
9/5/2017,"Stockton, CA",Omg! Where to start?! This place is seriously a MUST EAT IF YOURE IN SANTA BARBARA.I was recommended to go here by quite a few people and I'm glad we came. My boyfriend had the tampaqueno (not sure if thats how you spell it lol) and then I had the steak burrito mojado. We also had an order of guac and chips and OH EM GEE. FREAKING BOMB.COM!! everything is super fresh and delicious. I didn't feel super gross after despite gorging in all the food lol. Theyre not greasy at all!!! I'm definitely coming back when I visit again.,5 star rating,Allenmar S.
9/17/2016,"Topanga Canyon, CA","We drove 2 hrs to eat at Los Agaves. The food is exceptional And authentic. Fresh and quality. Hector the manager, was the most gracious host!!! Via Los Agaves.. And the blood orange margarita WAS THE BEST I EVER HAD!!!!",5 star rating,sylvia k.
8/8/2017,"Highland Park, Los Angeles, CA","It's counter service. We got a table pretty quick. There were healthy options. $55.00 for two plates and two margaritas was average. The drinks were sweet, I missed the tequila flavor, his fish was overly fried and my fish was very dry. Its cool for the area/community. I've had better Mexican cuisine in Los Angeles, which is where we live. Didn't seem authentic, I was a little disappointed. I'm a server and bartender. I know what I like.",3 star rating,Mj A.
5/17/2018,"Santa Barbara, CA","This is hands down the most authentic, delicious Mexican food in Santa Barbara. The employees are efficient, friendly, and fast--which is important given the amount of traffic the restaurant sees. The food is always delicious, and it's the place I take anyone who comes to visit Santa Barbara. If you're visiting Santa Barbara and looking for an experience that the locals swear by, make sure to add Los Agaves to your list!",5 star rating,Kelly F.
5/12/2015,"Santa Barbara, CA","Best Mexican food in SB. We eat here a few times a month. The line is usually out the door, but moves fast. Order, THEN find a table. You will always find a table so don't worry about that. If you grab a table before ordering you will throw off the whole flow. The avocado salsa is spicy and has great flavor. The salmon tacos are amazing. Homemade corn totillas and good quality salmon topped with mango and a spicy sauce. Served with rice and a salad with the best mango salad dressing. So good we ordered the salad dressing to use for the salad at our wedding. If your really hungry AND have someone to SHARE your meal with, get the nachos! They are huge and piled high with yummyness! No matter how hungry you are, share them. There will still be leftovers.",5 star rating,Julia D.
7/21/2017,"Long Beach, CA","Went to celebrate my mom's birthday in Santa Barbara, and found this restaurant to be a top hit in the city.We thought it was going to be a sit down and order type of a restaurant, but instead you place your order and pay at the register.  They do come and serve it to you at your table...The food was good, but we thought the plates were huge. Maybe it's because we're not used to eating such large portions. I gave them 4 stars, because the customer service lacked a bit, especially from the older cashier lady.",4 star rating,zoe f.
1/15/2015,"San Francisco, CA","Preface: we came through Santa Barbara with the intention of going to La Super Rica. But they were closed on holiday, we looked up surrounding restaurants and settled on Los Agaves. The place and atmosphere is a little more refined, but there is no loss on tastiness. The Agaves Enchiladas and Rajas con Carnitas were both delicious and presented beautifully. Love their guacamole too! We will be coming back one day!",5 star rating,Samantha K.
8/5/2017,"Murrieta, CA","Fantastic, fresh authentic Mexican cuisine. Fast serve line starting out the door. Great service",5 star rating,Rose D.
6/6/2017,"Los Angeles, CA","Loved it! Ordering was a bit confusing because didn't get a menu until there was one person ahead of us, so felt a little rushed. Ordered the salmon/shrimp dish and it was amazing. It was on the sweeter side and flavors complemented each other but if you are not a fan on sweeter type of food, I wouldn't recommend it. Ordered the chipotle shrimp and fish burrito and it was good as well. The fresh chips were great. Loved that it wasn't salty.",4 star rating,Ann M.
9/24/2019,"Yorba Linda, CA","Really nasty food... Ordered the barbacoa tacos and mole negro enchiladas. the tacos tasted pretty good, but they were way over cooked and hard to chew. the mole negro enchiladas were genuinely inedibly gross. everyone in my party tasted them, and no one was able to eat them lol please don't eat here unless you get super basic food",1 star rating,Tera G.
1/15/2019,"Santa Barbara, CA","Legendary Mexican cuisine. Is my first choice for Mexican food in Santa Barbara no question. Menu is very extensive and portions are large. My girlfriend wishes they had better vegan options, but they do have an ok variety of choices for vegetarians.",5 star rating,Jensen S.
6/21/2015,"Oxnard, CA","This was my first time here.  I was pleasantly surprised.  The food was authentic Mexican food that used fresh ingredients.  I had the steak and chicken fajitas.  Both meats were tender and moist.  Corn tortillas was homemade.  Grab a glass of their home made horchata and ya got a great meal.The restaurant itself was very busy with limited seating. You walk up to the counter and order your food. Once your food is ordered, you take your number and find your seat or an employee will assist you. They frown if you try to find a seat before ordering and receive your number.  What is worse is the regulars know the drill and will call you on it if you try to snag a seat early.Parking is very limited.Overall, great food and worth the visit if your in the area.",5 star rating,David S.
5/22/2017,"Grover Beach, CA","Found another great place via Yelp! We decided to try a new place while on a day trip to Santa Barbara and this place was top of the list.The place is nice but it is order at the counter and get a number style so not too fancy - dress as you please. Our group sampled several items including chile relleno, crunchy and soft taco combos, etc. All were very good or better. Free chips and salsa bar all tasted fresh and delicious.I thought prices could have been a little better but place was packed and house margaritas were only $5.Definitely going back.",5 star rating,Mike G.
12/4/2016,"Chevy Chase, MD","A busy fast casual mexican restaurant.  Order at the counter, they bring the food to you.  We tried a little of everything and the portions were generous and delicious.",4 star rating,Matthew L.
4/25/2017,"Santa Barbara, CA","I love the place, hate the noise.  The only reason I give it a five star because the food is stellar. I highly recommend the Molcajete.  Y u m m y!  The only draw back that there are no acoustics and it is VERY noisy. There was a kid crying in the restaurant as it echoed throughout the restaurant. We frequent the restaurant as we live nearby.  Best time to go is before 6pm and after 8pm for dinner, otherwise too noisy.  Best table is in the patio not as noisy.  Do not sit at an indoor table with kids.  Trust me on this.",5 star rating,Rita A.
10/31/2016,"Providence, UT","This place though!  Whenever I'm in SB, or CA for that matter, I go out of my way for the cheapest and best carne asada ever.  The reviews don't lie, folks adore Los Agaves.So carne asada - you get the meat, beans, rice, cactus, and the most delicious cheese on a green pepper - you'll be blown away guaranteed. The chips and salsa aren't bad, only problem is they food is ready too fast so you don't even get to pig out on chips!  Also the walk-up order is so much more efficient than seated table style.  Come early though to get a good table - they're often all full!",5 star rating,Todd F.
5/19/2017,"Santa Barbara, CA",My husband and I had lunch at THIS Los Agaves restaurant on De La Vina...it was perfect and the Enchiladas Rojas was delicious...I had the chicken and my husband had beef..and The salsas for the chips was great too..I liked this one much better than the one on Milpas...my husband loved it too..I noticed negative comments that there is always a line out the door...it is with good reason because this is such a great place! The service was on point too..Thank you for an overall great experience...we really enjoyed our day!!,5 star rating,Irene S.
1/8/2019,"Lancaster, CA",I love coming here when it's busy because the food takes longer to come and I can spend more time snacking on chips.Their salsa chips salsa is very good and I like it very much. I like to get a three item combanation or a molcajete. Both dishes are great.,5 star rating,Joe D.
6/9/2018,"Los Angeles, CA","On a drive back to SoCal from BigSur this was on my required list of things to do. While it's been 4 years since my last visit to Los Agaves, the food was just as delicious as I remembered. Being from California, I've had my share of Mexican food but I can honestly say that this has to be my absolute favorite. They were in the midst of remodel so the place was a bit cramped but some food this good - who cares? The only reason didn't rate them a five is for two reasons. #1 The order taker at the counter was sooooo unfriendly. I observed his interaction with the customers in front of me and after me just to make sure it want just me. He didn't say hello or greet me in any way. I just got the blank look until I just started to place my order. He told me my total, I paid - again, no response or even a thank you. Wow. Ok, but the food is good. A guy who appeared to be either the owner or manager was working the room clearing tables. He stopped by and asked how our meal was with a warm smile. The guy at the counter should take a lesson from him. #2 Not enough seating. Hurry up with the remodel of the second room already!",4 star rating,Chrissy P.
12/17/2014,"Los Angeles, CA","Wow, this place was awesome!  Came here for lunch before heading back to LA and I'm so glad we did.  The GF and I visited the SB zoo and after a few hours, we decided to grab lunch before heading home.  I saw that this place had great reviews and wasn't too far so we came by and got parking right in front of the restaurant. We walked in around 1:30pm on a Monday and there were plenty of people there but was not packed.  We decided to split the following: Chips & Guacamole, Chicken enchiladas with red sauce, and 1 crispy taco with beef. Everything was great!  The guacamole tasted fresh, the enchiladas were delicious and the crispy taco was refreshing.  The salsa bar was amazing as well.  The tomatillo salsa was my favorite by far but the medium salsa and the avocado salsa were really good as well. All the workers were friendly and food came out quick.  I would definitely recommend this place to friends/family.  5 thumbs up!",5 star rating,Sennett L.
10/3/2019,"North State, Santa Barbara, CA",The food tastes pretty decent. The portion is a bit small for the price you pay. But a solid choice regardless.,4 star rating,Jiaxin Y.
5/4/2018,"Steamboat Springs, CO",Excellent. Fresh not greasy. Handmade tortillas. Cold beer. Perfect chips and salsa bar. Top 10 Mexican restaurants in the USA...and I've eaten at many! Parking in the back. Walking around area when your done filling your belly. Walk up ordering. Tables inside. Perfection. Yum.,5 star rating,E T.
11/29/2016,"Los Angeles, CA","You walk in, order food at the register, take the number to your table of choice and then they bring the food to you. I tried the mole chicken enchiladas. I would have preferred shredded chicken inside the enchiladas instead of chunks of squared chicken. They were okay. Nothing impressive. I wouldn't try that dish again.This review is given by a Mexican-American gal that knows the real taste of authentic mexican food.",3 star rating,Nat S.
8/16/2018,"Camarillo, CA","Excellent restaurant to get a quick bite before a concert at the SB Bowl. Fresh salsas, hot chips, and large portions on their plates make this our favorite Mexican place in SB. Get there early by 4:30 on any concert night because the line to get in will stretch out the door.",5 star rating,Steven C.
3/7/2015,"Stockton, CA","My friend recommended this place many times, and we finally made time to go for post Valentine's day Sunday brunch. We waited in line for a good 15-20 minutes or so before we were able to place our orders. Be warned: seating is limited, and parking sucks because everyone wants to eat here for brunch! Take advantage of the salsa bar for the complimentary tortilla chips they provide, but try to not fill yourself up with 'em before you get your food! Our group shared an order of steak nachos and a steak molcajete. Wow. Wasn't expecting a huge order of tasty nachos, and they did not fail to deliver. Sorry Freebirds, but these nachos have dethroned you 'cause they're clearly on a higher level. I don't know what salsa was in that molcajete, but it was delish. Tender steak, avocado and cheese... definitely have to try it again. FYI, 3 additional tortillas for the molcajete costs around $1.50 - $3. I'm not a pro when it comes to Mexican food, but the flavors that our food had going on were amazing. The cashier and our waiters were very attentive, and that's always appreciated :) Do give this place a try!",5 star rating,Ashleyann B.
12/18/2014,"Los Angeles, CA","One weekend, we drove to Santa Barbara.  Just because...  When we got there, it was definitely time to eat.  I was in charge of finding a restaurant.  I gotta say, the Yelp app is so useful!!We felt like Mexican and found Los Agaves on Yelp - of course. Duh.  How else am I supposed to know what to eat?  LOLThough it was lunch hour and super busy, we got seated quickly.  The atmosphere of the restaurant was cheerful and casual.The food was also excellent.  We tried the Enchiladas Guadalajara -one steak, one chicken (both were good, but steak was a little better, IMHO)Torta Cuban - Cuban sandwich that's a torta!  Best of both countries.Quesedilla - these are giant-sized!  You know the big tortillas for rolling burritos?  Their quesadillas are two of these tortillas stuffed with cheese.  I couldn't finish it, so sharing would be good if other items are being ordered.This was a good spot to find on a ""just because"" day.",5 star rating,Peggy R.
9/24/2018,"Newport, RI",Not sure how this spot gets 4.5!  Maybe I'm spoiled with the SD spots but I'd take Taco Bell before paying for this again. Not to mention I HATE Resturants that sweep around and under you while still eating.,1 star rating,Elijah X.
8/14/2018,"Pleasanton, CA",We just loved the food and drinks here. Great customer service and friendly staff. If you are in Santa Barbara skip the fancy restaurants and give it a try.,5 star rating,Manpreet K.
7/13/2015,"Corona, CA","I really enjoyed this place! Although parking sucks. Their selection of salsa definitely made up for it. There was guac salsa, green salsa, and their spicy red salsa was legitimately spicy. None of that mild stuff. Nachos 4/5We ordered the nachos w/ steak and chicken. The steak tastes better to me. Topped that plate with onions, pico de gallo and it's perfect! It comes w/ guac, beans (we asked for black beans bc I don't like pinto). Carne sada taco, rating 4/5This taco was GOOD. None of the lettuce filler. Straight corn tortilla and a handful of meat. Exactly how a taco should be. I add the onions and pico to my liking. Meat was tender and fresh. It was deliciously marinated and was well cooked. The seating was different than usual. We had to order at the front counter, then given a number and then we find our own seats. They offer chips and salsa once you have a number clip. I did not like the idea of single restrooms bc there is always a line for the ladies.",4 star rating,J. V.
8/12/2018,"Santa Barbara, CA","Seriously, this place has the best tasting Mexican food in Santa Barbara! Flavor profile always on point!!",5 star rating,Anthony S.
12/29/2018,"Ontario, CA",I love this place in Santa Barbara! Awesome family oriented restaurant. You will not be disappointed with authentic Mexican food! I live in San Gabriel county and it's worth the drive! Love it!,5 star rating,Susan G.
11/9/2017,"New York, NY","Amazing mole, guacamole and chicken. But really Home made tortilla to die for! It's hard to find good Mexican place in Europe, so I was pretty excited to try Los Agaves.The menu is quite extensive and there is definitely a lot of choice. The waitress at the counter was super nice, giving good advices and let me try the mole before ordering. Food was really good the mole is super rich and the chicken I ordered was perfectly cooked. But really it was the home made tortilla that did it for me. I only had industrial ones and these are really a world apart",5 star rating,Olivier C.
11/15/2016,"Sacramento, CA","Food: Single item chicken enchilada combination plate (with all rice) - The plate was enough to feed me and another person. The Spanish rice is SO GOOD!!! Best I've ever had and I love Spanish rice. It was moist enough, had flavor and I love how there were small pieces of onion still. The chicken enchilada was a good size. I couldn't finish the whole enchilada. It was moist and flavorful. The red sauce was so good on top. You have a choice of cheese, I wasn't sure so the cashier picked the cheese for me after asking me what meat I wanted. Chips and salsa were provided free. The pico de gallo was the best I have ever tasted. It had some flavor to it and the jalapeños was actually spicy, which I love!!! There's so many different sauces provided at the bar. A bowl of chips will be placed on your table by someone. Price: For three plates and two sodas, we paid $47. It's a little pricey, but the food is so good and the amount you get is a lot. Service: It can get quite busy and full, but a table will get cleared fast. There's menus provided near the exit, which is nice since you can decide on what you want to order. There's two cashiers that will help take your orders and they're really helpful and fast. Grab a number and place it on your table, and someone will find your table. There's a couple of employees who will go around asking if each table is doing okay.Parking: There's very limited parking in the back of the restaurant and it's small spaces. Although there's street parking too.Definitely try this place out!",4 star rating,Jeanice S.
9/19/2018,"San Francisco, CA","Great selection of molcajetes bowls, which is absolutely delicious. Buttered shrimp also done very well. Wish they had a wider selection of meats for tacos",4 star rating,Ming C.
5/26/2015,"Cupertino, CA","For a girl who doesn't usually like Mexican food, Los Agaves was the exception. They start you out with these perfectly salted tortilla chips and a salsa bar with an amazing selection. I think we tried six different salsas, and that didn't even include the ""hot"" (spicy) ones.Deliicious squash blossom quesadilla! It's fried with this light, fluffy batter, which adds just the right amount of crisp around that squash blossom. They're a hefty size for an appetizer too. Yum. I've never seen an Al Pastor taco served with pineapple, but now that I've tried it, I don't know if Al Pastor will ever taste as good anywhere else!",5 star rating,Audrey L.
11/23/2016,"Orlando, FL","By far the best Mexican food and ambiance I have experienced. While I am not Mexican, I am a traveler. Therefore, I have tried just about every type of authentic food there is.Food was on point and service was too. Atmosphere is great. Fish tacos were the best fish tacos I have ever bit into. Grilled cabbage was also on point, as it was not too grilled. Blood orange margarita was very fresh. Fantastic food without a doubt.",5 star rating,Ly H.
4/16/2019,"Vallejo, CA","Delicious Mexican food! There are tons of choices to order from and the restaurant was super busy when we came in around 8pm. You order at the counter first, take a number, and find a table, which we managed to do even when the place was packed. Their complimentary chips and salsa were great, with a lot of spicy salsas to choose from. We ordered the chicken taquitos dorado, a burrito mojado, and Baja shrimp tacos. The taquitos were perfectly crispy and came with a generous portion of salsa, sour cream, and guacamole. My boyfriend's chicken burrito mojado was great, since the burrito was stuffed with perfect proportions. My Baja shrimp tacos were amazing! They did not skimp on the shrimp at all and the tacos were topped with a pineapple coleslaw that paired perfectly with the crispy fried shrimp. My plate came with a side salad that was topped with mango and a tasty dressing, along with Mexican rice. The food here is amazing and definitely worth trying!",5 star rating,Avlyn P.
12/5/2016,"Highland, CA","Los Agaves has been on many ""must try"" foodie lists for many years now.  And quite frankly I can see why.  It's taken us a couple years to actually make it to this place.  Both locations are a bit ""off the State Street beaten path""; but trust me..this location, at least, is worth it!I must admit the ""flow"" of the place wasn't what I was used to.  It's a sit-down restaurant wth the ordering vibe of a fast food place; that is..you order your food up at the front first and then go sit and it's brought to you.  This threw me for a moment.  Was I at an Alberto's?  Oh no.. not at all!So at the heart of the matter was the food.  I had the Arrachera plate which consisted of a specially seasoned Top Sirloin Steak along with a cheese-stuffed Pasilla pepper, beans in tortilla ""cup"" and some of the most delicious Spanish Rice I've had in a long, long time.Wifey decided to go with a rather boring choice of a cheese quesadilla.  I ordered my mom a Chile Relleno plate to take home.The food was delicious and made to perfection.  The steak, whereas not Hitching Post II quality, was still very good and I enjoyed it muchly!  The beams, somewhere between whole pinto and refried, were also yum!  The rice was moist and flavorful!My wife, bless her tame Midwest palate, enjoyed her quesadilla and we both thought her house made Horchata was some of the best ever!The employees were very friendly and helpful and always happy to answer questions.A minor complaint is that this location does not have a full alcohol selection.  They only serve beer and wine..and that's okay but the wifey was really looking forward to a Margarita with her dinner.All in all though it's a great place to eat.  I'm looking forward to trying the other location in Santa Barbara as well as the one in Westlake Village.  Four solid stars with the other to come after we've had a chance to explore the menu a bit.  Certainly try it when in town.",4 star rating,Wayne W.
8/4/2018,"Anaheim, CA","Found this place through Yelp- fantastic! You order and pay, and then a server delivers chips while you wait for your meal (self-seating). There's a salsa bar with a variety of delicious, fresh salsas that you can help yourself to, and I'm sure takeout is a great option. Wanted to try the homemade horchata but they were sold out. Overall, everything looked and tasted fresh and yummy!",5 star rating,Wendy D.
9/24/2019,"Santa Barbara, CA","Today I observed the staff giving great customer service to all their customers but they were very short and rude to a carry out delivery driver I don't appreciate seeing her this at all, everyone is a customer. How do they know that Delivery person is an a customer I am leery of people who treat people one way and act another way with others. This saddens me as I enjoy this place and this food very much but everyone should be treated equally and be heard those delivery drivers are extensions of your customers and probably your customers I know you do not want to have any negative reviews in the community",2 star rating,Elisa S.
6/10/2017,"Long Beach, CA","3 stars for great service and great presentation of food! My plate was beautiful and the black beans were great! I got the combination plate with two items, a chicken enchilada and a carne asada sopé. Being from the Los Angeles area surrounded by what I consider to be authentic Mexican food, I was not excited about the flavor of the enchilada and sopé. It's not surprising though due to the tourist location of the restaurant. It wasn't completely dissatisfying, but I think it could have had more flavor.",3 star rating,Ashley S.
5/14/2017,"Camarillo, CA",First time here & I have to say the food was delicious! Only complaint is that they say they will seat you so we stood there waiting to be seated for 10 minutes before realizing we had to find seats ourselves. The place was packed & the tables were small but I would definitely recommend this place if you like Mexican food.,5 star rating,Tina K.
6/17/2015,"Berkeley, CA","Go hungry. This may be the best Mexican food you've ever had. The vibe is casual and local. We started with chips & salsa and Margaritas. The salsa bar had something for everyone. Don't miss the smokey chipotle. The shredded chicken tacos (not on the menu) were off the grid with fresh homemade corn tortillas sweet rice and cute little corn tortilla ""cups"" filled with beans. The menu has something for everyone and everything was amazing.It's not a night out - it's a stop on the way to somewhere else. Expect to leave happy.",5 star rating,Holly G.
7/5/2018,"Cathedral City, CA",Some lady gave this place one star because of her onion allergy. I'm writing this just to counter her whack review because she's lost her mind. Take your onion allergy elsewhere. This place is the best Mexican food I've ever had and I eat Mexican food every state and city I go. All the stars for Los Agaves. Try the mole and agaves enchiladas for starters.,5 star rating,Amy B.
9/30/2015,"San Diego, CA","I've never eaten at a restaurant with so many great reviews, so while visiting SB, we had to try this restaurant. At first glance, the menu is a little pricey, but after realizing how much food you get for each plate, and perfectly crafted each dish is, you'll realize the prices are spot on. I would definitely come back the next time I'm in SB!",5 star rating,Keely K M.
10/1/2014,"Scottsdale, AZ","A-O-que Mexican food in Santa Barbara! We came for lunch in search of some authentic, lardy Mexican food, indoor seating and much needed air conditioning. We  got a giant carne asada burrito, a loaded plate of nachos, and so-so customer service. Their beans and chips were a little lacking in flavor and that homemade/ hearty, abuela-made kind of taste.  It's a casual, decently sized place with a big menu, where you order at the counter and they bring the food to your table.  Standard salsa bar included. It looks more authentic than it tastes, but it's still a good pick and definitely gets the trabajo done!",3 star rating,Lorraine P.
3/8/2018,"Thousand Oaks, CA",Excellent food. Large portions and very fast. We barely sat down when our food was already in front of us. We thought they got the wrong table we couldn't believe it was our food. Don't know if thats a good thing or bad thing.,5 star rating,Vee G.
8/13/2019,"Akron, OH","I love this place!  The food is always very fresh.  I have tried their tacos, burritos and nachos.  All have been great.",4 star rating,Mary M.
9/30/2014,"Colorado Springs, CO","Maaaaaaaaan Los Agaves was the biggest let down of my trip this week.I came here because of the high ratings on Yelp and was left wondering what in the heck is so 4 stars about this place.I came in with my husband who ordered the mole chicken dish and he said that he's had better. I ordered the chicken and steak fajitas and it was probably the worst fajitas I've ever had. The chicken tasted chewy and the steak was a little dry and the meat was flavorless.The rice was also tasteless and when I tried the flan dessert it tasted like thick custard instead of real authentic soft flan.Altogether it was a huge disappointment to say the least and a waste of $43 bucks. Unfortunately I can not recommend this place, but if you want to check it out then be my guest.",2 star rating,Veronica W.
4/28/2017,"San Pedro, CA",Haven't been here in over a year but it was a great experience overall. I'll be reminding my hubs that there is a location closer to LA.,4 star rating,Janelle J.
9/3/2017,"CA, CA","We came here after a day of driving and essentially only stopping for a smoothie and that was it. We were both starving, looking for something hearty and tasty and we got just that. Getting there by about 7pm you will be greeted with a line out the door. Don't fret, it'll move pretty quickly. The tables also get flipped pretty quickly. I got the seafood molcajetes and I'll admit, I didn't know what I was getting into so I was a little daunted when it came out. Ultimately it tasted great. My wife got the carnitas tacos and they were hearty and tasty as well. I'd definitely recommend this place if you want good quick food and don't mind a VERY loud atmosphere.",5 star rating,Kevin S.
12/10/2018,"Arroyo Grande, CA",One of my favorite restaurants in S.B. The food is delicious and service is amazing. The waiter was really patient especially when I changed my mind on what I originally ordered! It smells so good when you walk in. I highly recommend this place!,5 star rating,Veronica P.
10/20/2018,"Los Angeles, CA","I stopped here for a late lunch on my way back to LA.  I loved my combo plate of tacos (chicken, shrimp & steak) completely covered with Monterey cheese.  It's a bit heavy and I couldn't finish it but so yummy!  I also enjoyed the complimentary chips and the varieties of salsa.",5 star rating,Jennifer T.
4/21/2017,"Los Angeles, CA","It's kind of sad how much I love this place. I live no where close to any of the locations (I live in LA) but I've definitely made up a reason to drive all the way to SB to just eat here. My friend who is from SB introduced me to this place and I was instantly hooked. I then brought some friends here on a trip to SB and they're addicted now too. The food is reasonably priced, the quality of the ingredients is high, and everything is delicious. I don't know what they put in their rice but it's seriously addicting and the best Mexican rice I've ever had. Also all their salsas are great, and I like that they are spicy rather than mild and bland like other places. I usually get the burrito mojado here which is a wet burrito that comes with rice and guac on the side. I've also tried the fajitas and molcajete and thought they were good but I keep going back to the burrito mojado because it's so amazing. I've been to all of the locations they have and the food is consistently good at each. If you're in SB or even if you're not, drive over here and have some amazing Mexican food. You won't regret it",5 star rating,Margot C.
5/28/2018,"Lakewood, CA",Mexican food with a gourmet touch. Even the side salad had dressing to die for. Busy spot for a reason.,5 star rating,Smith P.
3/26/2018,"Los Angeles, CA","This place was incredible. I ordered a burrito to go and boy, am I glad that I did. The line to order was insane when I arrived, but that didn't stop the restaurant from having my order ready exactly on time. Each salsa option was phenomenal, the service was friendly, the restaurant was clean, and my ""Los Agaves"" burrito was unreal. I can't recommend this place enough, and clearly the word is out!",5 star rating,Andrew M.
1/3/2017,"Los Angeles, CA","(Full disclosure: we walked over to go to La Super-rica taqueria. And it turns out their closed until January 14.)Considering this wasn't our intended meal, but in the mood for Mexican, we were expecting a letdown. Fortunately, it didn't happen. After surveying the broad menu and consulting with the cashiers, we decided to split two items: the Agaves Enchiladas (seafood) and the Burrito Dorado (chicken).Burrito Dorado - all around delicious burrito, with flavorful filings. Only downside: the cheese inside was clearly not melted. The place seemed slammed last night, so I'll forgive them this. But it was a little bit of a downer.)Agaves Enchiladas - these rocked. With the exception of the fact that they were delivered maybe ten minutes after the burrito, everything was perfect. The chipotle cream sauce on top, the gooey melted cheese in and around, and the shrimp and fish filling. The accompanying salad and black beans in a mini-tostada shell were also delicious.Worth the time and $$ to eat here!",4 star rating,David B.
6/6/2018,"Santa Barbara, CA",This is one of my top faves for Mexican in SB area. Seems like there's something for everyone and it is consistently good.,5 star rating,Amanda T.
8/8/2019,"Los Angeles, CA","Super delicious, love the salsa bar. It is a bit pricey for what it is though which is why I'm giving it 4 stars. To add a side of beans 6? Taco Tuesday is the best deal!!!",4 star rating,Hayden S.
