date,location,review,stars,username
9/3/2015,"San Diego, CA","Delicious food, excellent service and highly recommended""Fabulous recommendation from TripAdvisor is another winner. You have lots of choices to eat in Solvang and this is one of the best. They are open from 6am to 3pm so plan ahead to eat breakfast or lunch. Nice outside tables are available but it was too hot that day for us so we decided to sit inside. We had prompt table service with a big smile and a complete menu with lots of breakfast choices and some other lunch type choices.  I had the ground beef steak breakfast and my wife had the Dutch pancakes. We each were delighted with our choice and the food was delicious. I enjoyed the jam offered on the table and we bought three jars on the way out. My wife loved the syrup for her dutch pancakes so we bought a small bottle of that too.",5 star rating,Walker S.
8/30/2019,"Southlake, TX","Don't feel like you have to go to Paula's Pancake House when you visit Solvang.  The wait is supposedly long but I also think they over shoot their wait times.  We were told an hour and 15 minutes.  They don't have pagers so we walked away and set a timer on our phone for 45 min.  We got back and they had called our name so we had to wait again.  Why I don't know!  I wanted to go to the #1 Yelp reviewed place in Solvang, Succulent Cafe, but was overruled by friends.   Okay now to the food:  The menu is HUGE.  Our friend wanted the dutch pancakes but somehow there was confusion in ordering and she got regular pancakes and that was the only reason we even wanted to go to Paula's.  So that's unfortunate.  I had the scoop of chicken salad and a cup of horrible vegetable soup made of mainly onions.  Another person had a spanish type omelette that was just okay.  Got it with corn tortillas b/c she's gluten free.  Someone else in our party had a waffle and sausage.  It was just basic diner food with a basic diner atmosphere.  I'd try something else in town for sure!  Yelp has plenty of options!  Paula's felt like a machine just cranking people in and out.",2 star rating,Amy F.
4/12/2019,"Santa Maria, CA",Recently went here. Got hard boiled poached eggs with hollandaise sauce.Disappointing--thought breakfast was their forte.,1 star rating,Duck D.
3/11/2019,"Pomona, CA","My family and I decided to eat here on a Sunday morning. It looked really busy, we put our names down, we were told it would be a thirty minute wait, no biggie. We only waited 15 minutes to be seated. I ordered the Danish pancake, little one ordered the kids pancake combo and Husband ordered the California Omelette. We were all content with our orders. My pancake was fluffy and delicious. The service was excellent from beginning to end. We highly recommend this place.",5 star rating,Elaine C.
3/10/2018,"Lake Elsinore, CA",AMAZING FOOD!!! You have to try and NEED to try the danish pancakes! The syrup was absolutely delicious and tasted like heaven! From out of town and wanted something yummy and had a fun outdoors patio and this was amazing. Definitely recommend,5 star rating,Sarah H.
5/3/2013,"Los Angeles, CA","I was planing a weekend trip to Santa Ynez, and looked up brunch places for my group to go to. We ended up going to Paula's Pancake House and really enjoyed the food.We went on a Sunday, so the place was packed throughout the morning. I called ahead to put my name down, and was told it was be about a one hour wait. We took our time getting to the restaurant, and even after arriving and being told we'd have a 15 minute wait, we stood outside for about half an hour before being seated.I ordered the Danish Pancake Combination. It came with 2 eggs, a Danish pancake, and a Danish sausage. The eggs and sausage were tasty and cooked well. The Danish sausage is huge compared to regular breakfast sausages. The pancakes were the best part of the dish--thin, light, and fluffy. I need to look up recipes and figure out how to replicate this!Service was okay. Our food came out really quick, but the waitress forgot about my eggs until I reminded her about them. She was friendly though, and gave both my boyfriend and me a cup of coffee to go.The wait was long, but I'm glad I got to try out the food here.",4 star rating,Ada L.
5/23/2015,"Fountain Valley, CA",Paula's Pancake House is THE place to go if you enjoy a large breakfast. The pancakes were the size of my face and thin like a crepe.  I went without the fruit and stuck with just butter and syrup.  Very good! Oh...did I forget mention the powdered sugar on top of the pancakes?? Simply delicious.The house made sausage was also very good.  Almost like polish sausage in some ways.  I hope to come back here again!,5 star rating,Kurtis P.
8/25/2019,"Los Angeles, CA","Always a long line but never disappoints. Come early or be prepared to wait. They run it as the machine that it is but a little kind customer service would be nice. They're not rude but maybe it is hard to give that ""little but extra"" when it is so darn busy.",5 star rating,Dana B.
10/6/2017,"Whittier, CA","Great Danish pancakes, Danish Sausage and food over all. Love the quick service, literally took 10 min from when we ordered to getting our meals.",5 star rating,Tim C.
10/16/2013,"San Diego, CA",We had waffles and that's all I can remember.I guess I need to write the review right away. The service was good and I can't rate the place higher than a three if I can't remember. I will definitely have to re-visit the place and update my review.,3 star rating,Rom P.
3/30/2015,"West Covina, CA","I came here to try their famous Danish pancakes.  The wait wasn't that bad.  There were a lot of people waiting during the peak lunch time, but after putting down your name you basically wait about 15 minutes for a table.  The service was good and quick, we get our food in 5 minutes after ordering.  The Danish pancakes were good and I love the thinness of it, compared to other pancakes.  The blueberry that came with it was very good, not OVERLY sweet.  The omelette was average.  There are small public parking lots and street parking, so have no fear! There's parking here!",4 star rating,Danny N.
7/15/2018,"West Covina, CA",Wonderful little place. We came on a weekday and there was no wait for the patio. Patio is dog friendly and food is delicious!,5 star rating,Mary F.
4/17/2016,"Bedford, TX","Walked up to the door and there was already a wait to be seated.  Because I was a party of 1 I was able to get right in at the counter.  Had a wonderful waitress (Colleen) who was friendly, fast and efficient.  I ordered  the Danish Pancake Combo and it was there in less than 5 minutes. Food was wonderful, The portion was large enough that I couldn't finish it. Would defiantly stop in again and highly recommend this restaurant.",5 star rating,Mary C.
9/25/2018,"Glendale, CA",Hmmmmmm the egg Benedict and the sausage was awesome here. Definitely will be back next time on our trip there!!!,5 star rating,Sarineh D.
8/10/2015,"Redondo Beach, CA","Great/quick service, but never felt rushed. I'm not a fan of pancakes, I prefer French toast or waffles, but I heard great things about pancakes in Solvang, so I had to try it. They were delicious. The pictures don't do it justice, they were so good. Great taste, super thin and full of  yummy flavor. I also ordered a side of bacon and that was no good. They were super salty. I've never had such salty bacon...good thing it was only 2 pieces. Great Pancakes, great coffee, and awesome service!",4 star rating,Sirushi W.
10/24/2019,"Tracy, CA","Spent a few days in Solvang as a base camp for my road trip. I didn't eat out often as my room had a full kitchen and I wanted to save some money. On my way out this morning I just had to try the Danish pancakes at Paula's Pancake House that I read so much about. I did not wait to be seated at all when I arrived. Granted they open at 6AM and I got there about 6:15.  Anyway, I ordered the pancakes plus a half order of bacon. It took no time at all for my food to arrive and it looked delicious. Even though the pancakes are thin, they take up the entire plate. I was a little skeptical considering they were so thin but OMG, they are absolutely delicious. Fluffy, light, buttery and HUGE! Take up the whole plate. They come with a small cup of pure maple syrup but I didn't use it. With the strawberries and whipped cream, it was like eating strawberry shortcake for breakfast. The thick cut bacon surprised me too. Perfectly cooked. No floppy fat. Just crispy perfect bacon. I even enjoyed the coffee. I normally hit up a coffee roaster after I eat breakfast at a restaurant because it normally tastes like brown water. Although the coffee is not like you would get at a Starbucks or anything, it actually tasted like coffee and I enjoyed it. Too bad I live 5 hours away. I would definitely be a regular there. Kudos!",5 star rating,Gloria S.
1/7/2019,"Chino, CA",Best things to order are their danish pancakes and waffles! Waffles were light and crispy and tasted amazing.,5 star rating,Talia W.
1/6/2019,"Valencia, CA","This place is one of the best breakfast shops I have ever been to! My fiance and I came here based on a recommendation by a friend and it was well worth it! The Danish pancakes with strawberries on top are a must try. The bacon they serve here is amazing as well. We were seated quickly and service was great. They do not take reservations, from what they told me on the phone. My mouth waters just thinking about this place. If you are in Solvang, you have to try this place. You won't be disappointed!",5 star rating,Janette L.
8/4/2017,"San Diego, CA",First time here and it was amazing. We got the Danish Pancakes and the country style sausage. Both were delicious! We will definitely be back. Also our server Moriah was great!,5 star rating,Rod J.
5/14/2018,"Oxnard, CA","Took a mini vacation over the weekend to Solvang as it was my first time visiting and we decided to come here for breakfast after finding it on yelp. Wow were we impressed!! We went around 10am on a Saturday so there was a wait but it is WORTH it!!! The Danish pancakes with their homemade whipped cream & strawberries, bomb. Chicken fried steak, bomb. Service was quick and our waitress was awesome. Next time I'm in the area I'll be back!!",5 star rating,Kendra D.
1/4/2019,"Irvine, CA","Always an amazing experience, get there early because it is a very popular spot. Love their large pancakes",5 star rating,Rachealyn B.
11/26/2017,"Los Angeles, CA","The food was amazing here! Pancakes, waffles, omelettes are great! Remember to bring your patience with you if you arrive after 6am (when the store opens). This place is a Solvang favorite, so make sure everyone in your party is there when your party is called.",5 star rating,Rasheda Y.
9/16/2019,"Oxnard, CA","Extremely disappointed with this place. I came with my husband and son on a Tuesday morning around 10am. It was not busy at all! The sever sat us down right away. Table near the door, near the server and register. Took her 5 minutes to get us a menu. That was strike one for me. Husband and I looked through the menu and settled on what we would have. 10 minutes passed on, no one came to us to even offer coffee, let alone take our order. I kept looking around and saw the sever talking to one of the waitresses, and a second group of waitresses standing around and chitchatting while sorting silverware. The server came around and asked the couple behind us if they were ready for their check and if they needed any boxes. I said excuse me and she ignored me. That was strike 2. 5 more minutes went by, a total of 15 minutes now. My husbands coffee mug was dirty, and empty. At the 18 minute mark she finally makes eye contact with me and asks do you need coffee? And I just lose it. I tell her. ""I did 20 minutes ago when I got here, we've been sitting around here for 20 minutes and no one has offered us coffee, or taken our order., we've been ignored"" she tried to blame the waitress and tell us she was going to get us a different one. I say ""no thank you, we have been sitting here, in front of you and you had 20 minutes to take care of us. We are leaving.""  I got up and left. This was the worst absolute worst customer service I have ever seen!! I have seen the reviews. And a lot of other people complain of the customer service. And I can see why. I don't recommend the place at all. Go to Brekkies instead!!",1 star rating,Adileine R.
3/6/2019,"Solvang, CA","It is great place to get danish pancakes and yes fresh squeeze orange juice, NO its from concentrate. I live in the town and come twice a week.",5 star rating,Rich G.
12/26/2018,"Coarsegold, CA","We saw this place was packed and thought it must be good. The mimosas were delicious and made with freshly squeezed oranges. I ordered the Hemingway, an eggs Benedict with lox salmon. The lox was good, but the hollandaise sauce was very bland and flavorless. The hash browns arrived almost cold. If I were to return I'd try the Danish pancakes or the omelets, but avoid the Benedicts.",3 star rating,Anna M.
12/23/2018,"Chino Hills, CA","We have waited for 1,30 min with 2 boys 2and 4(i asked for a high chair)  ,and after the long wait when we where about to sit they told us no high chairs available you have to wait again.And the waiter was extremely rude.Food was average and sausage was horrible Wasn't worth the wait at all",2 star rating,Sandra B.
11/12/2018,"Los Angeles, CA","Every time we come here we leave satisfied. Pancakes are absolutely amazing. Always great food, worth the wait.",5 star rating,Roland B.
11/10/2018,"Plainfield, IL","Paula's was not what I expected when I walked in. I thought we would be getting more of a Danish dining experience but that fell short. The food was just okay (my cesar salad was meh, the tri tip seemed kinda dry, and they ran out of split pea soup) our server was good (great attitude and friendly) but the overall feeling was just a regular smegular visit especially with 80s/early 90s elevator music playing.",3 star rating,Kizzie W.
6/11/2015,"San Gabriel, CA","Good diner food in Solvang.Thanks to Yelp, I was able to find this place and had a great lunch while visiting Solvang. This restaurant serves the typical diner food (I had the eggs benedict) and everything was cooked the way they should be. Service was fast and friendly. Price was decent for a tourist town. Parking was easy.Highly recommend this place to everyone visiting Solvang.",4 star rating,Tim L.
4/18/2016,"Woodland Hills, CA","If your in Solvang and miss out on Paula's Pancake House start over!It is located on the left hand side of the main street as soon as you enter Solvang, you won't miss it. Just look for the group of 20 people standing around at 6:00am. They are open from 6:00am to 3:00 pm 7 days a week. There will be a huge line from the moment it opens, but so worth the wait.I have been here several times and can easily say everything is amazing!The pancakes are huge and super light. Just superb. Highly recommended. The Eggs and bacon, jeez the bacon are huge pieces and thick as well!If you can get luckily enough, try and sit on their patio in front. Beautiful little area. They serve fantastic sandwiches for lunch as well, and they are all hovering around $10.00. But the reason to come here is for breakfast! Again your looking about $10.00 and under per plate.Can not say enough good things about this place. In my top three restaurants I have ever been to.TIP- Get Paula's Special ( danish pancakes topped with warm cinnamon apples, blueberries or strawberries along with homemade whip cream ) $8.95",5 star rating,Colin W.
1/21/2019,"Azusa, CA",We drive 2 and a half hours just to come to this place. They have amazing danish pancakes and great customer service. The wait time can get pretty long but it's always worth it. I would also recommend their bacon as it's always cooked to perfection. If you come or pass by solvang you have to try this place out!,5 star rating,Abigail C.
2/21/2017,"San Jose, CA","Since it was the holiday weekend, I thought the wait was going to be monsterous but it was 40 minutes which gave me some time to walk around town. The pancakes, as everyone before me mentioned, were super thin but I was completely full after my plate. Maybe it was all the kringle snacking I did prior to eating here ;)I had the Danish sausage which was good but I didn't think the sausage was anything extraordinary. My food partner had the strawberries and cream and the homemade cream was so dense. It was awesome. We ordered and got our food in no time. Definitely a place to visit while in Solvang",4 star rating,Anh T.
2/19/2018,"Solvang, CA","When I got here, outside it was really crowded. There is an indoor and outdoor space. There was a 40-45 minute wait but I'd say it was worth it. The food was really good and satisfying. The perfect breakfast place if you just want simple pancakes or some good eggs and hash browns. The wait wasn't bad because the area has a ton of cute shops, so while you are waiting for a table you can fill your time with walking around the town. Overall, this place is really good!",4 star rating,Olivia B.
11/9/2016,"Fallbrook, CA",Had breakfast here last week. Great espresso and yummy danish pancakes with apples!I asked them to bring a small desert with a candle for my husbands Birthday and they did. Thank you Pala's Pancake house!,5 star rating,Sascha L.
4/8/2015,"Los Angeles, CA","Let me start with the good stuff:DANISH PANCAKES!!!!! These delicious perfect thin pancakes are one of the best I've tried. I gotta admit when I saw them on pictures I thought they were just like crepes but once I tried them. Omg! So different from crepes and pancakes (flavor wise). The semi-sweet butter flavor is still there lingering in all my senses. My sunny-side-up eggs were cooked to perfection and the hash brown too. Now, DANISH SAUSAGE! That's another plus. I've had tried only German sausages and they are heavenly good but this was breakfast and I gotta say they were bomb! Last great thing, my biscuit! That thing tasted and felt right out of the oven. Warm and soft and salty from the outside. If you go to Solvang this is the place you want to eat folks. Trust me!Now that I'm done, let me explain why 4 instead of 5 stars. I didn't like service whatsoever. Only our server was ok.. The others (hostesses) were not attentive at all and didn't even smile or greeted us correctly. Work on that girls, remember you're still getting paid for it!",4 star rating,Anelle H.
1/14/2018,"Goleta, CA","The buttermilk pancakes were delicious.  Other food was average. We tried the steak, tri tip sandwich and clam chowder. Nothing extrodinary with those. Good place, however not the best service. I had to wait to finish my food because I could not get a refill on my drink. In addition, the last two times I have been here they keep forgetting to bring part of the order. The first time was my mimosas and this time last time my hash browns. It was so not as busy as it usually is either.",3 star rating,Gladys G.
1/3/2013,"La Habra, CA","Expect to wait when coming here! ..but it's worth it :)Ordered the Danish Pancake Combination with the Danish sausage and scrambled eggs. At first glance of the pancakes, they might seem impossible to finish. However, these pancakes are so light and thin..I found myself easily finishing the whole plate! I liked the syrup in that it was also light and not heavy at all. The Danish sausage was just alright, in my opinion. I also ordered a cup of hot chocolate which was really good! We were even hoping that they sold it up front, but they didn't. It was nice and chocolate-y!Our server was meh..ok, but the guy who calls out the names was very friendly. He came to our table a couple of times apologizing for the wait. Another fan added to Paula's Pancake House!",4 star rating,Jen H.
9/4/2019,"Lancaster, CA","I got the danish pancake with fresh strawberries and the danish sausage. Very good. Most places you go to one thing is normal good but every thing was good in the danish pancake combo ( egg, danish pancakes, danish sausage.) i thought the little syrup they give you wasn't going to be enough but the pancakes are so good you need very syrup....",5 star rating,Andre B.
2/11/2015,"Los Angeles, CA","Great breakfast! It's so popular, even at 9am, there's like 10 ppl ahead of us. Crepe was BIG and two layers. It was very tasty. Their preserves were very fresh! Apricot jam was right-on-point! I smothered that onto my cinnamon apple crepe. I hear they make fresh whipped cream/butter. That must be really good! (too bad im lactose-intolerant)Corn beef hash was very good. Aside from the long wait, everything was really good. We got cup of coffee to drink while waiting-that was really nice!",4 star rating,Eunis H.
9/22/2019,"Ventura County, CA","Love this place in Solvang --on a busy weekend with the Danish Days Celebration we were able to get seating less 20 minutes. Our server was great as well as the food. The Danish Pancakes are a must have if your looking for a light, not too heavy pancake --even without any toppings it was delicious. Will definitely be back!!",4 star rating,Dee A.
9/2/2019,"Rancho Palos Verdes, CA","While the line to the hostess was extremely short (1 party ahead of us) when we came up she refused to take our name on the waiting list because she said the wait was too long for a party of 5, and they would be closed by the time a table was ready.  It was 1pm.  Meanwhile we watched as she called a table of 5, table of 8, and table of 13 all of which didn't reply (they found somewhere else to eat),  when we asked if we could now be on the list she still refused.  A polite and apologetic tone may have gone a long way, rather she was rude.",1 star rating,Lena A.
6/15/2018,"Boston, MA","Not sure why this place has such great reviews. Their ""world famous"" Danish pancakes and sausage left a lot to be desired. Sausage tasted like an oddly flavored hot dog. Pancakes were just average. Syrup tasted like it came from Walmart.",1 star rating,Matt S.
2/8/2019,"Tujunga, CA","We leave at 4:00 AM and drive 2 1/2 hours for Paula's breakfast! We both get the Danish Pancake combination breakfast, my honey gets the Danish sausage and I get the bacon plus a side of hash browns for good measure. Solvang is one of our favorite day-trip getaways and breakfast at Paula's is a must for us.",5 star rating,Cindy A.
3/8/2015,"Long Beach, CA","Waited 40 minutes in a pretty large crowd for some overpriced mediocre food. 5 of us were placed at a small square table, with two of us shoved on the same end, so it was pretty uncomfortable. The service sucked, I'll give the benefit of the doubt because it was a busy, late Sunday morning. There was something wrong and/or missing with all 5 of our orders, which is a bit excessive. This probably would've been more forgivable if the issues were addressed in a timely manner.. but I was over halfway through my meal before my eggs and hashbrowns even made it to the table. Also, our waitress took our drinks to get us refills and ""forgot"" to bring them back. We had to ask for them back 10 minutes later. Not to mention the syrup, butter, and hot sauce that we asked for TWICE. We ended up asking the hostess to bring them to us, because our waitress was fairly MIA the whole time. The food was good but forgettable. Won't be back on my own dime. Spent way too much money only to be disappointed.",2 star rating,Lauren W.
5/28/2017,"San Diego, CA","Service was good once we sat down.  But it takes up to two hours to get in.The food was just ok.  We had their ""specialty"" pancakes, but they were nothing special.  Slightly soggy, flat pancakes, with fruit compote dumped on top.The whip cream was fantastic, but we didn't wait for 2 hours for that.The coffee was just ok.  So that's pretty much it.  Overrated.",2 star rating,Stephen L.
2/6/2019,"San Francisco, CA",Passing through this place we decided to stop and eat! Let me say this place is fantastic. I'm so glad we made the stop.The pancakes were so good I can't wait to return. The service was fantastic. So happy with everything I had to make sure we left a review for others to find.,5 star rating,Gabriela S.
9/18/2019,"Sun City, AZ",Had the wheat and honey pancakes. Not recommended. Staff. Wry friendly but pancake lacked taste.,3 star rating,Antonia L.
11/26/2017,"Los Angeles, CA","Prior to driving back down to Los Angeles, I decided to break my 24+ hour fast with some pancakes. Maybe I could have waited an extra hour for the bakeries next door to open but I wanted to beat the traffic rush of the holiday weekend.The place was fairly empty, but it was around 6:15 am. There were flies at the counter as a previous reviewer had said, but it's not a big deal. They weren't near my food.The food itself was okay. I got the pancake and sausage egg combo. The pancakes were huge (larger than my face) and they were okay, but I guess it was kind of like diner food? What differentiates this place from a diner? What makes it danish? The sausage had a slightly crispy casing and a good flavor but nothing spectacular. The eggs were just eggs. A little on the cold side. Honestly I feel like I just ate at a diner. It's a bit pricey for a diner, even though it's in a touristy town, but it's just an average diner.",3 star rating,G C.
10/18/2015,"Los Angeles, CA",Hustling and bustling early in the morning on a weekend! Indoor and outdoor seating available. Paula's pancakes - w blueberries. Large Danish pancakes are good! Thin and light but the fruit (at least for blueberries...) were not fresh? Chicken fried steak was tasty w eggs and hash browns. Note: pico de gallo is .75 extraGet here early bc it gets busy fast!  Water tastes a little weird. Earthy.,3 star rating,Juliet K.
1/14/2013,"Washington, DC","*Drool*One of the best breakfast spots I have been to. I came in wanting to order the Swedish pancakes, but decided on a more savory dish. I ordered the make my own omelet with hollandaise sauce and avocado. The omelet was HUGE and so fluffy. This sounds weird- but it didn't have an overpowering egg taste, which I loved. The combination I ordered was delicious! The hash browns were thick, lightly crisped, and not oily at all. I seriously devoured this meal so fast! One of my friends ordered the Swedish pancakes and I got to taste a bit of it. I do not like pancakes, but man I am sure a fan of Swedish pancakes after sampling this delicious treat! This is a must go-to spot if you want a delicious breakfast and are taking a trip down to Solvang or Santa Barbara ;)!",5 star rating,Surge C.
8/6/2018,"San Diego, CA",One of the original spots to dine.. been coming here since I first learned to walk... always a flashback to ma younger years when I'm in this town,5 star rating,Eric G.
11/23/2018,"San Diego, CA",Food was cold and not that great.Be prepared to wait a really long time if you come between 8:30a and 11:30a.,2 star rating,Jessica P.
5/20/2019,"Beverly Hills, CA","NEVER RETURN!! may 14th 2019-  this establishment needs to properly train their entire staff during a fatal emergency!!! I Will Never Return and will not recommend this place! god forbid if you go into cardiac arrest and die in the entryway the waiters and waitresses will walk around/over your body literally getting in the way of the helpful paramedics that are doing the damndest to resuscitate you just to make a buck!! the hostess sat my husband and i a few feet from the gentleman and left us watching the entire incident, no one came to our table to explain or turn us away!  i'm traumatized and very upset at the entire staff for acting so cold hearted and careless in addition making remarks like omg he's not getting up, like wtf!  so disrespectful to the family especially the wife who's standing there in shock and no one consoling her.  what kind of people do you have working their to think i could overlook ignore a dying man laying a few feet from me and enjoy my food? you guys are a bunch of sick cruell callous insensitive people, just disrespectful, no disregard to others!  next time please turn the customers away and ask them to return in an hour just out of consideration for everyone affected!",1 star rating,Dee N.
6/2/2018,"Los Angeles, CA","First time here. My friends and I stopped by Solvang on our way back to LA. I got the Paula pancakes and they were delicious. The bacon and eggs were made well. The price isn't that bad too! We came in around 2pm so the restaurant wasn""t packed.",5 star rating,Jacob H.
9/13/2018,"Bakersfield, CA",Not a bad spot. Old and dirty on the inside and service wasn't great. Food was good. Danish pancakes were pretty overrated. Recommend regular pancakes.,3 star rating,Hunter G.
10/31/2016,"Providence, UT","Hot dog! Tough to get a table on Sunday morning, especially with 12. That ended up being 10, and we were fine splitting at two tables. The witnesses really didn't like that two of our party came late and then switched tables, which is whatevz. The portions are hearty enough for two to share easily!  The wife and I did just that with the Country Pancakes that included bacon and added hash browns and strawberries.  The hash Browns should have been more well done - were a little soupy - but all in all we were quite satisfied with the food.",4 star rating,Todd F.
12/29/2014,"Alhambra, CA","I don't even like pancake but these Danish ones are out of this world.  Think very very large crepes with fresh fruit on it.  However, the wait for a table here with a group larger than 3 is ridiculous.  We waited an hour and 10 minutes on a Monday afternoon to get a table for the 7 of us after being told it will be 30-40 minutes.  I don't know if delicious crepes are worth waiting outside for over an hour?  Your call....",4 star rating,Monica G.
10/8/2017,"Rosemead, CA","Visited in July. Nice little breakfast place. Comfort food, Scandinavian style-- tastes home-cooked. I really liked the waffle with warm cinnamon apples and the Danish sausage on the side. Corned beef hash was also good. Long wait on the weekends, but the staff are friendly and you don't feel rushed once you're sitting and eating.",4 star rating,Jess M.
10/8/2017,"Port Hueneme, CA","Can I just say... YUM!! Husband and I had a wonderful breakfast here. He had Irish Benedict, I went with classic Danish pancakes, both were fab",5 star rating,Torie R.
5/18/2017,"Riverside, CA",Food was excellent. I have only been to this location once but I was very satisfied with my meal . Draw back was this place was very busy and cramped . I will be back to check out other items on the menu ( the selection was good ),4 star rating,Steven A.
3/14/2017,"Santa Monica, CA","VISITORS: This place is totally overrated!!! On a recent trip to Solvang with my significant other, I was lured into Paula's Pancake House by the strong Yelp reviews. My boyfriend, having already been disappointed by Paula's Pancake House on a prior trip, tried to convince me beforehand that the Yelp reviews were grossly inflated and all touristy hype. I unfortunately did not listen to him. Alas, the reviews totally lead me astray. My boyfriend was right. The food was very bland, not tasty or memorable. My boyfriend ordered an omelet with Danish sausage in it, which had truly no flavor. He ended up having to put a whole bunch of hot sauce on it to give it any kind of taste. I ordered the Danish pancakes with fruit on top, which were incredibly bland as well. As for the service, it was mediocre. Our waitress wasn't friendly, and when I asked her if I could order a specific dish with a couple of alterations, she sternly asserted, ""No alternations or substitutes!""",2 star rating,Dalia Y.
6/24/2017,"Pasadena, CA","I got a pancake combination (which couldn't be modified so I spent $3 more just get no meat and just a side of two eggs) The food was okay at best. Service was definitely lacking, the syrup had clearly been watered down. So sad seeing that the restaurant was highly recommended but all in all wouldn't suggest going to this place. Look a little harder and find something less touristy and more wholesome",2 star rating,Matthew E.
10/30/2016,"La Puente, CA",Great little spot get here early cause it gets packed pretty quick food is good and OJ is fresh staff is friendly . be patient when waiting for service there's a lot of people here too not just you. So relax enjoy a conversation and everything will be fine.,4 star rating,Sunny D.
11/11/2018,"Whittier, CA","Came here this morning for breakfast, and the food was really good...I really recommend this place to start your day. I had the Irish Benedict that was delicious, and my husband had the Paula pancake special which he said was very good and the service was great.",4 star rating,Heidee L.
8/12/2018,"Granada Hills, Los Angeles, CA",This place was really good! A must eat when in solvang. Great service and a cute homey atmosphere.,4 star rating,Lauren A.
1/18/2015,"Los Angeles, CA","Paula's is exactly what you want out of breakfast in Solvang. It is warm, cozy, homey and Kitschy. They also serve a sweet breakfast you do not see very often... Danish pancakes, the larger, thinner version of a pancake you see Pippi Longstocking flipping in the children's classic movie. You can get these wonderful delights with just about any traditional topping on them from sweet to savory. For those not into pancakes they have a full breakfast menu... but most people, lets face it, come for the hotcakes. I did not indulge in one, but their milkshakes looked HUGE and intensely rich. The staff was great, the ambiance was perfect but be warned... because this is the archetypal  Solvang eatery the line is LONG. Be ready to wait 45 minutes on a weekend. We put our name in then walked around a bit... after our previous days attempt ended in defeat! It is very clear why this place draws the crowd -it stands without competition in this novelty village.",4 star rating,Eric T.
10/18/2012,"Corona, CA","A cute dining establishment consisting of indoor and outdoor dining.  The outdoors was especially beguiling with the white picket fence, little tables with umbrellas, and bright colorful flowering plants to make you feel like you were at somebody's adorable little grannies house. Special. But that is Solvang anyway.So. What is the secret to a great Danish pancake? Start with a super thin batter (like a crepe), with a hint of spice in the batter. Clove, maybe? Make a couple of them as large as my breakfast platter (i.e huge), then top them with melty butter, a generous sprinkle of powdered sugar and a squeeze of lemon.  Then put a dab of chunky, not so sweet apricot jam on each bite.  Voila! You have one fabulously fabulous Danish pancake. Enough to make your eyes roll, ala Paula, with a little Wendy touch. A match made in heaven, by golly.That does not mean Paula's regular pancake is bad.  It is just as nice. Just a different type of batter.  A thicker pancake but still rich with flavor.  Delicious and light. One of the best he's ever had, says Mr. B.If you are lucky enough to have two of you at breakfast, you can order some of each and share.  A very good idea!   Both kinds came with traditional syrup, but IMHO I think my version was far more interesting.Our pancakes were the super stars, but the rest of our order was equally great.  Patty sausage (good tasting, spicy, lean, and certainly not your routine Jimmy Dean/Farmer John variety). A generous serving.Danish sausage. This is a pinker, plump link sausage that is mild, with some spices including pepper.  A little more flavorful than a banger but with a similar consistency.But the best of all was the bacon (on a subsequent visit).  Thick, flavorful, it will seduce you into all kinds of uncommon thoughts. Perhaps I am getting a bit too excited, but it was so gooood.And they squeeze their own orange juice too.  Must try!Good coffee. Great service. Cute Danish costumes.  I wonder.  Do Danes yodel? They looked like they should.Bottom line?   $24 for the two of us that morning.  And we definitely made our way back with the same great results.  Yum!.",5 star rating,Wendy B.
9/30/2018,"Lake Forest, CA",Stop by Paula's for breakfast with a group of 10. Restaurant is small so plan to wait a little if you have a large group or maybe call ahead. They were very accommodating and very busy which is a good sign. Everyone at our table enjoyed our food. They have a breakfast sausage that is very unique and very delicious. I highly recommend it.,5 star rating,Jaime U.
8/6/2018,"Las Vegas, NV",My husband ordered their pancake and wolfed down the giant breakfast in a matter of minutes. I ordered their sausage and scrambled eggs and that was delicious as well. They knew how to make light and fluffy scrambled eggs and their sausage was amazing. There was a wait time and the waitress was a bit too busy to be friendly but that's ok. I was there to eat and not make a new friend ;),5 star rating,Jeannie H.
9/27/2017,"Long Beach, CA","The Danish Pancakes were yummy in my tummy.... wait wasn't bad we had 13 in our party so had to wait a little more than we hoped for, but once we places our orders everything came out super fast it was well worth it .... will be back with my family.",4 star rating,Marisela R.
7/17/2017,"Ontario, CA","Service was good,our waitress was on it. Never had to ask for refills she was prepared.Had the waffle with the danish sausage. Waffle was good nothing great, the sausage was delicious. Con's: flies!. They're not under controlled.",4 star rating,Shakei D.
6/11/2017,"Los Angeles, CA","This was a pretty popular place and the wait was not to bad considering they tell everyone an hour wait then everyone leaves to pass the time which makes it better for those that stay around... While the food was good, it was served barely lukewarm. I ordered an omelette which was brought out first lukewarm, then the side of country sausage and toast came several minutes later. I prefer everything be brought out at the same time. A place worth visiting again to see if they can get it right.",3 star rating,Shelby J.
8/22/2018,"Redondo Beach, CA",This is a place that respects a good recipe! The Danish pancake is to die for - get it as an appetizer ;) I got the chicken fried steak & eggs and the chicken fry had some of the best flavor I've had. We'll be back.,5 star rating,Jeff L.
8/16/2018,"Brea, CA",Do yourself a favor and get the Danish sausage and Danish pancakes! I fell in love with the sausage it completely makes sense that they sell it by the pound and had I not been on a road trip I would have bought a lot! So so good seriously don't order anything else.,5 star rating,Babs F.
