date,location,review,stars,username
11/24/2018,"Salinas, CA","This is my favorite plantbased spot to eat at while here or traveling through... The food is always creative and delicious, service always friendly and timely. It also includes smoothies, a kombucha on tap, and yummy desserts. It's street presence is not strong so, not easy to spot if one is unaware of it. Although, its situated on the other side of the crowded touristy streets, it's a highly recommended short drive away.",5 star rating,Angelica G.
6/12/2019,"San Jose, CA","This place is a must for a vegetarian/vegan in SB! From the ambiance, decor to the service and food, it was all excellent. Their menu is extensive and it's a fusion of different cuisines which is great cause you can have a bit of everything. Must Haves:1. Rajas Tacos2. Street Tacos- jackfruit chorizo is delicious3. Picadillo Empanadas4. Green Risotto5. Baklava- yum!!!Maybe's1. Gluten Free Walnut and Basil Pesto Flatbread- Basically a mushroom pizza. The description definitely sounded better than it was. Must visit if you're in town!",5 star rating,Minati D.
6/14/2018,"Redondo Beach, CA","Found this gem on Happy Cow app while passing through SB on a Wednesday night. It's a couple miles off the freeway, but not hard to find. Nice, rustic atmosphere and has table service. Good-sized patio with heaters, plenty of indoor seating, and even room for a large party (which we couldn't hear in the other room).Almost everything on the menu is vegan, and we all had a hard time choosing. In the end, I went with the chlorella risotto. As expected, it's green! And rich. I couldn't eat it all. We also had the grilled cheese, which is chock full of other things, like a poblano chili, tahini, and more. My son had the burger and said it was incredible. I tried a bite and it was seriously good. I couldn't resist the baklava for dessert. Vegan baklava!! It comes with three scoops of delicious vanilla ""ice cream.""Service was incredibly fast and friendly. Prices are a little on the high end, but not too out there for a vegetarian restaurant.",5 star rating,GM H.
5/25/2018,"Camas, WA","Wow. What a treat. Organic, vegan and mostly gluten free (with so many clearly marked gluten free options). We were spoiled with the cheese plate (heavenly, you know how much I love incredible vegan cheese), the asparagus with ALMOND hummus - yum, risotto which is healthy, warm, creamy but light, and exactly what I'm craving for comfort food,The gluten free pizza which is topped with Brussels sprouts, tempeh bacon, and this cheese which tastes like heavenly cream cheese (bagel and lox worthy, people),AND THEN For dessert we had baklava! I've never had vegan baklava and it s worth reviewing about. Baklava (no honey) with soy ice cream,And a serving of cheese cake (Brian's favorite dessert). We have to take leftovers home but we'll definitely be back to try their other dishes. They have a real artistic take to designing culinary dishes. Jamal was an awesome host. They have a lovely wine and beer list. Can't wait to share this with our friends and family.Www.instagram.com/forgoo…forgoodnessseyks.com/blog",5 star rating,Seyka M.
7/28/2018,"Sun City, AZ","We had such a exceptional experience. Upon being seated, they gave all 6 of us a sample of a freshly juiced beet, lemon, orange and tumeric juice.Our meal was impressive. It blew my mind the incorporation of different flavors, with everything done in-house.I wish we had a place like this in AZ...",5 star rating,Jeanette L.
1/20/2020,"Santa Barbara, CA",I've had so many amazing meals here but the only two frustrating parts of this place is 1 the parking can be limited and I fall in love with something seasonal haha!! They do change their menu up but they do a great job of mixing it up and there is always lots of flavorr .  Oh and I'm not vegan or vegetarian. So for me to like this place yeah that says something.  The baklava is amazing and a must have ANY season!,4 star rating,R L.
6/15/2017,"Chicago, IL","It's unbelievable how tasty they make vegetarian fishes!!The place has a very cosy terrace outside, the service is good and food is amazing!There is a paring space right in front of the restaurant. I'm not a vegetarian, but this place make me thinking to change my diet!:) how unbelievably tasty they create dishes! Even desert ! Everything is just melting in your mouth!We had umami burger , super delicious ""potato pyramid ""... salad  and raspberry cake!If you are not a vegetarian and want to try something new, this place will change your cooking habits;)",5 star rating,Anna S.
6/3/2018,"Redwood City, CA","Okay wow let me just say that Mesa Verde is the spot. Literally it is such a disappointment to me that it's not actually close to me at all. But, given that at a fairly often frequency I drive through Santa Barbara, I'm at least able to seat here more often than once in a blue moon.So, I've been here three times now, and let me just say some highlights. Their brunch bowls? Absolutely delicious. I was blown away by just how good they were. That risotto for dinner? Perfection. Order it it's freaking fantastic. The pulled mushroom dish? It's the lowest on the totem pole for me....but it's still very good.And their desserts are on point. That chocolate cake is phenomenal. I tried another one of the desserts that I can't remember the name of right now, but that is also great. See the pictures for that dessert.Also the location and atmosphere and servers are all great. The plating of the meals also takes time. This is a great place to go for a meal, 11/10 would recommend. That's it, bye now.",5 star rating,Cisco B.
4/30/2018,"Santa Barbara, CA","I came here with some friends after a long day in the Radiology lab. I am not vegan, or vegetarian, so at first I was not interested in going. Well, I can say that I am glad I came! The food was not only delicious, but I left completely full with left overs! Since it was my first time we all shared different plates. We had the mushroom umami burger with tempeh bacon, the street taco with jackfruit chorizo, and the empanadas! All were absolutely amazing and our server Edgar was helpful and personable. I will definitely be back to enjoy more of the menu.",5 star rating,Kaity K.
8/12/2018,"Los Angeles, CA","Unbelievable.  This vegetarian restaurant does it all.  The dishes are unique, full of zest and incredible spices, I just want to keep eating and try the whole menu.  The bread was fresh baked and heavenly.  I tried the latkes with vegan bacon and man was it good! A true winner indeed.  For good measure, we topped it off with baklava ice cream.",5 star rating,Robert B.
5/1/2019,"Canoga Park, CA","This is the kinda place that makes you feel like you'll never need to eat meat again. I don't usually write reviews right away but the food and service here are phenomenal. I feel like many vegan/vegetarian places can lean heavily on plant-based ""meat"" alternatives but Mesa Verde highlights the beauty of well seasoned and artfully prepared vegetables. Everything tastes so fresh! I ordered the green bowl and oh my goodness was it delicious. Lentils and wild rice aren't normally foods people would describe as powerful but the way they're prepared in this bowl really anchors the other ingredients. I could easily eat this everyday and never tire of it. The service was beyond excellent. From the moment I walked in the staff was so welcoming and they really treat you like you're the most important person they've seen all day. They checked in on me often enough that I wanted for nothing but not so much that I couldn't enjoy reading my book on the patio. This is officially a Santa Barbara staple for me when I visit again for work.",5 star rating,Stephanie P.
4/15/2018,"Las Vegas, NV","Absolutely fabulous! The plants, the decor, atmosphere etc.... perfection. The host, the servers, all on top of their game and outstanding. Oh and a dog friendly patio puts them way over the top.  We had the grilled cheese and the tacos tonight. The grilled cheese had the perfect ratio of cashew cheese, pickled onion, Poblano pepper to sourdough bread. Absolutely delicious. The tacos are served on lettuce shells. Jackfruit and tempeh ingredients seasoned to perfection. A must try. For dessert we had the baklava which is with out a doubt to die for.  Easily earns a 5 out of 5 stars.",5 star rating,Ryan F.
6/9/2018,"Lemoore, CA","SO delicious! Come here, now! My fiancé and i took a day trip to Santa Barbara and knew we wanted to try out some vegan food. We tried the Caesar salad and Macro Bowl. Both arrived so quickly despite how busy they were, and were soooo tasty! Plus their house made Kombucha was super yummy. And wowwww, their vegan ice cream + cheesecake was off the charts. Hands down some of the tastiest, nourishing food we've ever had! Plus the service was great!!! So friendly and accommodating. :)",5 star rating,Brandi R.
3/31/2018,"Huntington Beach, CA","My goodness! What an awesome brunch. The location is gorgeous inside. The service is outstanding. And the food is mind blowing! Oh I forgot to mention that everything here is vegan! We had the empanadas, beet salad, baklava ice cream, and cheesecake. The textures are all on point. The food not overly sweet. It was just right. The staff was ultra attentive and checked on us to make sure things were perfect. A wonderful experience on our first stop in Santa Barbara. I'm drooling  from the thought of that wonderful vegan cheesecake! Magical, I tell ya.Recommendation: The Empanadas, baklava Ice Cream, and cheesecake",5 star rating,Andy N.
4/20/2018,"Dublin, CA",My honest confession:- Never have I ever had such amazing vegetarian good.Was looking for a vegetarian option after a hectic day out in Santa Barbra and I am glad I found out this place. Our dishes were beautiful in presentation and it tasted heavenly.1. Quinoa avocado bowl2. Patatas taco,5 star rating,Ankur B.
8/7/2019,"San Bruno, CA","3 years later and they have kept up the great food.Today we had the green bowl. Fabulous!The other night we tried the strawberry cheesecake, and it was just so-so. But the rest was so good that I still call it a five.",5 star rating,Warren B.
10/4/2019,"Santa Barbara, CA","I reviewed Mesa Verde years ago, but I don't see my review, so I'm posting again.  The food is still excellent, and many of my favorites are still on the menu.  One standout entree is the polenta fries.My favorite dessert is the creme brulee. I take non-vegetarian friends here and they love it. They make everything from scratch,  all the way.  The Arnold Palmer, they squeeze the lemons to make lemonade. The candied nuts on the creme brulee, they candied the nuts. If something is smoked on the menu, they smoked it. That attention to detail and quality-  it's part of what makes each plate delicious.  Service is friendly and cheerful. One of best vegetarian restaurants I've been to, in any city.",5 star rating,F S.
3/3/2020,"Ventura, CA","Here's the update. Mesa is the only high class vegan restaurant in SB and have been recommending it to everyone I know since 2017. Sure there may have been some blips, but businesses grow and evolve, and Mesa did for the better. If anyone get's the chance to dine here, please do.",5 star rating,Alli S.
12/7/2016,"Alexandria, VA","Tonight was the first time I've been to Mesa Verde. If you're the type of person who consumes Taco Bell and McDonalds on a daily basis, this may not be the restaurant for you.This place is pretty cozy, and has a nice ambiance to it. The server was very friendly and knowledgeable about the menu, and gave my friends and I suggestions on what her favorite meals are. We ordered the brussel sprouts, street tacos, polenta fries, empanadas, and pizza. The flavors are very bold for each dish, which is great considering sometimes I feel like restaurants don't know what to do with super healthy vegetarian food.My favorites were the polenta fries and the brussel sprouts. The street tacos were flavorful but I didn't love the texture of the jackfruit. Some people say that it tastes just like pulled pork, but the texture didn't work for me. The brussel sprouts were crunchy- just the way I like them! The polenta fries were crispy, and the olives and beans had a nice pairing-flavor to them.I also really loved their chai tea. It was brewed nicely. Took a while, but that's just the process to amazing chai I guess!I would recommend this place to a vegan, vegetarian, gluten-free or meat eater! The spices are no joke and your taste buds will really be amazed.",5 star rating,Jennie K.
4/30/2018,"Ventura, CA","I am a vegetarian and stumbled across a review for Mesa Verde by chance. I dont write many reviews and only when I am very impressed with the establishment. This place is amazing and I would eat here every day if I lived closer. The food is spectacular in its presentation, ingredients and flavor! The food was served quickly and looked so good I felt obligated to take pictures of it.The decor is relaxed and our server Hilary was polite, knowledgeable, friendly and answered our questions about the menu. The menu has many selections and I can not wait to go back and try them all. My wife and I had the polenta fries for starters, which was outstanding. She had the King Oyster (mushroom) Steak and I had the Rajas Tacos, which were spicy and good. WOW, the flavor on both dishes was so exciting I felt as if I was being bad! So many healthy ingredients assembled to make the most jaded foodie salivate!To finish the evening off we had the Saffron Cheese Cake which was another masterpiece of culinary art. Everything was so good I asked to speak to the owner to thank him and the chef for such a fantastic dining experience. Do yourself a favor and try out this fabulous restaurant and you will not be disappointed. Eating healthy can be not only good for you but exciting at Mesa Verde!",5 star rating,Robert W. G.
10/18/2016,"San Francisco, CA",First stop in my little weekend getaway to Santa Barbara. I searched top restaurants via Yelp and came across this place. The photos looked amazing and I'm pescetarian so it was a perfect match! I was surprised when I pulled up and it was situated between a gas station and a 7-11 but once you're inside you can't even tell. Looks like a little zen utopia when sitting outside! Everything on the menu looked amazing and the food looked even better when it came out! We got the Umami Mushroom Burger and Macro Bowl. We also got the Sun smoothie with the optional hemp seeds. Bomb! Thought there was a little too much bread on my burger but we finished it all anyways. This is the kind of restaurant I wish we had in San Francisco and really surprised we don't have such a place considering all the veggie hippies we have. The macro bowl could be more macro if that makes sense. I've had much better at the Apple cafeteria no less but still yummy. I have to say the salad is the most intricate I've ever seen in my life. All sorts of random greens I've never even seen before and I loved it. Felt so healthy. Only real complaint I have is I asked the waitress for hot sauce and she straight up said there was no hot sauce in the restaurant. I was all oh okay and then saw the table next to us get hot sauce wtf. I asked another waiter for hot sauce and he immediately brought me out some. It was house made and so good! Went perfect with my burger. The owner came and talked to us after our meal and hooked us up with their baklava which happens to me one of my favorite desserts. So freaking nice! We were stuffed but ate as much of it as we could. I immediately told ten different people about this place and its a must go!,4 star rating,Tiffany S.
9/13/2020,"Santa Barbara, CA","Super slow service, food was either bland or full of olives, definitely not worth the price.",1 star rating,C P.
9/2/2018,"ASTORIA, NY","4&1/2 stars and almost 1000 reviews did not steer us wrong tonight! Came in with a craving for healthy vegan food and tacos, and am on food cloud 9 as a result. Plus, the owner and staff were all so friendly and sweet, even though we snuck in as they were closing. The food: 5/5 incredible- I'd rate it higher if I could. We ordered the street tacos (sans jalapeño, we have no spice tolerance) and modified the hummus pizza, adding macadamia ricotta instead of the hummus. The street tacos were incredibly flavorful, and were huge - easily two tacos worth of food in each. The blueberry chipotle compote on them was he perfect amount of spice without making the fish intolerable - perfect! The pizza (which we had on the gluten free crust, they were out of the normal crust) was incredible - savory and sweet, and the first time I've had anything like ricotta since I realized my dairy allergy 3 years ago! The surprise dessert on the house at the end made this meal perfect, the baklava was just as good as were used to in NYC! It was the right amount of sweet and creamy, with the pomegranate molasses glaze adding exactly the right dash of sour. Plus it was free- it doesn't get any better!Can't wait to come back on our next visit to SB!",5 star rating,Samantha M.
3/14/2020,"Sacramento, CA","Mesa Verde is great! I love the ambience, it always feels like I'm eating in the middle of a jungle when I dine on their patio. The service has been unbelievable lately and the food has never let me down! Also, I'm really glad they allow dogs on the patio!! :)",5 star rating,Hannah P.
11/21/2019,"San Diego, CA","My husband and I were in Santa Barbara for a quick get away to celebrate his birthday.  We got there on Tuesday and had lunch at Mesa Verde, the food were so incredible delicious, we were delighted with all the options we chose.  We ordered Street Tacos, Green Plant Bowl and Picadillo Empanadas, everything was delicious, super tasty and well made.  Next day we came back for the dinner menu, we were too impressed with the food.  And the dinner was sooooo good too... we ordered Gluten-free vegan lasagna and fetuccini.  Both were delicious... but the lasagna is the winner... and to close the night we had chocolate cake for desert... Being a vegan, there is nothing that makes me more happy than finding a good place to eat, but this one is beyond expectations.   I can't recommend Mesa verde enough.... Go there and you wont regret...... Ahhh and the staff are super helpful and friendly :-) This is my place to go whenever I'm in Santa Barbara.   Thank you Mesa  Verde for making our vacation even better.",5 star rating,Cleia T.
8/13/2020,"Belmont, MA",Excellent menu for vegetarians or vegans lots of variety and difficult to choose . Food was very tasty and full of flavor  I wish they were in east coast  service was also attentive . The only thing is the Mediterranean salad portion was small for the price and there was no disposable menu which is very important during this pandemic,4 star rating,Pouran G.
2/19/2018,"Santa Clara, CA","Lets talk about the food and get it out of the way. The food here is brilliant! Ordered Polenta fries - Outstanding. 6 sticks of fried polenta, topped with white beans, tomato and lot of goodies. Mushroom Lasagne - Very good. A piping hot skillet filled with marinara, mushrooms and lots of other goodness.Baklava dish - The Baklava dish is not a dessert but a work of art. I am not a fan of Baklava, and I was fighting till the end to get tiny last scrap it. Soft melt in the mouth Baklava is served a la mode with soy icecream and a lemony sauce and topped with nuts and flower petals. I cant find the perfect adjective for it!Panna cotta was very good. Very nice presentation and lovely flavours. (If i had to choose between the 2 i would choose Baklava!)Now the tough part - They can up their service a bit. Our Lasagne arrived 40 mins after our order. No waitress had the curtesy to inform us that the Lasagne will take 40 mins to cook. When we got attention of a waitress, she was pretty rude. The owner of the establishment is a saving grace. He is super cool. He checked into our order, came to our table and apologized with a plate of the Baklava dessert and we chit chatted a bit. This place is super duper busy, so be prepared for a wait! All in all a great place for vegan and vegetarians.",4 star rating,Priyam G.
5/24/2019,"Ventura, CA","Excellent food! We got empanadas, tacos, grilled cheese, baklava, and cheese cake. Everything was thoughtful, tasty and pretty! Hope to be back soon.",5 star rating,Megan M.
7/8/2020,"Goleta, CA","Everything was so good! Good portions and prices. Tried the green bowl, Brussels, polenta fries, rajas tacos and baklava. Open for dine in on their cute little patio",5 star rating,Marlana V.
8/27/2016,"Minneapolis, MN","Mesa Verde is the best place to eat in Santa Barbara, and I like that it's far from downtown, because it improves the atmosphere//ambiance.You wouldn't guess how tranquil this place is, given that it's sandwiched in a stripmall between a 7-11 and a gas station. Its outside patio is quiet and lovely.We got the empanada ($13) and I enjoyed it---it's crispy and savory, but feels healthy and wholesome at the same time. The ingredients in this dish are top-notch. I only wish the jackfruit filling had been seasoned more boldly. The BLTA flatbread ($12) was also great and is basically a breakfast sandwich. I got mine without dijon, but it still was delicious. The bread, in particular, was a marvel---soft, warm and rustic. I could eat this all day. The side salad was wonderful, too. We also had their homemade chai ($4) and homemade coffee alternative made with chicory ($4), both of which were delicious. They're served with homemade almond milk which they even lightly warmed up, which is a classy and rare touch.Lastly, for dessert we had the chocolate brownie ($10?) which was spectacular: rich brownie with amazing peanut brittle and a creamy ganache on the side. One of the best desserts I've had in a long while.The service was excellent and friendly. I'll be back whenever I'm in Santa Barbara.",4 star rating,Kedar D.
8/25/2016,"Destin, FL","My feelings for this venue are like a tossed salad: Saucy and slimy to where I can't really get a definitive grip, but refreshing and up in the air to the point where I like the light feeling of it all and want to keep mixing. Let me explain... This place is all vegan so the salad metaphor is maybe more literal than I had originally planned. They get very creative with their dishes and definitely make them to a fine perfection, however at the end of the day you really have to have an interest for the specific kind of food they are marketing, and the pocketbook to be able to afford it. They have a different menu for each time of the day during the week and a separate menu for the weekend. All of which they seem to change every so often so don't be set on a certain item you see through a picture of the menu online, because there is no certainty that is in shop after the posted date of that picture. I have been by only a few times for Lunch, trying the Mushroom Umami Burger, Grilled Cheese, and Rajas Tacos. All were filling and decently satisfying but none making me jump out of my seat and giving me cravings to come back. Out of the three, however, I have to give the Grilled Cheese its proper appraisal as I was shocked at how well the cashew cheese filled in for regular cheese, and the way the mustard, pickles, and sourdough all perfectly combined as texture and flavor. Fair warning, that horseradish is STRONG! I love that kind of stuff but if you're not into a full clearance of your sinuses after one bite I'd maybe request they don't put horseradish on it. While visiting this most recent time, my guests and I tried the fake coffee elixir drink made from dandelion and licorice roots, and containing a whole bunch of natural gut remedies in it (with no actual coffee in the mix). While it tasted nothing like coffee, I thoroughly enjoy sipping it and the relaxing state it left me in post ingesting it. Mesa Verde is great at what they do, and while the service could use a little more smiles and fast pace, I understand the vibe they are trying to set and the target market they are going for. I definitely recommend a visit at least once, though, no matter who you are.",4 star rating,Dani N.
12/31/2018,"Santa Barbara, CA","Mesa Verde is a great place for vegans and vegetarians! They have so many amazing options on food as well as a great beer and wine selection too! They even have kombucha on tap which is always the best!I've tried their jackfruit tacos, the falafel bowl, the vegan BLTA, and the banana date smoothie! All of these things are incredible with so much flavor and are delicious. I even forgot that the vegan BLTA was even vegan while I was eating it. This most recent time I went to Mesa Verde I got the vegan cheese plate and the Macadamia Ricotta pizza! Both were incredible! The cheeee tasted like really cheese and it was so smooth with so much flavor. I'm trying to stay away from dairy so this was a great choice for me. The Macadamia Ricotta pizza was really good! It was plain so I added some olive oil to it and it totally made the dish incredible!Overall Mesa Verde is an amazing place to eat vegan and vegetarian options in SB. They have lunch and brunch as well as dinner so check their hours for those choices. I can't wait to come back to try the empanadas soon as I've heard they are to die for!",4 star rating,Stephanie W.
3/7/2019,"Lompoc, CA",I love coming to this place!. Mesa Verde is truly a gem. The food is always beautifully presented and delicious!. I will forever be a loyal customer.,5 star rating,Randy M.
3/8/2020,"Manhattan, NY","Our birthday party of 8 people had THE MOST wonderful experience. Our waitress, Kim, absolutely made our night. She gave us food recs (as we were very open to everything on the menu) and even celebrated by giving us baclava! We had almost one of each thing on the menu. Get the brussel sprouts if you want your life to be changed. The street tacos and green bowl were also delicious. The socca and tamales were also delicious. So basically everything was delicious. Hope you enjoy like we did.",5 star rating,Brooklyn M.
7/27/2020,"Santa Barbara, CA",Amazing food! Creative and Delicious. Paradise for vegetarians and vegans.,5 star rating,Sam M.
7/26/2019,"Sunnyvale, CA","We ordered the Rajas tacos, polenta fries and Brussels sprouts. The tacos were decent but not certainly not close to the best I have had. The Brussels sprouts were Mediocre. The polenta fries were good. It was a hot sunny day and an arnold Palmer was really refreshing as a drink!",4 star rating,M V.
5/26/2018,"Dana Point, CA","2 of us came here for lunch on two different occasions.Both times we LOVED the service and food.Amazingly tasty food. Great flavors. Oh it all happens to be super healthy too :)The owner greeted us the first time and was such an amazing gentleman. Now, 2 years has passed since our original visit and that interaction still has made the lasting impression.In fact, the same culture lives on with the staff we met today.To be brief: you MUST try this gem. You will not regret it.",5 star rating,Omid A.
8/17/2019,"Castaic, CA",This is by far the best restaurant I have ever eaten at. The food is amazing and so is the service. Lots of gluten free options. We came for dinner and the empanada was amazing. It tasted like an authentic sope. Jessica was our server and was very nice and helpful. Definitely will be back.,5 star rating,Jessica V.
10/20/2019,"Tustin, CA","We were 5 days in Santa Barbara, and had to eat twice at Mesa Verde. It serves fabulously delicious vegan faire in this hidden oasis of a restaurant. The first time we went we had the Green Bowl. It was full to the brim with the flavors of avocado, lentils and roasted veggies. The second time there, despite loving the Green Bowl, I tried the Jackfruit Street Tacos. Wow! They were spicy and delicious topped with a wonderful mustard sauce. Amazing. The restaurant is all wood interior with inside and outside seating. The service was excellent, and they knew we were hooked when we came back the very next day. Highly recommend this restaurant!",5 star rating,Virginia T.
9/13/2016,"Los Angeles, CA","Felt the need to be healthy - swung by for lunch after hiking in Santa Barbara. Sat outside and ordered:1) Avocado toast - big piece of toast with avocado goo slathered all over. It's like guacamole with some fresh veggies on top, likely not worth $92) Umami mushroom burger - tasty and felt clean after eating it, def fills you up3) The Sun smoothie - nice thick smoothie with some great flavors.Gluten free options available.Friendly & attentive staff.",4 star rating,Yonnie C.
7/10/2019,"Long Beach, CA","The restaurant is in quite an unassuming little shopping plaza. But the place itself it super cute with a tropical bungalow feel. First impression A+. Our waiter was also very nice and friendly and helped us picked out the dishes I was debating between. My boyfriend and I shared the empanadas and the impossible burrito. Both were delicious but WOW, hands down my vote goes to the Empanadas. They were so flavorful and crunchy and surprisingly filling. Also plenty of drink options. We came right at lunch around 12:30 and the lot was full(it's pretty small) even though the restaurant was not so keep in mind when coming at busier times like dinner. If we're ever back in the area I would definitely come back!",5 star rating,Janelle S.
3/3/2018,"Fayetteville, GA",What can I say....every item I had was very good! The service was great! I would highly recommend trying this vegan restaurant. The parking is a little tight but there is a Vons parking lot across the street.,5 star rating,Anne S.
1/15/2018,"Goleta, CA","This place was a super great find! My mom is vegan so the menu is perfect for vegans and vegetarians that don't want to be limited to a few options. I had the street tacos and they were great and a very sizable portion - we had leftovers to bring home. My mom loved the vegan lasagna. The only downside was this place was super busy but might have been understaffed because our server (who was very nice and helpful) was not around as quickly as necessary. We waited about 10-15 minutes to order dessert. However, the dessert was definitely worth it! The panna cotta tasted delicious and was a nice treat to share.Another downside is that the parking lot is very small. The shared parking lots all have these hostile signs saying ""don't park here for the restaurant"" ... as if 711 really needs 15 parking spots. Just FYI - parking isn't super easy if it's a busier time and you might have to park across the street near McDonald's.",4 star rating,Madison C.
8/5/2019,"Calvià, Spain",AMAZING food! I always love plant based restaurants where they really get creative with their ingredients and put a lot of love into it.Service was really great too!,5 star rating,Anny J.
2/24/2019,"Portland, OR","I had a vegan phase for a couple of years and this was a favorite spot for my sisters and I to go out. It has a nice atmosphere and friendly service. Parking can be a little tricky but is never too far of a walk because it's Santa Barbara. I love the cauliflower, potato, tempeh dish, I think it's seasonal for fall/winter only.",4 star rating,Alexa D.
7/3/2016,"Auburn, WA","I was going to put 4 stars because they were out of key plates from very limited brunch menu.Food came out fast and was VERY tasty. some of our plates where on the spicy side (would be good to put a chili pepper) symbol on menu.  Service after food was delivered to our table almost disappeared, which for us was fine, but if your a person that like to be attended a lot know that.I ordered the macro Bowl which was really. Wish they'd have more options for brunch or allow to purchase dinner plates earlier in the day.They made up for the lack of plates and  beverages by giving us on the house the baklava desert with vegan ice cream. That was also so good.",5 star rating,David S.
4/24/2016,"Irvine, CA","This quaint restaurant was our first stop in SB for Saturday lunch. It wasn't crowded at 2pm but had a few tables. The menu was small but everything sounded delicious (plus most dishes are vegan and/or gluten free)! We ordered:Umami Mushroom burger: soooo good! The burger was served on a flatbread! It was tasty and filled with textures! The side of salad was a nice touch to the decor but didn't add anything to the burger. Breakfast bowl with falafel and a poached egg: yumm!! The bowl is colorful for the eyes and tastebuds! I really liked the flavor of pickled beet with mixed salad, wheat (grain?), hummus, and poached egg. You got slaty, sour, sweet, and savory all in one bowl! This reminded me of a bibimpap! HeheheRose lemonade: your typical lemonade with a hint of Rose. It's a pretty color and enhances a nice picture!Service: awesome! Everyone was so nice and they constantly checked on us to make sure our water glasses were full. Cleanliness: the tables weren't all cleaned and dishes still on the tables when we arrived. We were told to sit anywhere we liked and one of the servers came to wiped down the table we chose immediately. He did a great job too! Definitely enjoyed My experience here!",4 star rating,Kathy S.
9/15/2019,"Albuquerque, NM","Great place for vegetarian, Plant based cuisine with produce from local farms. It is not located down town, which made it easier to park and get a table.",4 star rating,Richard T.
7/6/2016,"Santa Clara, CA","My bf and I wanted something healthy to eat for brunch after a disappointing and greasy dinner the night before. Mesa Verde looked promising.I ordered the wheatberry brunch bowl with vegan sausage patties. I didn't order a smoothie or juice but I instantly regretted my decision as I watched the waiter bring out these amazing-looking drinks to our neighboring table.They must have noticed the look of regret on my face because towards the end of our meal, I believe it was the owner who stopped by, and gave us each a glass of complimentary juice to try. It was a carrot, strawberry, pineapple, coconut water juice. Yummmm it really hit the spot.My brunch bowl was fantastic as well. Definitely tasted healthy, and had a bit of a spicy kick. Initially, I wasn't sure if the bowl would be filling, but the portion size was perfect and I finished feeling full.I definitely want to try out more of their brunch options and smoothies/juices next time I'm in the area!",4 star rating,Sylvia Y.
10/27/2019,"Whittier, CA","Got the green bowl and it was lacking something like a nightshade. The place is crazy overpriced for the amount of thought put into my dish; the flavor was off and disappointing. One Sprouted sunflower seed still had the shell. The grilled radicchio was unpalatable.  The soft poppy r&b music was weird and not helping the hip vibe they display with all the rustic decor. Got an americano and was disappointed with the plain strong taste, wasn't offered any addition of a milk or sweetener. My friend got a latte and felt the same.",3 star rating,Claudel C.
1/1/2020,"Los Angeles, CA","Ambience is great and servers are so kind and attentive. I've come back and tried this place a few times but I personally cannot stomach it. Every time I eat here, I don't feel so good afterwards. I was vegan for years and still eat primarily vegan so I was surprised that this place wasn't the perfect spot for me... but I know a lot of people like it. It could just be that my weak stomach can not handle the Mexican flavors and exotic veggies and other ingredients!",3 star rating,Paris A.
7/19/2016,"Westlake Village, CA","What a sweet little restaurant! The friendly service is amazing and the ambiance is charming. We sat on the patio and although the parking lot is right out front, you'd never notice as they've done a wonderful job of surrounding the patio setting with little trees. My hubby and I shared a Caesar salad. It was presented beautifully and had caper berries, which were new to me. There was too much dressing for my taste, I know that's just me, as I like just a lighter touch. We had not yet finished our salad when the falafel sandwich arrived for my hubby and the mushroom burger arrived for me.  This was the first time we've seen an open faced falafel, again, beautifully presented, just thought it was a was a regular sandwich from the menu description.   My hubby also ordered a Hades smoothie, a combo of espresso, soy ice cream bananas, cinnamon and raw cacao which was presented in a mason jar.We were both so stuffed at this point when the we were given a complimentary dessert of baklava. Have to say, it was delish and also a work of art.Great vegan spot! Highly recommend! We will be back!",4 star rating,Elisa H.
11/23/2017,"Thousand Oaks, CA","I am not vegan or vegetarian. My wife is. That said, this is HANDS DOWN THE BEST VEGETARIAN RESTAURANT I'VE EVER EATAN AT. The simple hummus plate with Zatar and homemade flat bread is the best hummus I've eaten. The potato tacos were good (order the rajas tacos instead, though). The empanadas were very good. The polenta fries were the other star of the day. Just order them!Service was very good except for the server/busboy(?) who verbally got jerky with my wife because she turned the umbrella her way to get shade. That seemed harsh. Okay. We get it. Don't touch the umbrella. Anyway, except for that awkward moment, it was a spectacular lunch. All plates were perfectly executed and BEAUTIFUL! Oh, fellow meat lovers: I honestly didn't miss the meat. Minus the dressing down from the server, this was a five star lunch. Highly recommend.",4 star rating,Cameron P.
7/25/2019,"Emeryville, CA","overall good food, good quantity, friendly staffseating is the porch feels very personal despite of the restaurant being on the roadside.be careful with parking your vehicle around in the plaza",3 star rating,Amrish P.
5/24/2019,"Riverside, CA","The best Vegan in town. Prices are but high than expected but it's worth the try!!In lunch time we went there and had impossible burrito, it was pretty big that I couldn't finish by my self! The tahini and red sauce on top of the burrito was delicious! We liked so much this place so we went again for dinner to try few things that we couldn't try in lunch because we were so full!!They have different menu for dinner!! I tried avocado toast which was around $12.00 and that's ll was very expensive compared to the portion!! In toast they just had one sourdough bread with guacamole on top and fried broccoli, which is not worth to try for $12.00 at least!!Then we ordered street tacos! It was good and different flavor with blueberry salsa which I didn't like that much but still flavor was really good!!",5 star rating,A D.
