date,location,review,stars,username
4/3/2020,"Camarillo, CA",Really small portionsSoggy fries2 onion rings on a $17. Platter?Terrible Cole slawGluey chowderHands down the absolute worst seafood I've ever had anywhereDidn't expect something great but this was awful,1 star rating,Fred M.
10/11/2020,"San Francisco, CA","Insanely long wait for outside seating and food that's fresh but not worth it in terms of taste and price. Some of the staff are efficient and courteous while others are absentminded; no one enforced any social distancing or masks while waiting for a table. We had the rock crab, lobster rolls, and clam chowder. The chowder was the best thing on the menu and the other items were either intentionally under seasoned to highlight the flavor of the shellfish or they were just plain under seasoned.I would skip this place despite the hype.",3 star rating,Patricia C.
3/24/2020,"El Monte, CA","This was my favorite restaurant during the weekend trip to Santa Barbara. I got a taste of new (rock crab), which was surprisingly sweet and meaty. If I were rich rich I would definitely eat this weekly. I also got a taste of old (crab cakes, clam chowder, shrimp and scallop ceviche). This brought me back to the old days. Everything tasted so fresh and tasty! Actually, everything about this experience was nostalgic. From the calming pier to the seafood to the great service, everything was just perfect. I know the spot to go to whenever I go back to Santa Barbara.",5 star rating,Byron N.
11/17/2019,"Lompoc, CA","Having grown up in Santa Barbara I cannot remember the last time I visited Sterns Wharf,Today was a warm 86 degrees and opted for a walk along the wharf.  For lunch I chose SB shellfish COFor $50,00 we got 3 meals shrimp scampi with rice, a seafood combo dish, a bowl of clam chowder and two drinks. Much to my surprise my meal was tasty but COLD I hate cold food!!The line was very long to return meal and wait for another,  the combo plate was very greasy and heavyBut the view from the outside eating area was awesome.  The seagulls were annoying as heck but it comes with the territory",3 star rating,Martha M.
2/15/2021,"Toluca Terrace, Los Angeles, CA","Good that things are opening back up and business can get moving again. Now with that said, Santa Barbara Shellfish company was a little bit of a disappointment. Definitely did not live up to the hype. Absolutely beautiful view, and very cheap. But This is where the problem lies, the food is cheap because it's below average. Lobster pasta was tasteless, and the 45 dollar 2 pound Boxcrab is nothing but a giant crabhead and the SMALLEST legs ever. SERVICE WAS GREAT 1 star for View1 Star for Service 0 for the food.",2 star rating,Steven M.
2/27/2021,"Los Angeles, CA",I visit this place every single time I go to Santa Barbara. I absolutely adore it and take all my out of town guests here when doing day trips. They have great food and I love ordering the uni and specials!,5 star rating,Anita M.
3/24/2021,"Riverside County, CA",Food was quick and and delicious! Definitely recommend the bread bowl with the various seafood in it!,5 star rating,Will Y.
5/5/2021,"Los Angeles, CA","We went to the SB Shellfish Co on Friday, April 30, 2021. Our server, Johnny, was simply amazing. Fast, efficient, caring, professional and funny, serious about his job and attentive to his clients. The food was amazing, Johnny was amazing, the view - as well. I hope Johnny gets acknowledged and recognized by his manager/supervisor, he is such an asset to the company! Johnny, my partner and I can only say: YOU ROCK!",5 star rating,Laura T.
3/4/2020,"Santa Barbara, CA","I was surprised that I didn't witness the chef pull a fishing line up from out back before my meal--it was THAT fresh! And if the saltwater tanks lining the kitchen are any indication, it definitely is the freshest seafood you'll find.I always spend too much here, and it is always always always worth it. I visit Santa Barbara often for work, and every time I try a new seafood restaurant, it never even comes close to Santa Barbara Seafood Company.Uni is a real treat. Even if you think you like it well enough, I urge you to try it here. I was lucky enough to visit when they were serving a special uni dish with scallop and I couldn't get over how incredible it was.I'm a New Englander by birth and the clam chowder is the best I've had outside of Cape Cod on the East Coast. It's SO fresh, SO flavorful, and the hint of bacon doesn't overpower the delicate clams. Seafood is the star here in every dish and it shows.And oh god the lobster roll... overflowing with tender lobster. I'm drooling just thinking about it.This place is WORTH THE WAIT, people! Trust me, you won't regret it.",5 star rating,Ashley B.
3/8/2020,"Rosemead, CA","This is a very cute/small place to get clam chowder and oysters. The oysters were fresh and the clam chowder was delicious. If you sit inside, sitting by the bar is nice because you are able to see the chefs cook in action. I suggest going here if you are coming in a group of 2-3 since it's small.",4 star rating,Amy H.
9/28/2019,"Seattle, WA","Seafood is really fresh, but I thought everything we got was really lacking flavor. Got the Crab Sandwich and the Calamari sandwich and was really disappointed that they were really bland. There wasn't any sauces on the bread and the seafood was kinda plain. The Calamari sandwich had a tartar sauce on the side but it felt like both sandwiches were just missing some flavor. We were much happier with Fried Calamari, Shrimp, Oyster and Scallop plate than the sandwich. You could tell the seafood was really fresh. Overall, I really had high hopes for this place, but the sandwiches we got were really just bland. I would only come back to try their local fresh crab that they catch. It looked really yummy!",3 star rating,Lauren S.
10/8/2020,"Granite Bay, CA",I got here at 7 and didn't get seated till 8:30. The waitress with blonde hair had some friends stop by and chatted with them for 15 mins and gave all her friends wine in the parking lot and took of her mask in the restaurant so she could get a selfie. Not that big of a deal but very unprofessional. And makes sense why it took an house and 30 mins to be seated. Food was nothing special in my opinion. Got the lobster pasta and lobster tacos with crab cake. All was standard I don't understand the hype,2 star rating,Amanda M.
10/5/2020,"Thousand Oaks, CA","I have been coming here for years, since I was a teen. I never ventured away from abalone or crab. However these last few years I have ordered calamari, heck you can't mess this up and they didn't. The lobster pasta was great and scallop ceviche. Never even thought of having scallops as ceviche but it rocked. To top it off we had mimosas and they served it with real orange juice. What can you say, the wait is definitely worth it. My other go to is playa hermosa beach fish and oyster company.",5 star rating,Tony R.
3/11/2020,"Phoenix, AZ",We don't know anything more perfect than cold beers and eating a local spiny lobster with melted butter outside on the wharf of this gem of a restaurant with our two dogs at our feet plus homemade onion rings and coleslaw !  Waiter was so wonderful and learned our dogs' names .The food and ambiance was amazing !  Prices were unbelievably reasonable .     Perfection!,5 star rating,Amy L.
8/16/2019,"Santa Monica, CA","This place is fun. Authentic seafood spot on the pier. Expect to wait a long time - sign in up front and wait for your table. Once you get it, the service is great and not rushed. All of the shellfish is super fresh and yes, I believe it is all shellfish, not fish. Jennifer totally made my day with her upbeat energy and pulling box crabs out and sharing an abalone with the child at the table next to us. The food is so fresh my uni was waving it's thorns around when it got to the table. It's also really good. We had uni with scallops which I love, cioppino which was good but not SF good, and a fried mix of shellfish which was delicious. Also some oyster shooters. It was all delicious and I can not wait to come back.",5 star rating,Sonj H.
1/9/2021,"Sierra Madre, CA","Sad that I couldn't eat there and enjoy my food warm, but regardless of the temperature it was outstanding",5 star rating,Katherine E.
8/16/2020,"NORTHRIDGE, CA","I ordered the lobster roll expecting something delicious for $22(yes I know I'm general lobster is expensive). It says it comes with onion rings and coleslaw. This was a sad excuse for a meal. The lobster roll bread was burnt, there was a sad small scoop of coleslaw and there were TWO onion rings. What the f%*&?! The lobster roll also didn't have any lettuce or mayo or anything, it was a little bland. The onion rings also sucked - how do you mess up onion rings?!? I would not recommend coming here, just a waste of my money.",1 star rating,Melissa E.
2/18/2021,"San Francisco, CA","The lines can get long but if you get there early it is too bad!  They have amazing uni, lobster rolls, and lobster bisque",5 star rating,Yoichi N.
1/26/2020,"Fort Lauderdale, FL","Located on the pier in Santa Barbara, they serve the serve the freshest seafood. Their crabs are the best and the grilled lobster is absolutely delicious! Always a line so be prepared to wait unless you are ok too grab the food and eat  outside by the restaurant where there are some tables and benches. Not cheap though, $120 for 2 crabs and one lobster, but definitely worth a try.",4 star rating,Marina A.
2/21/2021,"Aliso Viejo, CA","Been here three times already I always get the the box crab (so meaty, and easy to eat) whenever available. Tried some of their pasta and clam chowder  and they're pretty good.",4 star rating,Lisette G.
8/10/2020,"Fremont, CA","Recently stopped by the Santa Barbara Shellfish Company after a day out with family and unfortunately our experience was lackluster. We put our name down on the list (only two parties ahead of us) and waited in front of the restaurant. We watched another party of two get seated before us, even though their name was before plenty of others that had already been crossed off. I personally don't think that's very fair to the people who had been waiting for a table. Even though there was only two names ahead of us on the list, getting seated took particularly long. There were tables left open and dirty for quite some time before anyone was being seated. We were told they weren't seating because they had to update their specials board???   In terms of COVID and safety precautions, we felt like SB Shellfish Company fell short. It didn't seem like there were any bussers to clean tables, only servers, which only becomes a problem when they have to stack peoples' dirty dishes up their arms to bring back to the kitchen and then re-emerge with clean plates full of food. The servers seemed so busy, I hope they were able to find the time to wash their hands because they were not wearing any gloves.   Clam Chowder was good. Happy with how fast it came out because we were starving, but there's nothing extraordinary about this soup. It was nice to have a warm soup though cause it was cold out! Crab Sandwich was okay.    However, we were deeply unsatisfied with the Lobster Roll. It needed much more seasoning and either more butter or some type of mayo in there. What the lobster roll did have was waaaay too many capers. We tried our best to finish the lobster roll, but something about the taste was very off-putting. Onion rings were decently sized and crunchy but definitely needed some type of sauce on the side. Views were nice and parking is free for the first 90 minutes. We wish this place had more to offer, as we were very excited to try it out. Because there are so many good reviews on yelp, we are hoping our experience was the product of an ""off-day"". But sadly, there seems to be little incentive to return.",2 star rating,Maya M.
9/18/2020,"Long Beach, CA","This place is literally for the birds. I'll get to that later but it's really just a tourist spot. Hardcore tourist who like to battle over outdoor seating and the best place to stand and get a photo. Needless to say, they don't have enough picnic tables and most of the ones they do have don't have umbrellas. So what am I suppose to do? Get take out and fight seagulls and tourists for a seat? Or walk a seafood plate down the board walk so it goes bad in the California sun. Lastly, the reason this place is for the birds is because a pack of hungry seagulls tore my $30 lunch to shreds while I was getting some water. I wish I took a picture.",2 star rating,C.J. B.
1/20/2020,"Miami, FL","If you want fresh seafood straight out of the ocean - this is the place to eat! Our king crab was caught earlier in the morning and tasted oh so fresh! The clam chowder was delicious too, and of course my favorite uni!",5 star rating,Jenny P.
9/16/2020,"San Diego, CA","I am surprised that I haven't wrote a review for this wonderful place! We have visited Santa Barbara about 3 times and this is a must stop for us when we are there. Santa Barbara Shellfish Company is located the end of the pier and has indoor and outdoor seating. Even before the pandemic, we usually order takeouts and just seat at the tables right outside the restaurant to enjoy their fabulous food. This place is extremely popular so the wait time for indoor/outdoor seating is usually long. If you want to order takeouts, you can order it at the side of the restaurant and pick up there without how much of a line. Our absolute favorite is their steamed local rock crab! The whole crab was just steamed so the flavor of crab is absolutely preserved within its shells! It's so delicious! The price of the crab is very reasonable for just about $30. Although it can be difficult to eat since you must break these hard shells to get to the meat, the hard work is rewarded with absolute deliciousness of the sea! Their seafood is so fresh here so we love this place so much. We also tried couple other dishes here. Their steamed clams in white wine garlic broth was so amazing. We practically drank the broth since it was so delicious. Their lobster roll is also a very popular dish and very delicious. In comparison to other dishes, the lobster roll is slightly less impressive; however, it is still highly recommended and delicious. If you like seafood, this place should on your must visit list when you visit Santa Barbara!",5 star rating,Wanting H.
10/19/2020,"Long Beach, CA","I can't describe how amazing the food is, Highlights: wide selection of options, everything is prepared so well and amazing, super delicious. You can see the entire kitchen. Downside: it's always busy and it takes a very long time to get seated but definitely worth it.",5 star rating,M M.
1/17/2020,"Reseda, Los Angeles, CA","We had about a 10 minute wait for a outside table on a beautiful Friday afternoon.  Wife wanted to sit inside until she found out it's all counter seating with hard wood stools.Once seated and given a cold draft beer I was loving it.  We ordered the following.2 Cups of Clam ChowderGarlic Baked ClamsFried combo with shrimp, calamari, and scallops.  No fried oysters for me.  Lobster RollTheir clam chowder is good not great.  Under seasoned but nothing a little S & P could not correct.  Lots of clams and bacon.  Brophy Bros is better all day.Garlic Baked Clams were okay but too much garlic to the point they were a little bitter.  Don't get me wrong we ate them all.  Again, Brophy Bros is far superior.The wife really didn't care for the lobster roll.  The lobster was fresh but again under seasoned.  Bland.  Ho Hum.I enjoyed my fried seafood combo.  I love seafood.  I love fried things.  Go figure.  It's a one and done for us although I see many people really like this place.  Great location and the guys that are working there were cool to us.",3 star rating,Jamie V.
3/8/2020,"Los Angeles, CA","Definitely a good experience. Our waiter was very friendly and attentive. My wife and I sat outside taking a first available table. It was spur of the moment and we weren't dressed to be seated outside but we just wanted some good food!I totally forgot about the wind when my food came.We ordered onion rings as a starter.. they weren't anything special to me, just your regular onion rings. I ordered the cioppino which hit the spot! Warm seafood goodness in sourdough bread bowl. Muscles, clams, crab and scallops in the bread, drenched in the amazing sauce. Get it! My wife said the shrimp tacos were really good as well (they must've been because I wasn't offered a taste lol)",4 star rating,Taylor R.
7/5/2019,"Temple City, CA","This is supposed to be THE place to get rock crab in the area. We came on a Monday night and waited about 20-30 min to get seated. The restaurant itself is pretty small so there aren't that many seats inside. They also have a few tables outside. We ordered clam chowder, rock crab, and lobster tacos. Clam chowder was pretty good. They have bacon bits in it! The rock crab was surprisingly good (I don't usually eat crab haha)--very soft and buttery in texture. It was sweet on its own and didn't really need any extra sauce for dipping. The lobster tacos were good too and came with a lot of lobster pieces. Overall, great place to eat when you're in Santa Barbara! They're located at the end of the pier and there's free parking for the first 90 min. Service was also very friendly. They accommodated my baby (they have a couple of high chairs) and also let us store the stroller folded up inside the restaurant even though their space is quite limited. Definitely recommend!",4 star rating,Karissa L.
8/20/2020,"Los Angeles, CA","So glad they had outdoor seatings that were decently spaced, unlike other places, especially during these weird times with covid. The service was great, we actually had a random plastic wrap in our crab sandwich, probably from packing the crab, so they took that off our bill. The seafood was so fresh, it was so delicious. I love the the sea urchin on top of the scallops & lime, it totally melts in your mouth and was an explosion of flavor! And you can never go wrong with lobster roll! It felt like the healthiest & tastiest lobster roll I've had because the ones I've had are usually cooked in so much butter and this was the opposite of buttery, which made it feel less sinful haha. We also had the dungeness crab louie and it was really flavorful, you can really taste the fresh crab.",5 star rating,Sara Nicole D.
7/7/2019,"Northridge, Los Angeles, CA","Came here 4th or July weekend and I'm glad I did. I really enjoyed my clam linguini, perfect portion for a hungry gal like me. :)We also ordered the bread bowl clam chowder, it was alright, not amazing. The service was good, and surprisingly quick for such a busy place. I would definitely recommend sitting outside as we were all sweaty by the time we were done with our lunch. I would say, if you are looking for trendy, ocean views delicious and reasonably priced restaurant come here, you won't regret it. :)",5 star rating,Linette P.
8/15/2020,"Hillsboro, OR","Spent almost $80 including tip and both my boyfriend and I ended up having stomach pain and a bad start to a birthday weekend celebration. I tipped because they ""asked nicely"" for it, and the workers are nice (1 star). But quality of food is a diff story:I would say I have been here a handful of times in the past even tho I was never a big fan of coming here (other than it being the go-to when in SB). I wish I tried other outdoor dining restaurants as this is my first time traveling locally since start of COVID and didn't know what was opened! We just went to what we know is open. What a waste of time, money and stomach space. Do yourself a favor and go to another restaurant for seafood !! Most of the beach front restaurants around State St are open!Crab cake, lobster rolls and clam chowder used to be good- it was NOT at all what I remembered it to be. This is an honest review! I hate to do this to business but ... if they were to start a new yelp link, they would most likely NOT BE a 4 star.",1 star rating,Crystal H.
8/23/2020,"Chinatown, Los Angeles, CA",This place is a must when you're in Santa Barbara. Good was soooo good! I had the lobster and it was delicious.,5 star rating,Karen E.
9/10/2019,"North Hollywood, CA","After hearing about their yummy Crab Louie salad from my bf who grew up coming here, I knew we had to make a stop. Stopped by for lunch this weekend and got supremely lucky: aside from the gorgeous day outside, my bf and I only waited about 5 minutes after putting our names down on the list! Sat inside at the bar and the speedy server got our order and food out in no time. Sadly they were out of the local box crab (boo, next time!) so we opted for the rock crab and, of course, the Crab Louie salad. The salad isn't quite what I thought it would be. When I think of a Louie, I think of a crab or shrimp salad that has mayo/sauce/seasoning mixed in. This was more like a Cobb salad. It was very good, just not what I expected. The rock crab was tender (and just a smidge undercooked at some points) and came with a side of onion rings. I love me some onion rings and these were perfectly cooked! I will say it could have used some seasoning as it was a bit bland, but not a big problem. Parking was either complimentary valet or self parking on the boardwalk. The staff were friendly and speedy. It's a little cozy in the indoor seating area (basically just the bar area or on the bar along the wall) but the outside seating is a bit of a wait, depending when you go. I definitely want to come back and try the other delicious looking shellfish items, like the box crab and the lobster roll. Yum!",5 star rating,Patricia G.
9/9/2020,"Walnut Creek, CA","Got the box crab! Overpriced but pretty good. It came with coleslaw. We got take out and sat on the pier. The line is super long to eat at the restaurant, so I recommend take out too though it can be messy. We paid approximately 55 bucks for the crab.",5 star rating,Katherine M.
8/21/2020,"Los Angeles, CA",Good good. Is located at the end of the pier. Parking on the pier is best. Crab is always fresh. Definitely will be back.,5 star rating,Yasmin M.
3/4/2021,"Via Marina, Oxnard, CA","My fiancé and I enjoyed this place very much. We ordered the Spiny Lobster, Oysters, the shrimp ceviche, shrimp tacos and the lobster roll. Definently get a BANG FOR YOUR BUCK! Our waiter was very informative of the types of shellfish/ flavoring & knew how it was cooked as well. His service was also very attentive! Definently will be returning here our next visit to SB.",5 star rating,Destynee C.
9/20/2020,"Camarillo, CA","I really enjoyed my time here!!! The clam chowder is fresh and flavorful. We also got the mussels which were good but not crazy. My fiancé loved his abalone. It was light and savory. I had the cioppino. I usually don't like red sauces but this one was delicious. Staff was really nice. Though sitting on the end was cold, it was nice to be by the water!",5 star rating,D L.
12/31/2019,"Oxnard, CA","One of my favorite spots to grab fresh seafood! This place is usually really busy on the weekends.You can dine in or order from the take out area by the side of the restaurant and dine casually in the patio. You can order from the window and stay close by because they will yell out the order numbers when they are ready.The lobster roll is really good. They give you generous portions of lobster. The lobster tacos are also very delicious. If you love uni, you need to try their scallop and uni special. You can still see the spiny needles move around once your order is ready. They also have the best clam chowder! The clam chowder has amazing flavor. It's creamy and filled with generous amounts of clams.You can park for free for 90 minutes at the harbor.Definitely a great place to grab some fresh seafood with a lovely view of the harbor especially on a warm and sunny day.",5 star rating,Lily Y.
1/3/2020,"Los Angeles, CA",This place always have a queue. The trick is to get there at just after they open for a brunch/lunch or mid afternoon for some seafood indulgences. There usually are crab deals and seasonal local catches. So fresh! I'd recommend a bar seat (action seats) or outside in the patio or even order to-go to have on the pier or beach somewhere. That uni on scallops... mmmm,5 star rating,Eunice C.
8/19/2020,"Irvine, CA","The food here was yummy, great view (right on the pier) and the wait was fair (approx. 30 min for a party of 2 and a pup).Grabbed lunch here on Saturday, arrived around 1:00 and sat around 1:30. Ordered the- clam chowder, scallop ceviche, lobster roll and box crab. Clam chowder was really good, loved the added bacon bits (bacon is always a plus), the ceviche was fresh and the ratio between the ceviche to lime/tomato was good, the lobster roll was ok (I always forget the lobster is served cold) - in my mind I was thinking a warm roll, the box crab was really sweet (just a lot of work, lol - crack, scoop, peel).The staff were friendly, service was fast.Tips - bring a light jacket, it sure does get windy and pretty chilly. Smaller parties typically get seated faster. Hang around the restaurant after placing your name down- they call your name and if you aren't there well you missed your chance.Would definitely recommend and go back again.",5 star rating,Liah T.
1/19/2020,"Los Angeles, CA","Maybe it was the fact that we ate in instead of getting it to go, but I had a pretty rough go eating here. My party of three waited on their list for a while (20 min?) to get seated and the food was a bit overpriced... for what I got, anyway (shrimp tacos). For ppl considering, keep in mind that the indoors is primarily a bar (no tables, just counters) Anyway, once we got seated, the service was slowwwww - even to get our biIl! It might have just been us, though, since a couple of parties who got seated after us got served and left before us (a party of three). Maybe your experience will be better than ours, but just keep the following in mind when you go:- long wait list- Indoors has no tables- Avoid the shrimp tacos",2 star rating,Stuart M.
8/17/2020,"San Diego, CA","I feel terrible giving a bad review but I kind of think it's important to since it seemed this place had great reviews. We ordered everything. Lobster bisque, lobster tacos, crab cake sandwich, oyster shooter, and shrimp ceviche. Crab cake was super bland no flavor and dry. Lobster bisque was just straight butter. Lobster tacos were so oily and buttery. A lot of the over buttered made me think they were covering bad seafood. I have the worst stomach ache from sampling. Food was bland and way too over buttered.  Pricing was pretty fair and they give a good amount of food but the quality was pretty terrible. Would prefer way less food and for it to just be better.Thank god there is a public restroom not too far away me and my friends all felt pretty sick and had bad stomach pains",1 star rating,Jackie W.
8/2/2019,"Queens, NY","Was taking a day trip to Santa Barbara and saw this cute little seafood shack on the wharf. There was a decent amount of people waiting outside and a clipboard to add your name in the front. Once we got seated service and food was friendly and fast. I got the steamed clams in white wine sauce which were super fresh and delicious. Served with warm and a little charred bread. The broth is light but also a little creamy, loved it. The clams themselves were super pretty too. My boyfriend got the steamed crab with slaw and onion rings, the meat was insanely fluffy and just fell apart once you got it out of the shell. We happened to be there while Man vs. Food was filming and got invited to join the show! They brought out the uni on scallop and lime and chapino for us to try on camera. While being on the show was super cool, the food was unfortunately left out for a while waiting for the shoot and got a little cold. I love uni and the uni was sooo fresh, super rich and creamy. Unfortunately not a huge scallop fan so wasn't sure how I felt about the pairing. The chapino is essentially this seafood stew served in a bread bowl. While it looked awesome, I felt the sauce was too heavy for the delicate seafood, almost like a pasta sauce. However, my boyfriends mom had ordered it for lunch and seemed to really enjoy it so perhaps it would have been a lot better if it hadn't been cold. Prices are affordable, especially for such a great location. Put your name down, wander the wharf a little, and maybe you'll get to see some seals like we did!",4 star rating,Alice R.
11/4/2020,"Lakewood, CA","Me and my boyfriend came here mostly because I was really craving crab legs, I ordered a Pound of the the Alaskan crab legs which were $50 at market price that day. My boyfriend ordered the lobster roll and I also decided to order a plate of shrimp ceviche on the side. I Personally didn't try the lobster roll but my boyfriend said it was okay. The shrimp ceviche was also just okay, I'm Hispanic and I'm used to a lot more flavor in my ceviche, I wouldn't order it again. Now those crab legs though, those were AMAZING! So much flavor and so delicious! I would definitely recommend the crab legs here and i would come back for just the crab legs! Chefs kiss!",3 star rating,Susana R.
10/31/2020,"Sunnyvale, CA",Love their clam chowder and coconut shrimp. A bit pricy considering the portion but the location and freshness are there. A good place for first timer. For second try I'll simply order clam chowder:-),4 star rating,Tianjia C.
6/14/2019,"Sherman Oaks, Los Angeles, CA","I keep finding my way back to this place time and time again. I found this place in my early college years and I find myself coming back here once again.I think this town has a special way that tugs at the core of your heart that has you coming back for more no matter how much time passes over the years.  I felt lucky to be passing through while celebrating a handful of birthdays for my dearest friends. It was such a delight to get to celebrate in such great company, surrounded by friends, and to top it off with such amazing food. This place is like a souvenir you keep tucked away in your heart because every time you walk up that pier you fall right back in love with the dark wooden oak that constructs the structure, the gentle sounds of the waves crashing alongside you as you take a huge breath of the air while you're walking to the point.    Once you find parking on the pier and you start to take your leisurely stroll up to the tips of the pier it is really hard to steer away from their display of fresh lively crustaceans that are exploring in their tanks. The little ones are always fascinated and adults alike. At the Santa Barbara Food Company, their food is as fresh as can be swimming lively minutes before they are served to you. They have rock crabs, lobsters, live uni, crab cakes, & so much more. The food and the experience always feels priceless because of the company that traveled with you on that journey to get there. You just have to anticipate the possible wait time during high seasons and rush hours.",4 star rating,Jennifer C. L.
10/9/2020,"San Diego, CA","We were so glad your open and now with more outside tables that equals longer waits if you don't get there early. Still the best and why we drive the 3hrs for the freshest seafood. Just amazing lobster roll regardless of coast that's light on the mayo, and who would've thought capers could change the lobster roll so much.",5 star rating,NYSD G.
10/5/2020,"アイラビスタ, CA",Love it! Fresh Uni is sooooo good! Abalone rice is delicious as well! Just feeling a little cold sitting there.,5 star rating,Wen G.
7/18/2020,"Temecula, CA","7-18-20 The food was really good! I got a lobster roll which was great, the bread is fresh and  they pack in a lot of lobster! If you don't want to wait for a table they have some outdoor seating on the side, you can order your food to-go and eat over there instead of being waited on.",5 star rating,Amber B.
1/31/2021,"Corona, CA",Loved then food! I got oyster shooters super fresh and delicious. The waiter was helpful and informative about how each oyster tasted whether it was salty or sweet. As my main meal I got the Cioppino in a bread bowl. I'm being honest I've had better only because I love mine with more broth (the bread absorbs it) and I prefer a little less tomato flavor and more zesty but still a very good Cioppino don't get me wrong! But for me the winner was the Maine Lobster! They didn't have their local lobster this time due to economic conflict of China buying it all up and making the demand price way higher meaning $75- $100 lobster for us hence they stuck w the Maine lobster for $35. Hey I'll take $35 lobster over $75 any day! It was absolutely delish and very meaty! So I had nothing to complain about. Oh except that there was no Uni when we went 1/30/21 but that's because rainstorm hit the day before which made it unsafe for them to dive for those fresh local Uni. I'll definitely be trying it someday!,5 star rating,Kathleen N.
6/5/2019,"La Puente, CA","I've heard that the Santa Barbara Shellfish Company is a must whenever one visits the area, so on our little road trip, we made a stop for lunch here.  It was a Sunday and we arrived at about 12:30 pm and we didn't get seated until about 1:45, so definitely make some time for this place.  They do have a little window on the side where you can just take your plates to the tables outside but it's all exposed to the seagulls trying to steal your food so we didn't opt for that.  There's parking right on the wharf free for 90 minutes, but we didn't know so we ended up finding unlimited parking for free out on the street.  It was a good thing we did though, because we spent well over 90 minutes for this whole thing.  The inside is all bar seating and the outside is all booth seating, so if you don't mind sitting at a bar, then definitely put ""First Available"" when you sign your name in on the waitlist because more people are going to want to put ""Outside"" as their preferred seating.  We ordered the Live Sea Urchin ($21.95), Local Rock Crab Special ($28.95), Garlic Baked Clams ($14.95), Shrimp Ceviche ($13.95), and the Lobster Roll ($19.95).  Between the 4 of us, it was just enough food to get us to a decent level of fullness, but not completely stuffed.  The uni and the rock crab special were the more popular dishes that everyone seems to get, but I really liked the garlic baked clams the best, just because it's way easier to get the meat out and it has a lot of flavor to it.  The uni was still good, but judging from other peoples' photos and looking around at other peoples' plates the scallops under our uni didn't look nearly as big as theirs, so the sizes aren't consistent and we were a bit disappointed.  The crab was huge, and it was a good thing that it came with onion rings because I don't think I would have gotten full from just the crab.  They give it to you with some lemon, butter, and cocktail sauce so that you can dip the crab in it as well.  It does get messy when you eat it, so be sure to put your phone away so that it doesn't end up smelling like crab for the rest of the day.  The shrimp ceviche looks like a lot, but in reality they just pile the ceviche on a bed of lettuce so that it looks like it's more than it really is.  I'd rather they just put what they're giving us in a bowl rather than have it being deceiving.  The ceviche itself was really good though, it was very light and refreshing.  The lobster roll was good as well.  I think if you wanted to get full from just one dish, you would be good with just this one, because it also comes with cole slaw and onion rings.  It's really light and the bread isn't too hard either so I could still bite through it with braces.  However, the bread was burnt when we got it. Everything you get here is really fresh, which is probably why this place is so popular.  Overall, it's all pretty good, but it's nothing too different or unique from other seafood places that I can find in San Diego.  I don't think I'd wait over an hour for this again, but maybe I'd come back when it's not during peak hours.",3 star rating,Jenny T.
1/26/2020,"Denver, CO",This was the best restaurant I went to on my entire vacation. Chowder was excellent. I'm from New England and spend my weekends in Maine and Boston getting clam chowder. I tried quite a few on the coast and nothing like this one. Love it. Met some cool people here too! Great location as well! Can't wait to go back!!!,5 star rating,Samantha K.
2/20/2021,"Lake in the Hills, IL","Quite possibly one of the worst places we've ever eaten! Food was seriously lacking seasoning and the ""fresh"" lobster was previously frozen. Everything we ordered was definitely inferior.",1 star rating,Barbara L.
2/5/2020,"Sacramento, CA",It was so good I went twice in a row. The spiney lobster was cooked perfectly. It was the best one  I've  ever had. I also really enjoyed the Uni appetizer and the abalone with basil rice if you enjoy the delicate flavor of it. At other tables the ceviche and crabs Aalto looked incredible. Thanks SB Shellfish I'll be dreaming of that lobster for a  long time.,5 star rating,Kristen P.
11/30/2019,"Marina del Rey, CA","I'm all about customer service and hands down this place has the worst. We came in (family of 4) on a rainy day. We signed our name on a roster and patiently waited for an inside table. The server informed us there was seating outside. However due to one of our parties having bronchitis we asked to please sit inside. The server kept insisting outside and we kindly told him we would wait for an inside table. We stood there and two of our members of our party sat down. (Both 70 years of age - they both don't do well standing for long periods) and two people stood up while reading the menu. Then another female server came and told us to stand elsewhere because we were ""hovering over customers""That was exceptionally rude. We barely stood there and she was giving us attitude. Worst service ever",1 star rating,Yesenia E.
5/20/2019,"Anaheim, CA",After walking all over SB and the pier I decided for an early dinner and chose the Santa Barbara Shellfish Company from my selection. This is my second visit but my first review. Location: The Santa Barbara Shellfish Company is located on the far end of the pier on the right-hand side. The pier offers free parking for the first 90 minutes and it should be plenty of time if you just coming here for dinner. Atmosphere: This place kicks butt and it's beautiful decorated. The inside seating is very tight with mostly bar seating. They do have a nice patio but during my visit it was too windy and cold to sit outside. Food: I choose the Clam Linguine and it didn't disappoint. The Linguine had a nice bite to it and the clams where very tasty. The butter sauce with garlic and parsley was the bomb. I loved how the managed to have the clams taste so different. Verdict: Hands-down a solid 5 for great tasting and reasonable priced food plus friendly service. I'll be back Enjoy and Bon Appétit.,5 star rating,Huey B.
8/25/2020,"Garden Grove, CA","Came here for lunch, ordered two lobster roll plates and a roy rogers. I ordered to go on the side area and service was fast. Once we got our food we went to sit on the available tables. The first bite of the lobster roll just blew me away. It was mouth watering and very juicy and meaty! It was very filling and worth the price!",5 star rating,Vanty S.
