date,location,review,stars,username
12/11/2020,"Agoura Hills, CA","Great views and all the food is stellar, oysters on point and good atmosphere. Covid has shut down outdoor dining but when it reopens I highly suggest the upper deck seating. View of marina is great.",5 star rating,James M.
11/12/2020,"Lawndale, CA","I'm from LA, and I've had clam chowder from here and the bay, and the clam chowder at Brophy Bros is the best I've ever had, for real! Even their fish and chips light battered and so soft and tender your teeth sinks in like its cotton candy, never had fish and chips that bomb before. Clam chowder though I'm telling you this is the best right here! Great service, atmosphere and great food check it out!",5 star rating,George H.
9/6/2018,"Monrovia, CA","Came here for lunch on a Tuesday afternoon and was able to sit outdoors. I love the view of the water with the boats sailing by. We started off with the hot combo which allowed us to sample a little bit of everything! The clams and mussels were definitely my favorite. We also ordered the seafood pasta and fish and chips. The fish and chips were standard but we loved the seafood pasta! It comes with shrimp and scallops and is sooo delicious!If it were for food alone, it's definitely 5/5! However, as many have mentioned, parking is a little tough. There are very limited 90 min spots available in the lot. Service also could be improved. We sat near a couple who arrived at the same time we did but our server barely came by whereas the other couple's server came by constantly. I know it's a practice for some servers to drop off the check early on in the meal but come on, our plates were still full.",3 star rating,Soki T.
10/21/2018,"Rosemead, CA","Great place for seafood!I came here on a Sunday afternoon with my boyfriend. We were hoping to grab a late lunch so we were here at around 2pm. There was no wait at that time which was great because many reviews here state that the wait is often quite long. We opted for the crab cakes and a bowl of clam chowder. Our orders came through fairly quickly and both the dishes were delicious! I have had clam chowder from many places and they are usually filled with fillers rather than clams, but at Brophy Bros you actually get clams in your chowder! The crab cakes also were made up of primarily crab. Again, most places usually use fillers such as veggies or a lot of breading. You could taste the seafood and how fresh it was in each bite!The service was wonderful and very attentive. It is a very family friendly place to eat some great seafood right on the docks! It is a very casual restaurant where everyone is gathered to enjoy the food and have a great time. Overall, I would be back next time I am in Santa Barbara!",4 star rating,Michelle T.
1/16/2021,"Santa Barbara, CA","Excellent view excellent food always. The girls do a fantastic job. It's our joint and always fun to get a stool next to a friend or someone from out of town.  Everything is great on the menu and I think I have tried everything.  I love the freshly made  seafood stew since I can't seem to spell   Fresh cold or hot seafood plates are excellent   Chowder is perfect. You don't have to sit at a stool, there are indoor and outdoor tables usually a short wait but u can have  a glass of wine or cocktail at the standing  outdoor bar. It does get busy and you may wait a bit, but it's worth the wait. It's hands down the best place to enjoy the boats, water, with picturesque views. It's great to  hang with the local people too. Love the girls now running Brophy's , friendly, thoughtful and they work hard , should be Brophy  Sisters now!  It's hard to brag about my favorite place,  as I don't want it to get too busy.  One other point that I love about Brophy's it is a great place for anyone to go alone, grab a stool and feel totally  welcome.  The staff are so friendly and there is always a local to ask questions about Santa B,  if you are visiting. Currently in Oregon for ski season which is great but I  am missing it immensely !",5 star rating,Sandra D.
9/20/2018,"Paradise Valley, AZ","Every year we come to Santa Barbara and every year I have to get my fix of Brophy Bros. We come when we think it is least crowded and the bar seating is open on the first level. This year, we got there and the downstairs was closed to our disappointment (different hours). We went upstairs to the main restaurant level. All was filled except some ""standing"" open room at the outside bar.We ordered our usual Bloody Mary and Bowl of New England Clam Chowder and ate standing. Delicious as always, though I don't think I would like eating a whole meal standing. Atmosphere: Great food with a view, Food: very good, Service: very good.",4 star rating,Melody K.
9/6/2019,"New York, NY","Their clam chowder!!We also had the assorted hot plate appetizer, sea bass, and ahi tuna. The hot plate was delicious as was the clam chowder. Not too crazy about the sea bass. It was a little over cooked. The ahi was huge! My boyfriend seemed to like it. Definitely interested in trying other dishes from there!",4 star rating,Jamie C.
1/5/2020,"Los Angeles, CA","Having just returned from a trip to the east coast where fresh oysters and seafood are not only plentiful but delicious, I had pretty high expectations. The food isn't bad but you won't be having daydreams about it anytime soon. We ordered the hot platter and it seemed like the count on some of the seafood was off (which worked in our favor because I preferred the clams to the shrimp at this particular place). Everyone from the host to the waitress to the food runner was polite and nice. Everything else is what you would expect from a tourist trap (great views, close to the downtown area, long waits, mediocre food).",3 star rating,Samantha J.
9/4/2019,"Beverly Hills, CA",Service was great. Food was tasty. Crowd was chill. Ambiance was casual. Bar is looooonnnng. Nice touch.,5 star rating,Pedro A.
8/16/2020,"CANYON CNTRY, CA","We can't pass by Brophy Bros for our anniversary dinner. This was our 40th and as good as ever! Always hands down,  the best fish and chips year after year without fail. The fish is fresh and always fried to perfection. Great batter, light and crispy. We had the battered shrimp too and also perfect! Great service. We always feel welcome and cared for. Love you Brophy Bros. See you next year! Btw we have the same experience at the Ventura location. Always the best!",5 star rating,Teri G.
8/18/2019,"Los Angeles, CA","I was really struggling with the number of stars to give, but the food was just too good to not give more than 3 stars so I'll start with that. My boyfriend and I had started off dinner with the calamari and ceviche appetizers. Oh my goodness. Some of the best seafood I've had in a long time. Everything was fresh and I was surprised at how good the calamari was as it wasn't so chewy as I've had it at other places. I ordered a drink called the dark and stormy. It was good. I wouldn't say cocktails are their specialty here, but at least they've got a bar. Those two appetizers were so much food but we decided to order entrees anyway. I ordered the seafood pasta which had shrimp and scallops. There was so much flavor that I couldn't help but eat more even though I knew I was already stuffed with a few bites. I took the rest home and it was still delicious warmed up a day later. My entree also came with a cup of clam chowder and it was pretty good. I didn't notice the ratio of potatoes and clam, only the amount of flavor. My boyfriend wasn't too crazy about his salmon entree as he felt it lacked flavor and was bland. The part where I wanted to give 3 stars was due to the crowds right next to people trying to dine at the tables outside on the second floor. You could literally have patrons' butts in your face while you're dining. People kept brushing up against us as you're allowed to stand outside the bar window and hang out. It really took a damper on our experience as someone even dropped a glass right by our table that sent broken glass flying near our feet. If I return, I would definitely ask for a table inside even though the view of the harbor was really nice.",4 star rating,Rachel B.
7/12/2020,"Santa Barbara, CA",I send 20 customers a day here.  Why I like is the two-sided menu.  One side kids menu and pub fare... opposite side great $25 a plate options...,5 star rating,Tommy S.
7/6/2018,"La Cañada Flintridge, CA","NICE HARBOR VIEW AND GREAT FOOD!DETAILS=======My son and I had lunch there on Sunday, June 24, 2018 on our way to Alisal Ranch in Solvang.  He was driving and my non-seafood eating husband had driven up earlier in his own car, so we were thrilled we could go to a seafood restaurant.FOOD: 5/5 STARS==============I just ordered a big bowl of their clam chowder which was amazing.  It was the best clam chowder I think I've ever had.  My son ordered the salmon with cole slaw and rice with a cup of clam chowder.  He loved everything too.  I also ordered a Bloody Mary, but that could have been better.ATMOSPHERE: 5/5 STARS=====================Upstairs open air restaurant with a great view of the harbor.  It is totally casual and not fancy which is my cup of tea.SERVICE:  3/5 STARS==================This could be a little better, but they are really busy.  It would have been nice if our server checked in with us to see if we needed anything which she did not.  We also had to wait quite a while to get our bill.PARKING:  3/5 STARS==================Not good if you want parking nearby.  You will be parking in the big pay lot south of all the restaurants.  RECOMMENDATION:I'd go back and I am sure my son would too.",4 star rating,Cydney M.
7/28/2020,"Irvine, CA","Delicious! Loved the clam chowder, with fresh sour bread dough, their seafood pasta was excellent and great service!",5 star rating,Dimple T.
11/12/2020,"South Jordan, UT",The best breakfast I would ever have. Every time I come to California to work I will drive out of my way five hours round-trip to have breakfast here!,5 star rating,Sarah T.
7/6/2019,"Lancaster, CA","Great choice here in Santa Barbara. Sat dockside at the clam bar and got the fish and chips and peel and eat shrimp - good service, quick delivery - hot and fresh and very tasty!! A bit cheaper than the other spots around the harbor, too - we got to sit and watch the fishing boats come in and clean out their catches - and other boats, too- paddle boat groups and kayakers - nice atmosphere - really enjoyed the meal and the ambiance. Highly recommend if you are out this way.",5 star rating,Liane R.
7/29/2020,"San Diego, CA",Best clam chowder and garlic baked clams. Seriously- best items on the menu. We always make sure to hit this place up when we're in town.,5 star rating,Amy M.
10/3/2020,"Irvine, CA",Not quite sure what the big deal is about this restaurant. Good location by the water but I didn't feel it was worth the wait. The clam chowder was good but everything else was just so so. I read all the Yelp reviews and was looking forward to a wonderful seafood dinner. This is a very casual dining stop so don't overdress and request an upstairs table with a view.,3 star rating,Lawrence M.
2/18/2020,"San Diego, CA","Reached SB after a long CA1 drive from SJ, only to find our accommodation cancelled for no good reason and rest of the town completely booked. While we were trying to find a roof to sleep under, we were delayed for our dinner at Brophy's. These guys not only graciously let us order 10 minutes before closing, but the kind staff also gave wrote down some recommendations for us for alternate booking. We order the seafood pasta, tuna melt sandwich, and some chowders and everything exceeded our expectations. Google maps ended location abruptly, so we had parked a bit far and walked to the unassuming place. No one rushed us even though we were the last guests and the ambience was perfect for a seafood lover. Ultimately, we had to drive all the way to Los Angeles for our stay that night, but the warm service here  will remain our most cherished memory of Santa Barbara.",5 star rating,Sid W.
7/23/2020,"Glendale, CA","I recommend this spot, the food was delicious and the service was great. Try the margaritas  I am definitely going back",5 star rating,Oscar A.
7/20/2018,"Markham, Canada","I had a great time having dinner in Santa Barbara at Brophy Bros. Not only was the food delicious but the view was beautiful. We had a short wait for our table which gave us a chance to take a scenic walk along the harbour boardwalk. Before we knew it, our table was ready and we were warmly welcomed by the excellent staff here. I have to say the service was way above par! I had the ahi tuna salad that was such a refreshing summer dish perfect for what I was craving that night. The combination of enjoying the food with my family in this relaxed atmosphere while watching the sun set over the harbour made a truly unforgettable night.",5 star rating,Linda M.
7/3/2018,"Long Beach, CA","This restaurant was recommended by a staff member at the inn we were staying at.  The 45 minute wait was worth it!Service:Excellent and attentive service. As soon as you are seated, a fresh batch of warm bread is served with butter.  Our drinks were continuously being filled without asking.Food:We ordered the calamari as our appetizer and it was delicious!  I ordered the sea bass and my partner ordered the swordfish. The sea bass was fresh, flaky, and was bursting with flavors!  The swordfish was fresh and full of flavors as well!  We ordered fries as a side and it was yummy too!Location:Our hotel was a 10-minute walk to the harbor, so we just walked instead of being concerned with parking.  The harbor is small and peaceful.",5 star rating,Claire G.
6/18/2019,"Los Angeles, CA","Nicely located by the pier looking the boat  docking area. The upstairs bar seating or the balcony is highly recommended. The bartender/server takes your orders, cooks your steam clams and prepares your oyster shooters. Wow.Food was tasty and simple. The ambience is relaxing and easy like Sunday morning. Really crowded so get there early.",4 star rating,Mark R.
1/6/2020,"Los Angeles, CA",We wanted to try some great seafoods while in Santa Barbara and the hotel staff recommended as to go to this place.Horrible!I don't think their seafood is fresh at all! Crab legs are so tiny small. We also ordered steam clams and not impressed. Garlic clamps and baked oysters are good.Drinks are worst!,2 star rating,Chloë N.
8/17/2018,"Pasadena, CA","Heard that Brophy Bros was a classic SB spot but that it would get packed quickly, so we head over 15 mins before they opened to stand in line and were able to be seated in the first wave. This is one of those casual, no-fuss seafood restaurants where it's a bit noisy but the atmosphere is laid back.Because it was the first time we were there, I decided to split a hot and cold seafood combo with a friend to get a sample of a number of things. Hot combo is $18.25 vs cold combo $17.75. Both were good, but I ended up liking the hot combo more. While the ceviche, raw oysters and clams on the cold combo was good, there was a huge amount of salad that didn't have much dressing on it. The cold shrimp were good, but hard to peel. The fried calamari and clam chowder were both okay (chowder was on the saltier side). Another friend ordered the Dungeness crab platter, but was disappointed with how little crab there was in comparison to the amount of salad. Oyster shooters are standard price ($3.50).This probably wouldn't be on the top of my list of places to eat at in Santa Barbara, but I certainly wouldn't be against coming here again with friends.",3 star rating,Clarice C.
9/21/2020,"Las Vegas, NV","The service was wonderful! We started with a cup of clam chowder. It's one of the best I've had on the West coast for sure. I wish I got a whole bowl. There was definitely a lot of clams in there. Unlike some that have cheap fillers. It's a must try. The garlic clams were yummy; garlicky and quite filling. Our entrees were the ciopino and fish and chips. A lot of seafood in the ciopino. It was alright. Not terrible. But not something I'd get again. But i can see why its a popular dish. Fish and chips were on point! Fish was nice and crunchy on the inside, soft and flavorful inside. I used both the cocktail and tartar sauces. The fries were perfectly cooked and seasoned too. Definitely a costar of the dish.",4 star rating,Ruby R.
1/15/2020,"Novelty, OH","Referred here by locals while looking for a local joint with seafood.  Wed night in January; cool weather but inside was packed and outside was comfortable for us midwesterners. Started with beer boiled shrimp which were solid.  Clam chowder was outstanding.  Could've eaten five bowls but one cup was very filling.  Entrees were both blackened fish; one sea bass and one mahi.  Both very good.  High point of the night (and really, of our trip in general) was the service. Everyone we dealt with was attentive and on top of things.  However, if you ever visit, we would strongly suggest you be seated at one of Gabi's tables. She is without a doubt one of the best servers we've ever had.  Friendly, knowledgeable and very outgoing. She made the night for us.",5 star rating,Jim A.
2/19/2021,"Laguna Beach, CA",Simply put - a yes.  Great staff & atmosphere.  Seafood is so well prepared you'll stop the bite and slow down to thoroughly enjoy.  Oysters (raw) were excellent as were the baked.  Yet the meal experience will be incomplete if you don't have their clam chowder... a must have.  Harbor views / location dials it all in.,5 star rating,LindaGG K.
5/16/2019,"Santa Barbara, CA","Brophy Bros is such a classic place to try in Santa Barbara! It's located on the harbor so the best place to park is in the Santa Barbara harbor parking lot.  With the amazing views, delicious food, fun cocktails and amazing service what else can make this place even better?!This place can get very crowded so I would recommend to go here on a off day or night or just be prepared to have to wait! The restaurant itself is not that big which is why the wait time can be long but it's worth it!They have some of the best clam chowder I have ever had here! It comes in a bowl or a cup and they even have an awesome soup/salad combo! They have delicious mussels and clams here! Even the crab cakes and fish and chips are so fresh! I love the crispness on the fish it's so good and not too overpowering. This past time we finally decided to the sea bass and wow it was probably the most delicious fish I've ever had! The butter sauce totally made it and I loved it! The fish was very fresh and not fishy at all. I can't wait to come back and to try it again! We also tried the cocktails of la paloma and the mai tai! Both were super delicious!Overall I also have a great time here! With the freshest food, incredible views, and fancy cocktails this place is a great place to come any day of the week! I can't wait to come back here soon to grab another cup of that incredible creamy clam chowder!",5 star rating,Stephanie W.
5/17/2019,"Los Angeles, CA","It's been a while since I've been here. Definitely one of my favorite stops in SB.Place is popular dining destination and often times there's long wait. Fortunately, We came on weekday late afternoon and it was hardly crowded. Got seated right away outside on the balcony which offers amazing view of the harbor. Definitely the best seats in the house. The restaurant is located on 2nd floor, accessible both by stair and elevator. They don't take reservation, but Worth the wait. We started off with a craft beer and a cup of the clam chowder. Their clam chowder was really good and had a good amount clams in it. Excellent texture and flavor...reminds me of delicious clam chowder I enjoyed during my visit to New England. Between two of us, we ordered seafood cippino and seafood pasta. Love the cippino, which in my opinion is best around. The broth was plentiful, super flavorful . It was loaded with lots of seafood, which was perfectly cooked to plump tenderness (check out picture and video that I posted. Be prepared to drool!) Our meal came with complimentary bread, perfect for soaking up the incredible juices. We must have requested at least 3-4 more helpings of bread, so addictingly good. Seafood pasta was fabulous too. The shrimp and scallops were big and juicy, accompanied with lovely sauce. We both ate every morsel, continuing to eat it for the flavor long after we were satisfied, probably would have licked the bowl if there wasn't too many people around...hahaha!All in all, fabulous seaside meal worthy of many more returns. Good friendly and quick service too.",4 star rating,Leo C.
9/28/2020,"Oakland, CA","FOR THOSE LOOKING TO DO TAKEOUT!!For take out orders, you HAVE to order online. Don't try calling. They won't pick up. You cannot order over the phone and you can't order take out with the hostess. They have a LIMITED takeout menu. You cannot order anything that's on the regular menu but not on the takeout menu. Dont try ordering the seafood pasta for takeout. Cause you can't. They apparently don't know how to put pasta in a box. Unless you're a kid. I don't know why you can't have the same menu for dine in and takeout. Seems pretty backwards. Just throw it in a takeout box... cmon. Are you trying to lose business.",3 star rating,Jon C.
5/13/2019,"Phoenix, AZ","Busy busy place for a reason.  Come, drink and enjoy your seafood favorites.   This is a staple joint for SB.",4 star rating,Jennifer S.
7/6/2019,"Bakersfield, CA","My family has been coming here for over 20 years! The food is always delicious and the service is amazing! There is usually a wait time for tables (45-90 min), but the food is 100% worth it. You can walk the breakwater and watch the boats come in and out of the harbor while you wait.  The Cioppino is AMAZING! the seafood is always fresh and cooked perfectly!",5 star rating,Allie M.
9/25/2020,"Whittier, CA","The service is excellent and the view is top notch.  Clam chowder and burger was good. However the scallops in my seafood pasta was undercooked.  Also the seafood in my wife's ciopino didn't taste fresh.  Maybe the cooks were just having an off day, not sure.",3 star rating,Moses M.
10/10/2020,"Burbank, Los Angeles, CA","Food was great! But waiters were a bit rude looked like they hated their job, I was asking for extra stuff and I got a eye roll! Other than that food was amazing!",3 star rating,Claudette G.
6/25/2020,"Buena Park, CA","So it's located right by the harbor and was a bike ride away from our hotel (Las Brisas Del Mar Inn) Such a cool area. The restaurant is located on the 2nd floor overlooking the harbor. Staff wearing masks, were very attentive and always seemed to pass by at the right time!  I got the blackened seabass with clam chowder and my friend got the brophy burger and calamari which were all so delicious! Definitely a filling dinner! Would definitely come back!",5 star rating,Cassandra Q.
11/22/2019,"Santa Maria, CA","Me and my daughter just happened upon this place on a Sunday while we were waiting to head to a baseball game.  We put our name on the list and was told there would be a 20 minute wait, the place was packed.  It turned out to only be 5 minutes before we were seated.We got seated outside right next to an open window next to a bar where people were also standing being served drinks and food.  So it was SUPER crowded.  The wait staff have a hard time squeezing through there, probably not the best place to let people stand.  They're literally right next to your table, and the table behind you is really close as well.  You can't scoot your chair out very far, you really have to count on others to be polite.  The gentleman behind me was not.  He kept bumping me.  But... beyond that.  The food was delicious and the view was beautiful.  We ordered the peel and eat shrimp to start and they were perfect.  I then got the clam chowder which was flavorful and hearty before my Swordfish which was served with rice.  The swordfish was flaky and delicious.My daughter ordered the shrimp pasta, which was way too much for her to eat.  We definitely ordered too much food but we wanted to try it all.  There may have been bread as well?  Everything was so good.Aside from the crowded area and people bumping into you, it's for sure worth it.  It's pretty pricey, it was around $70 for our lunch, but i will be back.",5 star rating,Brandi G.
7/20/2019,"Los Angeles, CA","Came here on hotel's recommendation and honestly, it was aight. It certainly was not worth an hour and 45 minute wait (which started with an hour quote from the host but kept getting extended little by little). We ordered the blackened seabass and blackened mahi mahi. Mahi mahi was not good. Seabass was good but again, not anything worth the long wait or hype. Skinny margaritas were good too. Would I go again? Probably not.",3 star rating,Sonia R.
6/27/2020,"Chapel Hill, NC",Fantastic!!! Definitely going to be eating here every time I come to Santa Barbara!!!!!,5 star rating,Brice J.
4/24/2018,"Houston, TX","When asked where can I get the combo of scenery for lunch by the water, dining with locals, good seafood and no white table cloth in Santa Barbara..... I got several recommendations (including my Uber driver) that I needed to go to Brophy Bros. The +2000 Yelp reviews sealed the deal too!Settings: small quaint upper level resturant which sits in the Santa Barbara Harbor. Very very rustic with  a narrow deck with tables and bar overlooking the harbor with open windows. Resturant is small, so expect a wait but seems to turn tables pretty quickly. Food: Started with steam shrimp which is served w/ cocktail sauce and a lump of horseradish with the sauce. As an east coast it's been awhile since I've had good steamed shrimp. The shrimp were fresh, sizable and well seasoned. Definitely a starter I recommend. For my actual lunch I took a different turn. I had a shark sandwich. Coming from a area where cod and tilapia (neither I care for) is commonly offered in many restaurants, I thought I would try the shark. I would give the sandwich 3 1/2 stars. It was grilled, fresh (which I liked) but lacked seasoning but all in all not a bad sandwich. Sides slaws and fries.I would definitely go back to try other dishes including another round of the steam shrimp.",4 star rating,David G.
6/14/2020,"Phoenix, AZ",Great food! Best clam chowder in the area! Fun atmosphere and view at the upstairs bar. The Ventura location is also exceptional.,4 star rating,Donna R.
3/31/2021,"Mukilteo, WA","3.5 stars. Extra half for the delicious clam chowder. Tried this spot for dinner as last resort due to no reservations available elsewhere. Smaller menu than expected-maybe due to Covid. Outside seating only also from Covid restrictions. Nice patio with heaters around but not putting off much warmth. Wife chose bowl of chowder with side salad and after a few easily answered questions I chose fish sandwich with a side cup of chowder. Today's fish was Mahi-mahi, grilled. We both thought the chowder was very good. Stand your spoon thick, flavorful, and full of clams. She finished every bite and I easily could have eaten more. Her salad of mixed greens was pretty standard but the garlic Parmesan dressing was unique and delicious IMO. Another item we would have enjoyed more of. Unfortunately the fish sand was pretty much a miss. I will say the fish itself was darn good. But, who serves a fresh fish sandwich on sliced toasted bread? Where is the sturdy bun? Also, the bread had no dressing of any kind, just a tiny bit of tartar on the side. Leaf lettuce, a fat tomato slice, and some ridiculously thick slices of raw red onion. Once you put some tartar on it it just slid around and was impossible to eat like a sandwich, falling all over my plate. Once deconstructed and eaten with a fork it was tasty but not what I expected when I ordered it. Add in the difficult time it appeared the server to pay attention to our needs out on the side patio and we left disappointed.",3 star rating,Brian M.
6/12/2019,"Denver, CO","Windy day but still pretty packed place at 3pm.  came for a ""snack"" before dinner after reading all the reviews.  The menu is simple.  fried vs not fried food. got the hot and the cold seafood platters to start.  fresh seafood but hard to judge a place by it's raw platters.  the hot platter was good but nothing really mind blowing. their clam chowder was actually a disappointment for me.  flavorful but ive had better at other seafood restaurants.  their mixed cocktails also taste premade (i.e. their margarita).  nice views while chowing down at a bar/pub atmosphere.  but nothing ""must eat at"" in my opinion....but call me a food snob.",3 star rating,Diana W.
1/2/2021,"Turlock, CA","Amazing food! Best clam chowder, calamari rings, fish and chips, Shrimp and calamari pasta. Warm sourdough bread. Absolutely delicious! First time and we will be back.",5 star rating,Desirae M.
6/10/2018,"Redwood City, CA","The restaurant wait here was ridiculously long. The heaters outside dont work very well and I was freezing throughout dinner. The hot appetizers were pretty good. Mussels, clam chowder, oysters, etc. Super fresh and tasty. However, the main entree (which took forever to be served by the way), was way overcooked and dry. Seabass is actually a rather forgiving fish, so I'm not sure how they could have eff-ed it up so bad. Service left much to be desired. The server didnt bother to let us know that our order was going to take a long time. They all seemed to just be standing at the entrance with the hostess instead of actually waiting on tables. It was a super disappointing experience to dine at the restaurant :( However, I highly recommend the bar downstairs where they serve drinks and food as well. You get your food much quicker, it is less crowded, and they have plenty of options. Oh, and their bloody mary is amazing.",3 star rating,Christina N.
11/29/2020,"Santa Barbara, CA","I'm a local and I've been going to Brophys my entire life, but recently I was there and overheard the manager Nora talking negatively to another employee about a patron! I found it to be completely unprofessional and tacky. That particular day my peel and eat shrimp was really mushy and the ceviche tasted old. Maybe she should concentrate on her job rather then talking about customers that are paying for good food and service!",1 star rating,Denise S.
6/3/2019,"Torrance, CA","Not a fan of the food or the ambiance! We came on a Monday afternoon and it was really crowded. The waitress had difficulty seating us, a party of 2. There was a 30 minute wait, but my friend wanted to wait and said we could order some appetizers at the bar. There's literally no room to move around at the bar when it's super crowded, and people just leave their stuff on the counter to ""save"" their spots.We ordered:- hot combo: shrimp was very plain and a little overboiled/shrimp was old, oysters rockefeller tasted a little sour even before I squeezed lemon over it (which is a bummer because I LOVE oysters), the topping on the baked clams were really unpleasant and didn't work with the clams at all. - ciopinno: super fishy tasting, the sauce was incredibly bland. It came highly recommended so this was a disappointment too- mahi mahi: incredibly small fillet of mahi mahi, and really dry and bland. The side of salsa had no flavor either, which made me really sad.I really do not get the hype about this place, and I would definitely not come back.",2 star rating,Claudia C.
4/1/2018,"Austin, TX","During a trip to Santa Barbara, I revisited a bunch of bookmarked seafood places to check out. Brophy Bros was one of them but unfortunately, we didn't go there for lunch and went elsewhere - huge mistake!! After sailing, I still had the chance to check out Brophy Bros and my boyfriend and I decided to split the hot platter appetizer since we were still pretty full from lunch. It was so good. It made me regret not coming here for lunch.Brophy Bros is located right in the Santa Barabara Harbor so you get a beautiful view of the harbor and mountains. The place has a great vibe. I definitely will be back for my seafood fix when I'm back in Santa Barbara!",5 star rating,Sasha G.
1/14/2020,"Los Angeles, CA","Cold plate looks and taste disgusting. Service nice and friendly, clams chowder was good,  but after cold plate we moved to other restaurant.",3 star rating,Andrey L.
1/2/2020,"San Francisco, CA","My advice, close to 6PM... sit outside towards the ocean....not for the view of the sea, but to watch the fishing boats come in to off load their catch.  When I was there a boat came in with a load of huge crabs... just amazing.",5 star rating,Jerry W.
11/7/2020,"Orange, CA","Just know that they only take orders online. Don't call & don't go in  & try to order. Once you figure that out, the food was the best. The fish & chips, shrimp & clam chowder are the best in the area.",5 star rating,D V.
1/10/2019,"Santa Barbara, CA","This is my most frequented restaurant probably in life. It is the pace I went for junior high graduation, first restaurant after I had a child, and my first date (maybe many hehe). I stick to the easy menu items like the tuna melt and fish and chips. Yes, best tuna melt in town and the cold slaw and fries are great leftovers the next day. The wait can be ridiculous, especially in the summer, but taking a nice walk in the harbor and enjoying the ocean is the key. Plus, if in a rush, just stop at on the alley downstairs. If you want a quick meal, hunt for a spot at the bar and remember it is full menu!!!",5 star rating,Lindsay W.
9/11/2020,"Lancaster, CA","Good service, good food. This is a popular place located at the harbor--there was a wait. We were seated upstairs. The gentleman at the bar was our server; he was very pleasant. We had fish and chips. The fish was hot and crispy, and came with a tasty tarter sauce and red fish sauce. It was a good meal for a good price. We'd definitely go back.",5 star rating,Kim Z.
12/7/2019,"Los Angeles, CA","Definitely a must visit when you are in Santa Barbara. Fresh seafood served daily, what are you waiting for? Waits are long, so be prepared. Patio/balcony seating with their steamed seafood pot was to die for! Amazing view (if you are an ocean lover) + amazing food is a two thumbs up! Service is mediocre as the restaurant is super busy.",4 star rating,Angela W.
6/12/2020,"Upland, CA","The atmosphere and ambiance is great. The staff can be hit or miss. Very pleasant but poorly trained. Reaching over your plate to pick up a used dish.... or forgetting that you asked for a straw, even if it was a paper one for 10 minutes... couldn't be that busy, social distancing right? Less clientele so why would it take so long? The food was okay I guess. Had way better dishes inland. My lady thought the chowder was really good but her bass was a little over cooked. Not pictured. The cioppino was not the best ever and at $17.00 don't waste your money. Sauce too thick, used what appeared to be canned tomatoes, who puts grated cheese on top? Throw in six mussels, three clams and three baby shrimp... tada! Nope. The calamari was really good and the house salad was delicious. The cole slaw was good too, probably out of a plastic tub. That being said I would go back but just to sit at the bar and look out at that view of the harbor, have a glass of wine or two and enjoy the view.",3 star rating,G S.
10/14/2019,"Simi Valley, CA","Three reasons why it gets three stars:1. The crab cakes were good and is a definitely must try!2. The shrimp scampi was actually amazing in the sauce that it comes with, so that's another must try!3. The real reason why it is getting three stars is because service is everything in ANY restaurant you go to. Service started off great, waitress was attentive, but once we paid the bill and left a 20% tip, my guests and I, which was only three of us, stayed at the table to finish our drinks and we're looking at funny videos from a trip we went to. Point is the waitress rudely told my friend to lower the volume on his phone, yet other guests were just as loud and we  were sitting OUTSIDE...where it is already a loud environment! I really want to give it 4 stars, but if I give 4 stars it changes it to, ""Yay! I'm a fan"", but I am not. The only reason why it's not getting 1 star, is because the food was decent, the view is nice and also the manager was extremely empathetic to the situation and it wasn't her fault at all that her waitress was obviously having an off day. I have never met a manager that attentive and she was incredible at handling and diffusing the situation. I cannot thank her enough for salvaging the rest of our evening for how poor the waitress treated paying customers.",3 star rating,Melissa C.
3/27/2019,"St. Francis, Daly City, CA",Love their location! Seafood pasta was amazing.We definitely come again when we come to Santa Barbara.,5 star rating,Tae K.
8/22/2020,"Van Nuys, Los Angeles, CA",Staff attitude and  service were excellent. The  atmosphere was excellent- we were seated in a patio area by the museum-very covid safe. The saltydog's were excellent as was the cup of chowder. Very disappointed in the cold seafood selection- the boiled shrimp were 12-15 little shrimpy shrimps served over a bowl of ice- and pricey. Since it was in the high 90's that day- having a creamy or hot dish wasnt in the plans--oh-well it was an adventure. Wait time was 60 min on a Sunday-just fyi. Plenty of people watching available to kill the time,3 star rating,CeeCee G.
5/4/2019,"Rancho Mission Viejo, CA",We found this place to be over rated and more of an average seafood restaurant. Alyssa was a good server at a great location in a very crazy busy place. Maybe we just ordered wrong.,3 star rating,Tim T.
1/2/2021,"Sunland, CA","We called in and ordered 2 entrees but didn't get anything that came with it - house salads/coleslaw and french fries were supposed to come with each entree. NOTHING. I spent $25 for 5 shrimps of the scampi, ended up starving because nothing came with it. I ordered for 3 but I should have looked into the boxes before I took off. It's just the worst take out ever.",1 star rating,Deedee C.
