date,location,review,stars,username
11/25/2013,"Culver City, CA","I have never been to New Orleans.  But it is definitely on the list to hit to eat, eat, eat.  If this place is anything like it, even a fraction, then I want to go to there. stat. The palace grill has delicious cajun.  The jalapeno bread muffins are awesome, I couldn't stop eating these.  The crawfish popcorn was amazing as well. To be honest, I was interested in this appetizer because it was a review highlight on yelp, and I have to say, you did not do me wrong.  They were little bites of pure delight! My main entree, the crawfish Étouffée was divine.  I had to keep myself classy and refrain from licking the plate.  Definitely save room for the bread pudding souffle.  In fact, if you are too full, you should still get it.  While I am not one to really spring on desserts because usually I am too full by then, I did not regret stuffing this one in.  The whiskey cream sauce they put in the bread pudding is amazeballs.  Get some beignets too.  Cuz they are awesome.",4 star rating,Pauline M.
1/4/2016,"Alhambra, CA","I'm rarely impressed by a restaurant's atmosphere and food but the Palace Grill definitely delivered. While you wait for your name to be called so you can be seated they have a band playing outside for your entertainment. The wait wasn't too bad for two around 6pm. We sat down and they informed us that they work as a team and we can flag down any waitress/waiter to help us out. They start you with 5 different muffins, if I recall correctly, raisin, jalapeno, banana, apricot and buttermilk muffins. All of which were DELICIOUS! Already sold there. We ordered the Jambalaya pasta and the Crawfish Etouffee, and a bread pudding souffle. All of which were delicious on the palette. During our dinner they passed around a booklet which we weren't supposed to open yet until the music started playing. Once it started playing everyone was singing along to a song and the workers walked around cheersing everyone with a glass of wine. Definitely a fun vibe and delicious foood to go with it. :)",5 star rating,Lisa Q.
5/14/2016,"Sunnyvale, CA","I did come back for the blackened catfish.  How well it was cooked depended on how thick the fillet was in that part of it.  The thick part just a tad underdone, the thin part a bit overcooked.  How you avoid that, I don't know, but really good places do.Also it was only one, not very large, fillet for a rather high price.Comes with potato, but I got rice on request.  They gave me what they said was dirty rice.  As with their jambalaya, it was not like anything I'd seen called dirty rice before.  If there were any bits of meat in it, I couldn't find them.  Instead, it was heavily and strongly seasoned.  It tasted OK when fresh, but I took home part and zapped it the next day, and that did not work at all.But the vegetable that also came with (assorted sliced squash that day) was excellently sauteed.During dinner they played a recording of Louis Armstrong, I think, singing a song, and while this was going on all the waitstaff and front desk staff walked around clinking glasses with all the patrons in the restaurant.  What the heck was that all about?",3 star rating,David B.
11/11/2015,"Santa Barbara, CA","Bottom Line:  Ok -  I get it now.  You need to check this place outI went here recently with a group of family members and we had a great time. The servers are real professionals, the food was all good; very flavorful, the chicken was VERY moist - everything just tasted good.    I had a chance to sample a bunch of other peoples dishes this time and I have to say, there wasnt a bad plate on the table.    We had the bread pudding and chocolate pudding as well for dessert and I have to say this is a must when visiting here..... just delicious.Honestly, there really isnt any other place in town like this which is spectacular because Santa Barbara is filled with (amazing) mexican food and Italian - this place really stands out for many reasons.    The only reason I ding this place is for price but its the only way I see that they can manage the crowds....that or they could try beating people away with sticks, but thats a lot of energy... and sticks.Flirting with five stars guys! Well done.",4 star rating,AJ R.
4/19/2019,"Los Angeles, CA","Creole where? This place lacked flavor and is not representative of authentic creole food. I dined here with a party of 8 and we were left unimpressed. I personally left hungry. The jambalaya tasted like tomato sauce and there was three little pieces of andouille sausage. The corn bread is decent, but they threw some banana nut bread muffins in the mix that was just weird. The gumbo was the WORST!!!!The gumbo taste like they threw a bunch of vinegar on top and did not have the traditional gumbo flavor because again there were two little pieces of andouille sausage. The customer service was excellent but I was overall very disappointing.",1 star rating,Andrea L.
5/30/2016,"Los Angeles, CA",Solid 4 star establishment. Great bread before the meal made up of various flavor of mini muffins that are delicious and will have you coming back to this restaurant over and over again. The spicy martinis are perfect for a date or really any other occasion.,4 star rating,Rebecca F.
5/3/2019,"Bellflower, CA",Blackened filet mignon so tender. Pecan Picatta Chicken in caper sauce so good and big. Never disappointed here. Stay around until they hand out the song sheets. All the servers go around to every table while everyone sings What a Wonderful World. Most fun restaurant I have been to. Service was great. Water glass never emptied.,5 star rating,Dale W.
2/18/2018,"PORTER RANCH, CA","Was just there yesterday for lunch. Everyone liked it (10 of us, including 2 kids). Casual, well priced food. Complimentary corn-jalapeño and banana-walnut muffins to start. Couple of us had the crab cakes, which were very good, but not east coast style, if you are picky ( these were more like thin patties). They had piece of crawfish in them too, which added a nice flavor and texture. The side of veggies was perfectly cooked - so many places overcook veggies, but not here! Jambalaya was good, but heavy on tomatoes. My son loved his soft shell crab po-boy. Our server offered my mom a ""baked potato"" as a side, but its just plain baked red potatoes, not a potato with sour cream, chives, etc. like you would expect. They shouldn't offer it as a baked potato, or explain its not your usual kind, if that's the case. Had the bread pudding souffle with whiskey sauce and swan dessert for shared family eating. Both were excellent. With a couple of soft drinks, and a cajun martini, our total including tax and tip was $210, which was good for what we got. Excellent service as well. We felt very welcomed.Manager told us they've been there for 32 years so they are definitely doing something right!",4 star rating,Danni S.
3/20/2019,"Rancho Cucamonga, CA","This was my first time coming here and it was absolutely delicious! The atmosphere had a great vibe and the staff was very nice. The gentleman that came over to see how our dinner was going made us feel very welcomed and he was super cool! I wish I could remember his name so I could give him credit but what can I say after a few lemon drops lol. We had everything drinks, desserts, muffins, main courses and my mouth was blessed by everything a tasted. Yummy! A must try if in the area.",5 star rating,Candice C.
3/11/2018,"Portsmouth, VA","AMAZIN New Orleans style place. And food is definitely yummy. My etoufee was delicious and made me feel like home... And the service is outstanding. The servers go above and beyond for their customers, a true Southern hospitality approach!!!The only bump on the road, the chicken, the way is cooked it has a distinct taste to it that we did not particularly enjoy. Suggestion if you are particular about the way your chicken should taste then just pick another dish from the many tasty choices they have. It's definitely a must go to place!!!",5 star rating,Anna L.
11/27/2019,"Carmel Valley, CA",Excellent from start to finish. Food and service was exceptional. Will return next time I'm in town. Highly recommend.,5 star rating,D A.
5/17/2016,"Alhambra, CA","I've been to the Palace Grill a few times before. I'm a big fan of creole food. They start you off with assorted muffins. I've had their pastas, fried crawfish, soft shell crab and jambalaya. My favorite is the soft shell crab. The jambalaya was too salty for me . Fried crawfish was a bit underwhelming . As for desserts I've had their bread pudding and chocolate soufflé . I would recommend the bread pudding over the chocolate soufflé. They're very heavy so save room ! There are nearby lots for parking btw !",4 star rating,Vivian S.
1/5/2018,"Irvine, CA",My favorite Cajun place in town.  Always the red fish if available.  I have never been disappointed here.  We had a little gumbo and shared a blackened salmon salad.  Great service topped off a very good lunch.  Give it a try!,5 star rating,RP B.
5/31/2018,"Santa Barbara, CA","Wow. I took my girlfriend here for our Anniversary and we had a blast. The food was incredible, the service was fantastic and the ambiance was so unique. After we declined dessert for the evening, the waitress went out of her way to have a special plate arranged for our anniversary night. (See photos) I would nightly recommend this place!!!",5 star rating,Griffin K.
10/8/2017,"Pismo Beach, CA","Came here with a group of 7 and was seated rather quickly.  The place is small and not very fancy. More of a family restaurant feel. Staff was very friendly and attentive. Drinks and food came very quickly!  They do a fun thing where the staff passes out lyrics to a song and the whole restaurant sings together.  I recommend the fried artichoke hearts and the blackened salmon. Yum! I was told all the other dishes were amazing too. :) They have a nice creative drink menu. The Cajun martini is spicy and strong. Must try!  They also have a band that plays outside on the street so if you have to wait for a table, at least there's fun entertainment.  If you are in Santa Barbara for a few days and like Cajun food go check this place out.",4 star rating,Jennifer B.
5/8/2017,"Victorville, CA","My wife and I came here for the first time last night. Right as we walked in, we were happily greeted and were immediately seated. The customer service was great! The employees truly work as a team, and if we ever needed refills or help, any team member would quickly assist us, even before we asked. The food was amazing as well! I had the jambalaya and I scooped the plate clean :)Highly recommend it if your in town!",5 star rating,Philip H.
2/17/2019,"Santa Barbara, CA","Cajun popcorn, lemon drop martini, and the crawfish pasta BUT u MUST get the bread pudding soufflé!!! This place is a treat!! I LOVE the environment and the friendly staff.",5 star rating,Aileen G.
6/22/2015,"Sacramento, CA","Tasty food and great service! We were seated right away even though we were anticipating a wait. The muffin basket was delicious, especially the banana nut and Rosemary. My boyfriend ordered the regular Jambalaya (with rice) and I got the Jambalaya Pasta. I loved, loved, loved my dish. The pasta was cooked perfectly and so were the shrimp. My boyfriend's dish was also cooked very well. Only thing was that both the dishes needed a little more spice for a jambalaya. We'll probably order it with more heat next time. To finish our meal, we had ordered the bread pudding soufflé (you have to let them know pretty early if you want it since it takes 30 min to bake) and it was amazing. It was my first time eating bread pudding or soufflé and it exceeded expectations. The whiskey sauce was perfectly complementary and soaked into the soufflé make for flavorful bites.All in all, The Palace Grill satisfied a craving that other restaurants weren't quite getting. Honestly, I made a yelp account just so I could write this review.  Can't wait to go there again when I visit SoCal next time.",5 star rating,Revati V.
6/29/2017,"Santa Barbara, CA","The Palace grill is among one the restaurants considered to be a ""local staple"" in Santa Barbara.  Opened in May of 1985, Palace Grill has been the setting for countless birthday parties and anniversary dinners. The ambiance is guaranteed to be a roaring good time on the busiest nights and lively enough even on slow nights. Mention this place to any local and you are sure to see a smile across their face from ear to ear. It's within reason to assume, their smile comes from a mix of nostalgic memories of dinners spent under the signature playing card laden ceiling in the energetic atmosphere with occasional live music and rat-pack sing-alongs. Also safe to assume they've got the typical Santa Barbarian attitude of undoubting loyalty to all things Sb- but don't necessarily consider food at the Palace to be extraordinarily unique or special. That being said, The Palace is just about the only pace in town to get anything close to authentic Cajun food, ( I myself cannot authenticate Cajun food as I have never had the pleasure of tasting the real deal) other than the ever popular, Cajun Kitchen, a primarily breakfast joint.Strong drinks, decent food, great service. About $150 for a dinner for two (2 drinks, one starter, 2 mains, and shared desert) so on the pricey side. All in all this place is a fun and I will continue to go back year after year. The atmosphere, the music and the people bring me back and probably will for 50 years to come",4 star rating,Vanessa R.
8/5/2018,"San Francisco, CA",Not sure this is a five-star bit of a tourist destination. But the crab cake I had was good enough and the service was excellent,4 star rating,Jonathan G.
4/20/2013,"Fountain Valley, CA","My non-Yelp friends had recommended the Palace.  It took me an extra hour to get to SB from OC.  I hadn't had lunch and was pressed for time before my concert, but the foodie in me decided to risk it so that I could have a decent meal. At 6:55 p.m. on a Thursday night I was seated right away (the restaurant was at 80% capacity).  My server brought me water, menu and table settings.  A minute later she asked if I wanted anything to drink.  I ordered a Tropical Hurricane Martini and a Blackened Louisiana Redfish.  I politely let her know that I was trying to make it to the concert at Santa Barbara Bowl.  She says, ""I'll put that right in for you and put a rush on it.""  A minute later the complimentary muffins come out and 30 seconds after that someone brings my shaken martini with the remainder in an iced mason jar.  It was then that I almost convulsed in shock.  No more than five minutes had passed since I ordered and my fish was already plated in front of me.  WOW. Tropical Hurricane Martini - $8.  If you're expecting pure fruitiness, it's not.  There is alcohol in here and you can taste it.  For those of you drinkers, you'll appreciate that they don't skimp.  For you sippers, maybe you better stick with iced tea or fruit punch.  It's a nice touch that the rest of the martini is served in a mason jar with strainer for you to pour at your own leisure.  The Muffins are addicting.  I was served a basket of five... Rosemary Buttermilk, Apricot, Banana Nut, Jalapeno, and Molasses Chocolate Chip.  I liked them all.  You can always ask for more... they'll give you as much as you want.  Blackened Louisiana Redfish - $29.  If you were thinking of one of the blackened fish dishes, you can't go wrong with this (I'm not that much of a catfish fan, they also do it with salmon).  The fish tasted fresh and was blackened to perfection.  A hint of seasoned crispiness on the outside, but once my fork broke through the fish tender and moist on the inside.  Served with two red potatoes and seasoned and slightly spiced green zucchini, yellow zucchini and carrots.  Highly recommended.  Next time I'll have to come back with more people so that I can sample all their different dishes.  I really wanted the Bread Pudding Souffle but I didn't have time for that.  I also want to tackle the Cajun Martini (served with jalapeno and cherry peppers).  Drinks, muffins, and main course all to my table in five minutes, I finished and paid in 25 minutes and was out the door.  Normally that's not something to be proud of for a sit down restaurant, but given that I was in a rush, the Palace exceeded any service expectations that I could have imagined to go along with the superb food.",4 star rating,Howie C.
4/29/2019,"Salinas, CA",This was probably the most fun I have ever had at a restaurant.  The food was great.  The staff was warm and attentive.  The experience of singing with staff and toasting together was such a element of enhancement for the evening.  Good portions for prices charged.  Quality food.  I will return.  Put this on your Santa Barbara list.,5 star rating,Tom G.
12/25/2017,"El Cajon, CA","First time in Santa Barbara, first time at this restaurant. It was nothing short of amazing! The seafood gumbo was incredible!!! The staff were all very friendly; side note: I went on Christmas Eve and I'm not sure if this is a regular occurrence but they handed out little music booklets and the entire restaurant sang ""What a Wonderful World"" as the staff went around toasting everyone, it was so cool! But the food was beyond good, and that dark chocolate souffle! My goodness! Also, if you're a non-drinker like myself, they have Buckler for their non-alcoholic beer option, which thrilled me to no end. Overall, I would absolutely recommend this restaurant and if I find myself back in Santa Barbara in the future, I'll definitely be coming back. Thanks for the memories!",5 star rating,Yolanda M.
8/19/2016,"Elmhurst, Queens, NY","Food was definitely delicious.But service was horrible. The waitress rushed us to order in literally one minute. She sounded unhappy and impatient when we asked for other stuff. we wanted to order some signature dessert. They refused to serve, although we saw them served another table with the same dessert like 10 seconds ago!Horrible horrible service. If the owner of the store were there, I am not sure if he/she will treat the customers the same way as the staff did.But to be fair, food was good though.",3 star rating,Gy H.
7/27/2013,"San Diego, CA","3.5 stars!My friend (whom I adore) is a very picky eater. Not too adventurous, but when he told me he liked Cajun food, I had to bring him here to try it with me. We came in on a Wednesday evening, and were seated quickly. I have been waiting to try this place for a while. There are always lines going out the door and the yelp reviews have usually been pretty positive. We ordered the fried popcorn crayfish  (~$13) and while we waited, they gave us a sampling of muffins. Molasses, apricot, jalapeno and a few others. I liked them all but the molasses one. It was really tough, especially compared to the others, which were soft and delicious. I ordered the Louisiana Red Fish (~$28), which was a white fish that had Cajun seasoning. It was tasty and was a healthy option. Mi amigo got the Jambalaya (~$23). He really enjoyed it and let me try it. Gotta say, it was pretty tasty! I think we were both relieved that it met (and probably exceeded) his expectations. He even liked the appetizer! I liked it as well, but it seemed heavy on the breading for my tastes. I can see why this place is so popular. There are nice murals on the walls, sometimes there are sing alongs and the food is pretty good as well.",3 star rating,Kim V.
5/26/2018,"Ventura, CA","Not sure my review counts much in light it is just one of over 1200. My 1st time and my gf's first time in a long time. Both of us had been to New Orleans and enjoy the unique cuisine of the city. We know the food to be flavorful and filling but not exceptionally ornate. The New Orleans dining experience is friendly and comfortable in a familial way. On these expectations, I give it a 5 star since it delivers in those ways. We enjoyed our meal of Deep-fried Crawfish, Plantation Fried Chicken Salad, Chicken Tchoupitoulas and Blackened Salmon. Perhaps next time I'll go for classics like gumbo and étouffée. I like and perform a bit of magic myself and was happy to see a magician doing walk-around entertainment. I understand he's been performing there for many years. They also do a quick traditional sing-along to welcome in the evening. If you want a meal that is home-style in many ways that serves tried and true recipes, The Palace Grill should be on your list to visit.",5 star rating,Steve J.
7/6/2017,"CA, CA","WOWWWWhat a incredible experience, food, service, staff and ambiance. I had the blacken redfish and it was delicious, the other dishes were also delicious.WE had a great time singing with everyone in the restaurant, what a special place!WE DEFINITELY RETURNING AGAIN AND AGAIN.",5 star rating,Marcelino S.
10/26/2017,"Vista, CA","Amazing food, service and staff! This is our first time here and very pleased. The bread basket, Oyster Palace, Jambalaya Pasta and Bread Pudding were fantastic. Staff and service were legendary. This place is a MUST TRY if you're in the area.",5 star rating,Celina C.
4/29/2015,"Phoenix, AZ","Once again, the atmosphere is casual yet classy! The Cajun Martini is wonderful! The homemade muffins are delectable. I love coming here because they never disappoint. Ordered seafood Gumbo and Cajun Crabcakes!",5 star rating,Paul C.
4/30/2017,"Santa Barbara, CA","Quick service, good menu and reasonable prices. Not a date spot, but for work lunches this place is great.I recommend the jambalaya. It can be made mild, just ask.",4 star rating,Alessio S.
1/25/2019,"Ventura, CA",Visited The Palace for a special occasion very recently.   Has been ten years from my last visit.   Everyone in our dinner party looked forward to our visit.   It is a unique place and is as I remembered.    It hasn't changed apparently I have.    Service was attentive.  The dining room is much too loud.  It is too expensive.  Sampling from our four different entrees found they all tasted the same.   I suspect I will hold on to some nice memories at The Palace but don't expect to return.,2 star rating,L L.
12/18/2018,"Tustin, CA","I've had an ongoing love affair with Louisiana cuisine for several decades now and only rarely have found a good representation of same in So. Cal. So finally last Sunday I ate at The Palace Grill while visiting Santa Barbara and must say I was duly impressed.  The gumbo and jambalaya were respectably delicious and the blackened redfish was outstanding, perfectly prepared and cut thick, very generous portion.  The mini muffin assortment served in lieu of bread was tasty although I did kind of miss some old fashioned French bread.  Apparently they saved that for the fabulous bread pudding dessert, which was so big I took most of it home and had it for breakfast the next day with my morning coffee. Service was above and beyond...our server, Mayra, was helpful, friendly and attentive as were the busboys and gals and Mondo, the manager.  I cannot wait to go back.",5 star rating,Diane T.
2/17/2015,"Los Angeles, CA","if you know meyou know i hate waitingso when the hostess told us it would be a 30-40 minute wait herei was tempted to walk awaybut everyone in line told us we'd regret it if we left so we decided to stayif you come on a weekend, be sure you come early or preparedwith a board game, a drink in a paper bag, a protein bar, somethingthe minutes felt like yearsthe diners sitting by the window looked uncomfortablebecause i was just standing therewatching them eat (creepily) but finally our turn came and we rapid-fire orderedeven before our butts hit our seatscajun martini crawfish popcornjambalaya the cajun martini knocked my socks offi already love pickled peppers (pickled anything really)but this flavor combination was incredibly deliciousthe crawfish popcorn was a little lackluster in my opinionas well as the jambalayawe had to order an extra side of sausage because we literally only gottwo tiny pieces in our orderfor the price, the portions are pretty small toofor twenty-something dollars, i was expecting a pan of jambalayabut we got two pretty small dishes and the basket of crawfish popcorn was pretty weaki'm giving this spot a 4 star because of the cajun martiniand the festive/jolly/friendly atmospherebut strictly based on the food, it's a solid three in my bookagain - why i hate waiting for placesbecause i'm usually underwhelmed",4 star rating,Clara L.
2/20/2017,"San Luis Obispo, CA","This place definitely deserves 5+ stars. I grew up in New Orleans and going to this place reminds me of many of the places you'd find there in so many ways. Excellent food, great service, good atmosphere (not too fancy but a nice place to go out and enjoy yourself). We had the sample platter which was suggested for first timers and that turned out to be an excellent choice. Lots and lots of food, including desert, and great array of flavors and textures. Will definitely be back soon!",5 star rating,Polly M.
9/5/2015,"San Diego, CA","Food is very good (hence 4 stars) but... Totally overpriced. It seems here you're paying premium for the excellent service and atmosphere/entertainment (they have guests join in on a song, & have a nice guy hanging around doing card tricks)",4 star rating,Meagan E.
12/14/2014,"Las Vegas, NV","Two Words: Complementary MuffinsThe Palace Grill is one of my favorite restaurants in Santa Barbara. I am all about positive vibes and I am definitely vibin' with the Palace Grill.The ambiance is lively and warm. I love it. At certain times, there will be music playing and sometimes you just want to dance...and eat!Service and staff are fantastic. They are friendly and always greet you with a smile.They give you complementary muffins. I think it is unique they serve warm, buttery muffins instead of stale, day old bread.I have had the blackened filet mignon and the jambalaya. The jambalaya brings me back to my cajun-eating hype days(where I would eat cajun food for days). This is a must try!I have never liked bread pudding, until I tried theirs. It is heavenly....",5 star rating,Jen B.
9/21/2018,"West Covina, CA",This place is sooo good. Me and my family were here on a day trip to solvang.  We got the crawfish etoufee that was so flavorful and well cooked. We also got the grilled salmon which was tender moist and flavorful served with perfectly cooked vegetables and red potatoes. Also got the fried catfish which was solid. The seafood gumbo and the bread pudding souffle were also very good. Service was also very friendly and generous and the price was very reasonable! Overall wouldnt hesitate to come again,5 star rating,Aaron C.
11/13/2017,"Long Beach, CA","Went on a spontaneous trip to SB in search of some good food with my boyfriend, boy did this place succeed all my expectations of the food we would find, beyond delicious, from the little muffins to their popular crawfish dish and bread and butter pudding! I already want to return  Staff are so friendly and accommodating and the overall atmosphere is lively and happy. I'd give them more stars if I could. Il surely be making the drive up from LA for this place again! Thank you for satisfying my food dreams.",5 star rating,Hannah K.
2/7/2015,"Rowland Heights, CA","Everybody join in and sing ""what a wonderful world"" and breaking the ice with other customers and meeting and seeing the staff. The bread basket is absolutely delicious! They have five different flavors: buttermilk rosemary, apricot, banana walnut, jalapeño, and black molasses. Loved it!Had the crawfish popcorn and other entrees that I can't remember. However, I remember loving the food and thought this place is really awesome. The atmosphere, ambience and food is something to experience.I would definitely come here again when I am in Santa Barbara and craving them cajun/ creole flavors.",4 star rating,Susan L.
6/12/2017,"Los Angeles, CA","4 STARS FOR THE FOOD: took my mother and my boyfriends mother & family here for Mother's Day b/c we wanted to try something diff. We made a reservation and we were a little late but luckily that wasn't an issue. The food was really good! From the dishes that were ordered Jambalaya pasta had a good spice kick to it, ""All The Best"" for 2 platter was delicious & seriously gave you a taste of everything, New Orleans Pan Bar-B-Que shrimp was soooo good & the sauce it came with was so flavorful, lastly... the Penne Pasta Pontalba was mediocre, not terrible but not anything to really rave about. I've rated overall 3 stars because the service was subpar at best. This place is not cheap and they have a policy where any server can serve and help you but literally after you're seated and they take your order they never come back by the table to check how things are or to refill drinks. As it was Mother's Day I had expected it would be busy but it wasn't packed so I thought they'd be more attentive. They paid the most attention to us when it was time to pay the check and they were closed. Also... they have some weird hours, closing at 3pm and opening back up at 530pm.",3 star rating,Ashley F.
5/29/2017,"New York, NY","I don't eat Cajun food often and I was blown away at the Palace Grill. First time experience:Friends and I ordered popcorn crawfish as the appetizer. It was crispy and pretty yummy. The muffins they gave had interesting flavors- not all were my cup of tea though. For the entree, I got the jambalaya pasta. It was huge and FULL of shrimp, chicken, etc. the sauce was amazing!! It wasn't as spicy as I wanted but that was fine. I couldn't stop eating and wanted more, actually. The pricing is a tiny bit expensive but I think it's worth it for the seafood. Service was great. I look forward to coming here again the next time I'm craving Cajun seafood. :)",5 star rating,Carol D.
8/11/2018,"Camarillo, CA","What a disappointment.  I used to eat here in the 90's and the food was outstanding. I ordered my old favorite jambalaya rice and popcorn crawfish. The jambalaya was an indistinguishable slop of who knows what.  It was so salty that I stopped eating it.  The popcorn crawfish was so thick with batter that it was hard to find.  I was only able to eat about a third of it.  My girlfriend did much better with a salad.There were two really good things. The first was the dessert (5 stars) and the second was the band playing zydeco on the sidewalk.  Besides that, I'm never coming back here.",1 star rating,max g.
2/24/2015,"San Fernando Valley, CA","This review is way overdue! Spent my birthday weekend in Santa Barbara last month. To close out the weekend, dinner was at the Palace Grill.  Although we did not have reservations, luckily, we stood in line outside before door opens and, we found ourselves seated in no time.I had crab cakes which were mouth watering. The hubby had jambalaya soup, and according to him was one of the best he's ever had. We ordered chicken strips for appetizers. The kids had steaks and salmon. Oh and let us not forget the mini muffins!!! Amazing!!Similar to other reviews here, you are basically transported to New Orleans. There was a two-man band outside playing music which was quite entertaining.  Oh and do participate to singing along because it is 'a wonderful world' after all.Lastly, our wonderful server played well with my family surprising me with a birthday ice cream platter. They sang quietly- NOT! Felt amazingly embarrassed as all eyes were on me! Very grateful though, truly blessed.Thank you Palace Grill for making it simply special.",5 star rating,Mira L.
10/15/2018,"Santa Monica, Los Angeles, CA","Honestly there's nothing to say bad about this place. My family is from the south, this is NOT southern food, this is a LEGENDARY experience of southern food. The foods great, the cocktails are great, and Fern (our server) was the best! This is a different experience unlike any other, and if you want something good that you can't find anywhere else, come to The Palace. Enjoy the ambience, enjoy the drinks, enjoy the food, but never forget the experience, because I promise you, if you come, you won't forget it.  Oysters & popcorn, soft crab & scallops, Cajun cocktail, that's all you need to know, because that's all I could eat (I tried eating more but my stomach wouldn't fit it). Enjoy! Thanks Fern!",5 star rating,Andrew L.
8/13/2017,"Valencia, CA","OMG. crab cakes to die for. Red beans and rice on the money. Coming back again....and again. Just don't think low cal when and if you come.  Enjoy the flavors, seasoning and sauces of Cajun cooking.   Yum!",5 star rating,Joyce B.
9/20/2014,"Los Angeles, CA","Great service + excellent food + a fun atmosphere + (bonus) wonderful company = a 5 start rating!Everything was delicious! From the muffins to the desserts, I couldn't complain about anything!!Be prepared to wait if you come during peak/prime time dinner hours. But it'll be worth it, I promise.",5 star rating,Justine Y.
9/6/2015,"San Rafael, CA",A+  ServiceA+ Food Jambalaya - crawfish popcorn...and desert is on the way.... ( bread pudding ) ....,5 star rating,Ozzy D.
11/12/2014,"Scottsdale, AZ","What you will get is classic Cajun fare served in a noisy, jazz filled, crowded room.  Usually noise and crowding turns me off, but here it becomes an immersive experience; you can imagine you are in a neighborhood eatery in the Big Easy.  As you would expect in New Orleans, service is very friendly.The food is competent but nothing stood out except the Jambalaya.  The popcorn crawfish were a bit bready, with lots of tiny bits and few toothsome chunks.  The chicken marsala was actually undersspiced.  The vaunted bread pudding souffle was good but surely not ""best in class"".Still, Palace Grill is fun and if I come back with slightly reduced expectations, it might feel like a five star restaurant.",4 star rating,David G.
7/31/2019,"San Diego, CA",We've been coming to The Palace for over 25 years now. It's a wonderful tradition with fantastic food and atmosphere. The Red Fish was perfect and you can't pass up their muffins. The martinis are a must. Can't wait to go back next year when we visit.,5 star rating,Julie R.
12/12/2016,"Santa Barbara, CA","Errol and his team are FABULOUS !!!  We had our company holiday luncheon at The Palace with about 70 guests. The team was attentive, super friendly and very efficient.  I've had many company lunches here and they do not disappoint. The food was great as always and we loved the sing-a-long at the end of lunch. Everybody joined in wait staff, our guests and of course Errol. Good times !Thanks again - we will be back! Happy Holidays",5 star rating,Tammy V.
7/23/2017,"Phoenix, AZ","Looking for a change in menu while in Santa Barbara, well "" The Palace Grill"" is your place. Best representation of creole cuisine in Santa Barbara. The food is absolutely delicious and the portions are huge, so bring your appetite. The reason for the four stars is, forgive me this may sound weird and petty but the place is ran way too efficiently almost clinical like. It is obvious that most dishes and drinks are  previously prepared. This is not a bad thing just something to point out. You can rest assure that your food will arrive to your table fresh and pipping HOT!!! I highly recommend this restaurant.",4 star rating,Darrel H.
3/18/2017,"Long Beach, CA","OMG OMG OMG so bomb we ate so much and there was nothing we didn't like!!!! Chocolate soufflé, pan BBQ shrimp, hurricane margarita, the muffins just cannot say enough about the food!!! And the service was also excellent!!!! Anne is the best!!! It's not cheap but I would have paid double, everything was that great!!! And when they came out with the mystery cards and made everybody sing I knew we'd be back! That's amore!!!",5 star rating,Sarah G.
9/1/2015,"Chicago, IL","Wow! The Palace's philosophy is to have the staff work as a team, and do away with a lot of the formality of normal restaurants where one person seats you, another brings you water, a third takes away plates, and a fourth is the only server you can ask for something. Of course those roles exist for a reason, so abandoning them could lead to chaos. The Palace pulls it off, and pulls it off with a big smile. Service was impeccable and cheerful, and our waitress even sat down with us to discuss restaurant recommendations for the next night.The food: phenomenal. The oysters Palace are a creamy, decadent play off oysters Rockefeller and were delicious. I had veal medallions that were tender and perfectly cooked, flambéed in a sherry sauce and topped with crawfish tails, delicious. My girlfriend had a crab cake and pronounced it to be the best she'd ever eaten. But all of this paled in comparison to the chocolate soufflé, one billion calories of gooey deliciousness topped with some kind of fluffy bourbon sugar sauce and surrounded by a welcome message written, not in some kind of Hershey's crap, but molten high quality chocolate you can drag your chunks of soufflé through. Arghlghlghglghrgh.",5 star rating,Jacob S.
7/15/2018,"Seattle, WA","The Palace has been my favorite place for years: unique atmosphere, delicious food, amazing staff. Yesterday my friends and i were there for my bachelor's party and we had so much fun. Fern took amazing good care of us, he was funny, helpful, he took it to another level, which I didn't think was possible!!",5 star rating,Chris H.
5/27/2017,"Monrovia, CA","We were looking for a nice slightly quieter restaurant to eat but fortunately ended up here! What a delightful and fun surprise! The atmosphere was cute, the entertainment with the magician was more fun than expected and the food... Delicious! We ordered the crawfish popcorn, jambalaya and the divers scallop. Everything was delicious! For dessert, yes to the Louisiana bread pudding souffle and the Palace Swan... Yummmmy! I would've licked the plate if I wasn't so full!!!",4 star rating,Wendy H.
1/21/2020,"Hemet, CA","My friends and I managed to get a table last minute. When we sat down the owner came over and asked us where we were from and if we've been there before. He was very friendly and welcoming! The decor was very interesting. Playing cards all over the ceiling, the wall art was different and the lighting didn't match the vibe, but it didn't bother us, just something interesting I noticed. A few minutes into us being there, all of a sudden ""What a Wondsrful World"" started playing and the whole restaurant started a singing along! Apparently they give you the lyrics on the table and twice a night on the weekends they play it abs sing along and the owner and wait staff go around and cheers each table individually. Very cute and creative. They bring out these bread muffins with butter before the meal. They were fresh and delicious. We ordered the popcorn shrimp to start- delicious! I ordered the stuffed fillet mignon. Cooked well and stuff was  good, could have been a bit better. The sauce on the pasta that my friend ordered was delicious! the Red Herring was also very good. Overall great experience an good food!",4 star rating,Tina M.
11/14/2018,"Sacramento, CA",New Orleans style atmosphere and food.  Very good.  Everyone was celebrating birthdays the night we were there.  Will definitely return.,5 star rating,char p.
